company,id,number_of_board_memebers,average_age_board,executives,total_active_assignments,total_prev_assignments,companies
DNS gruppen AB,5562540186,4,54,Sahlin; Ulf Göran,1,1,DNS gruppen AB
DNS gruppen AB,5562540186,4,54,Sahlin; Ylva Viola,1,2,DNS gruppen AB
AG Konstruktioner Tekn dr Anders                  Granström Aktiebolag,5562993690,4,62,Granström; Anders Olof,1,3,AG Konstruktioner Tekn dr Anders                  Granström Aktiebolag
Silverfalk Fastigheter AB,5569610818,2,35,Domeij; Eric Magnus Falk,3,2,Falkenro Fastighetsutveckling AB|Falkenro Fastigheter Holding AB|Silverfalk Fastigheter AB
Gillsvik Consulting AB,5569843401,2,57,Gillsvik; Pierre Tommy Ingvar,3,7,JAAM E AB|Bostadsrättsföreningen Lindhagensterrassen 6|Gillsvik Consulting AB
Hantverk ett Aktiebolag,5564309697,2,54,Uggla; Per Anders,1,3,Hantverk ett Aktiebolag
Flodins Projekt & Byggledning AB,5567084347,2,48,Edbrandt; Jan Börje,1,5,Flodins Projekt & Byggledning AB
Mods Arkitekt & Konstruktion AB,5568853468,2,61,Martsoo; Lembit,2,2,EkolandsVillan Handelsbolag|Mods Arkitekt & Konstruktion AB
Vindstat AB,5568640071,2,70,Carlstedt; Nils-Erik Torbjörn,1,1,Vindstat AB
Vindstat AB,5568640071,2,70,Carlstedt; Agnetha Ingrid Christina,1,1,Vindstat AB
Eko Spol Sverige AB,5590186606,2,41,Fouche Torok; Jaime,1,8,Eko Spol Sverige AB
Nordefors Consulting AB,5591215669,4,43,Nordefors; Maria Helena Elisabeth,1,1,Nordefors Consulting AB
Forward Bygg & Entreprenad Aktiebolag,5568181969,2,62,Körnefors; Jan Christer Håkan,11,14,Micromin Management AB|Rastavik AB|Exoft Business Solutions Aktiebolag|Forward Bygg & Entreprenad Aktiebolag|Svensk Mark i Sverige AB|Optimex Ventilation & Miljöteknik Aktiebolag|Optimator Ekonomi & Redovisning Aktiebolag|Forward Fastighetsförvaltning Aktiebolag|Primel AB|Produktkonsult Intressenter PKA Aktiebolag|ShowFace Aktiebolag
Sollentuna Ljus & Kraft Aktiebolag,5560370503,2,67,Pettersson; Annika Elisabeth,1,1,Sollentuna Ljus & Kraft Aktiebolag
BII Engineering AB,5567511703,2,76,Ivner; Bengt Gustaf,2,5,Hetes Energy AB|BII Engineering AB
Hus-Skötsel El & Styr FR AB,5592073778,4,43,Markenhorn; Björn Richard,2,6,Hus-Skötsel El & Styr FR AB|Elektra El i Västberga Aktiebolag
Roslagskustens Byggnadstjänst AB,5568363286,2,53,Stenbacka; Sami Toni,1,0,Roslagskustens Byggnadstjänst AB
Östersjöfastigheter & Entreprenad AB,5564044872,3,49,Landegren; Tove Christina,2,5,KROKAB AB|Östersjöfastigheter & Entreprenad AB
HH3 Entreprenad AB,5569274482,2,46,Malla; Bilal,2,6,Bostadsrättsföreningen Urd 7|HH3 Entreprenad AB
R.S Lyck AB,5590363890,2,35,Lyck; Robert Rolf Lennart,4,4,R.S Lyck AB|RDJ Fastighetsservice AB|Bostadsrättsföreningen Kvarsta By
R.S Lyck AB,5590363890,2,35,Lyck; Sarah Madeleine,1,0,R.S Lyck AB
AH Platt & Bygg AB,5568098296,2,41,Vedom; Clas Ingemar Andreas,2,1,Bygg; Kakel & Vvs i Stockholm AB|AH Platt & Bygg AB
Schuman Berg Arkitektkontor AB,5591416242,4,38,Schuman; Anna Matilda Jenny Twilight,2,0,Schuman Berg Arkitektkontor AB|Schuman & Partners AB
Schuman Berg Arkitektkontor AB,5591416242,4,38,Berg; Carl Martin Tomas,1,0,Schuman Berg Arkitektkontor AB
Energikalkyl Entreprenad & Service i Haninge AB,5568434202,2,61,Hallgren; Stig Björn,5,5,BFS Sweden AB|BFS Energitjänster AB|Analys & System Design Haninge AB|Energikalkyl Entreprenad & Service i Haninge AB|AG Padel AB
Energikalkyl Entreprenad & Service i Haninge AB,5568434202,2,61,Hallgren; Pia Elisabeth Björnsdotter,2,2,Analys & System Design Haninge AB|Energikalkyl Entreprenad & Service i Haninge AB
Arxigo AB,5590453592,2,37,Karkamanis; Farrokh,3,0,BHC Salon AB|Arxigo AB|Lek & Bus Stockholm AB
Strategisk Framtid AB,5569202657,2,55,Lagerlöf; Marie Hae Kyung,1,0,Strategisk Framtid AB
Torbjörn Pettersson Drylining Consulting AB,5591019640,4,61,Pettersson; Erik Torbjörn,1,0,Torbjörn Pettersson Drylining Consulting AB
HOUSE SERVICE NORDIC AB,5567517999,2,44,Broström; Lars Peter,3,3,KulörCompaniet i Järfälla AB|HOUSE SERVICE NORDIC AB|Houseservice i Stockholm
HOUSE SERVICE NORDIC AB,5567517999,2,44,Paulauskas; Kestutis,2,0,HOUSE SERVICE NORDIC AB|KulörCompaniet i Järfälla AB
08 Bygg & Entreprenad AB,5567863682,2,57,Sellberg; Carl Joakim,3,0,Föreningen Ranängens Tennisbanor u.p.a.|08 Bygg & Entreprenad AB|Opendesk AB
Emendo Design & Engineering AB,5568314263,2,53,Karlsson; Lars Johan,1,0,Emendo Design & Engineering AB
Orion Projekt AB,5590705777,4,57,Billing; Johan Richard,2,1,Orion Projekt AB|JRB Projekt AB
GPP Electric AB,5592154644,3,34,Stuknys; Gediminas,1,0,GPP Electric AB
Andelsägarbolaget M2 AB,5567840219,4,64,Friman; Anders Lars-Henrik,4,14,Sekinen Affärsutveckling AB|Andelsägarbolaget M2 Marknad AB|Andelsägarbolaget M2 AB|GodBo management AB
Treicon Aktiebolag,5560616301,3,57,Treiberg; Tom Ingemar,1,0,Treicon Aktiebolag
EKG Entreprenad & Konsult Gruppen Nacka AB,5568939234,2,36,Sigsjö; Emil Mattias,3,6,Entreprenadteknik Stockholm AB|RSSSW Holding AB|EKG Entreprenad & Konsult Gruppen Nacka AB
Wangco AB,5591139901,3,57,Wånggren; Bengt Holger,7,6,Sollentunafastigheter 3 AB|Sollentunafastigheter 2 AB|Sollentunahem AB|K.W.O.G. Aktiebolag|Wangco AB|Ideella föreningen Rådet för Byggkvalitet; BQR    med firma BQR|Bromskärs Elbilsladdning ekonomisk förening
Yngström & Nilsson Fastighets Aktiebolag,5562760065,3,58,Nilsson; Johan Kristoffer Alf,5,8,Projektledarna Bygg & Fastighet i Sverige AB|Agape Buss Aktiebolag|Förvaltarna Fastighetskonsult i Sverige AB|Agape Konsult Aktiebolag|Yngström & Nilsson Fastighets Aktiebolag
Aktiebolaget bogaard möbel design,5591716013,3,47,Sølgaard; Bjarke,1,1,Aktiebolaget bogaard möbel design
Aktiebolaget bogaard möbel design,5591716013,3,47,Boson; Brita Johanna,1,0,Aktiebolaget bogaard möbel design
Center för Miljö- och Energiforskning Sverige AB,5566296264,2,75,Arnold; Leif Alexander,3,5,RRO-Radon Organisation Aktiebolag|Center för Miljö- och Energiforskning Sverige AB|Nucletron Aktiebolag
Tyr event och service AB,5592100506,2,32,Kulmala; Robin Jorma,1,0,Tyr event och service AB
Kidi Sport & Lek AB,5591815591,1,29,Jalonen; Philip Andreas,4,2,Kidi Sport & Lek AB|Scandinavian Wardrobes i Stockholm|TP VVS I Stockholm AB|Texor Bygg AB
Raffaella AB,5563773703,2,37,Eliasson; David Johan Lennart,1,4,Raffaella AB
Dalston Creative AB,5567090963,3,49,Darke; Sofia Karolina,1,2,Dalston Creative AB
Böving & Kinnmark Arkitektkontor Aktiebolag,5565198057,3,67,Edlund; Jan Herman,2,4,Arkitekt-& Projektledning JE Aktiebolag|Böving & Kinnmark Arkitektkontor Aktiebolag
Fastighetsbolaget H 6;5 AB,5591025126,2,31,Blom; Per,10,14,BT El Per Blom AB|Svensk Total Entreprenad AB|Skiffern AB|DQ Trading AB|PK Smide AB|Bostadsrättsföreningen Botkyrka Hantverkshus|Nätverksinstallatörerna i Årsta AB|Fastighetsbolaget H 6;5 AB|Bensviken invest AB|Couvent de Oulias AB
Koliber AB,5590914379,2,47,Konieczna; Malgorzata Anna,1,0,Koliber AB
Jenny & Martin AB,5568905342,2,41,Kihlberg; Erik Martin Tage,1,5,Jenny & Martin AB
LKN Markkalkyl AB,5590543418,2,68,Nilsson; Leif Kenneth,1,0,LKN Markkalkyl AB
LKN Markkalkyl AB,5590543418,2,68,Helgesson Nilsson; Marie-Louise K,1,0,LKN Markkalkyl AB
LoftSweden Holding AB,5561086322,3,49,Syrén; Johan Niclas,2,1,LoftSweden AB|LoftSweden Holding AB
Borinco AB,5592028699,2,52,Borin; Carl Patrik,5,3,Borin & Co AB|Borinco AB|HeSaPa Holding AB|Kaggeholm 6 AB|Nya Arkitektriket AB
Moderna Villor Sthlm AB,5591648372,2,57,Zapfe; Roger Gunnar,3,2,Moderna Villor Sthlm AB|ZAPFE Trading|World Class Hälsocenter i Trelleborg Handelsbolag
Sjöstadens Besiktning AB,5566869201,2,58,Averstål; Carl Jonas Roland A,2,2,Sjöstadens Assistans AB|Sjöstadens Besiktning AB
Cullteko Holding AB,5567833487,2,59,Thasaduak Paal; Patchanee,6,3,Cullteko AB|Nordisk Vattenprojektering AB|P T P Service Kommanditbolag|Cullteko Service Kommanditbolag|ARTVITA AB|Cullteko Holding AB
CBX Bygg AB,5569005613,2,53,Butnariu; Radu-Camil,1,0,CBX Bygg AB
ANDERS TURTOLA BYGGARE Aktiebolag,5563624146,2,49,Turtola; Folke Anders,1,0,ANDERS TURTOLA BYGGARE Aktiebolag
Agemo create & building group AB,5590361373,2,50,Agemo; Ingrid Marlene,3,2,Agemo create & building group AB|Agemo Bygg AB|Mitt i planeten Produktioner Handelsbolag
Rosenborgs Mark & Rör AB,5568537699,2,53,Gillerberg; Boris Christian,2,1,NHG Byggnads AB|Rosenborgs Mark & Rör AB
Marneson Design AB,5567296008,4,47,Marneson; Adam Wiktor,1,4,Marneson Design AB
Löwén Procura AB,5569611477,2,71,Löwén; Karl Erik Gottfrid,2,4,Talltorps Tomtägareförening; Ekonomisk Förening|Löwén Procura AB
Löwén Procura AB,5569611477,2,71,Löwén; Gunnel Maria,1,1,Löwén Procura AB
Stylingverkstan AB,5590191119,2,33,Söderberg; Jennie Maria Susanne,1,1,Stylingverkstan AB
Neobrand Strategic Design AB,5567713705,2,68,Wahlman; Gudrun Helena Ingeborg,1,3,Neobrand Strategic Design AB
Aktiebolaget Contaki,5562222272,3,54,Strandberg; Thomas Gunnar,5,7,Contaki Entreprenad AB|Thomas Strandberg Konsult AB|Aktiebolaget Contaki|Conbox Byggnadsställningar AB|Biscaya Tak Stockholm AB
Mister Card AB,5567925390,2,60,Engberg; Erik Håkan,2,5,Mister Card AB|Sofos Card Solutions Aktiebolag
Malin Lillewarg Art Direction & Design AB,5567125017,2,61,Lillewarg; Malin Sofia,1,2,Malin Lillewarg Art Direction & Design AB
Lida Group AB,5592057441,2,30,Callin-Rosenberg; Amanda Margareta,1,1,Lida Group AB
Ricksell Innovation Aktiebolag,5567713341,2,57,Forssell; Lars Stefan,7,4,Stockholm Vatten och Avfall Aktiebolag|Stockholm Vatten AB|Stockholm Avfall Aktiebolag|Max & John Restaurangkonsulter AB|WindREN AB|Ricksell Innovation Aktiebolag|Bostadsrättsföreningen Kättingen 25
Falkenro Fastighetsutveckling AB,5592002587,3,37,Domeij; Eric Magnus Falk,3,2,Falkenro Fastighetsutveckling AB|Falkenro Fastigheter Holding AB|Silverfalk Fastigheter AB
Källvreten Varv och Entreprenad AB,5564958675,4,38,Börjeson; Hans Erik,2,3,Sevvan AB|Källvreten Varv och Entreprenad AB
AVM Projektledning AB,5565217584,3,50,Malmström; Sonja Viveka,1,10,AVM Projektledning AB
L Blombergs Bygg AB,5568168438,2,67,Blomberg; Leif Åke,1,1,L Blombergs Bygg AB
Caleda AB,5569573636,2,50,Melin; Karl Andreas,3,2,Bowline Enterprises AB|Dubium AB|Caleda AB
AJ SOLEL AB,5591844591,4,42,Popescu; Adrian Vasile,5,2,ADP HUS AB|TRANSADRIA|AJ SOLEL AB|PBP Mälardalen 2 Aktiebolag|AVP Hus&Fastigheter AB
AJ SOLEL AB,5591844591,4,42,Henricson; John Michalis,1,0,AJ SOLEL AB
TLM kakel&bygg AB,5569572430,2,44,Stevanovic; Slavisa,1,4,TLM kakel&bygg AB
TLM kakel&bygg AB,5569572430,2,44,Stevanovic; Tanja,1,2,TLM kakel&bygg AB
Konsult Kenth Ståhl Aktiebolag,5565085072,4,59,Ståhl; Kent Arne,1,3,Konsult Kenth Ståhl Aktiebolag
Third of June AB,5567022461,3,54,Enström; Nils Hampus,1,8,Third of June AB
Nyhem Bostad AB,5569358517,3,51,Vangstad; Lars Robert,15,11,Nischer Properties AB|Nischer Projektledning AB|Ostby Construction AB|Nyhem Projektutveckling AB|Nyhem Holding AB|Urbanity Labs AB|Nyhem Bostad AB|Nyhem Byggsystem AB|Grand Living 1 AB|Nischer Knivsta 1 AB|Nischer Östersund 1 AB|Nischer Järfälla 1 AB|Nischer Utveckling 1 AB|Nischer Properties Utveckling 2 AB|Nischer Örnsköldsvik 1 AB
Formwis AB,5590397138,2,42,Wallin Irinarchos; Anna Stella,1,4,Formwis AB
Ledel & Ledel AB,5569663825,3,35,Ledel; Rebecca Ulrica Christina,1,0,Ledel & Ledel AB
Ledel & Ledel AB,5569663825,3,35,Ledel; Amanda Helena Christina,1,0,Ledel & Ledel AB
AB Helmers Elektriska,5590763693,2,40,Helmer; Jan Bertil Anders,1,2,AB Helmers Elektriska
AB Helmers Elektriska,5590763693,2,40,Helmer; Erik Anders Gustav,1,0,AB Helmers Elektriska
Rikt Sverige AB,5569334559,2,61,Pourmand; Saleh,1,5,Rikt Sverige AB
Rikt Sverige AB,5569334559,2,61,Pourmand; Farhad Jan,1,3,Rikt Sverige AB
Prio1 Gräv & Transport AB,5567369144,2,31,Linder; John Olof Ludvig,1,0,Prio1 Gräv & Transport AB
Novascene CG teknik AB,5569204406,2,48,Liu; Tianyang,1,3,Novascene CG teknik AB
ByggPower i Stockholm AB,5568950215,2,41,van Ampt Nicholas; Dwight Franklin,1,2,ByggPower i Stockholm AB
Pier House Management AB,5590878681,2,48,Rutegård; Frida Karolina,4,1,PRP Management AB|Pier House Management AB|Foxco Fastighetsutveckling AB|TKAR Investment AB
CBMS Måleri AB,5569288151,2,50,Bäckström; Christer Håkan,1,3,CBMS Måleri AB
Boet Bostad Utveckling AB,5590916606,3,54,Grumme; Jonas Henrik Ferdinand,30,16,Maleviks Kakhus AB|Särö Centrum AB|Kungsbacka Varla 2:436 AB|Åbro Företagspark AB|Söderberg Fastighetsförvaltning AB|Boet Bostad Utveckling AB|Gröna Skolfastigheter Kungsbacka 6:30 AB|Boet Bostad Holding AB (publ)|Boet Bostad Produktion AB|Boet Bostad AB|Gröna Skolfastigheter AB (publ)|Gröna Skolfastigheter Skövde Ventilen 1 AB|Värsnäs Park AB|Boet Bostad Projekt 2 AB|Boet Bostad Projekt 33 AB|Boet Bostad Projekt 32 AB|Norrköping Kalmar Projekt AB|Boet Bostad Guldskrinet AB|Gröna Skolfastigheter Projekt AB|Mellanbolag Ventilen 1 Skövde Holding AB|Ventilen 1 Skövde Holding AB|Boet Bostad Intressent AB|Boet Bostad Projekt 31 AB|Boet Bostad Kvibergs Park AB|Boet Bostad Projekt 3 AB|Gröna Skolfastigheter Förvaltning AB|Gröna Skolfastigheter Utveckling AB|Boet Bostad Fotbollen 1 AB|Gröna Skolfastigheter Mellanbolag 2 AB|Skogshyddans Montessoriförskola Ekonomisk förening
Aktiebolaget Bengt Holmström Antennservice,5563688976,2,66,Holmström; Bengt Thomas Hugo,1,0,Aktiebolaget Bengt Holmström Antennservice
Fasadbygg A. Rantalainen Aktiebolag,5562148030,2,79,Rantalainen; Ahti Arvid,2,0,Arta Plast Invest Aktiebolag|Fasadbygg A. Rantalainen Aktiebolag
Elkåren Norrort Aktiebolag,5562134139,2,34,Modin; Leif Nils Kenneth,1,2,Elkåren Norrort Aktiebolag
Elkåren Norrort Aktiebolag,5562134139,2,34,Wehlén; Nils Erik Mattias,1,0,Elkåren Norrort Aktiebolag
Rörmetoder i Salem AB,5568447089,2,63,Eriksson; Ulf Johan,2,2,Rörmetoder JE AB|Rörmetoder i Salem AB
Alvena Allservice AB,5567468284,2,47,Beliaev; Vadim,2,6,Alvena Bygg AB|Alvena Allservice AB
Arwedica Bygg AB,5590627872,2,45,Srèbalius; Arvydas,1,0,Arwedica Bygg AB
Söderblom Concept AB,5567171169,3,41,Söderblom; Per Erik Jonathan,2,0,Hippo Ray AB|Söderblom Concept AB
Peppar Produktutveckling AB,5565563037,2,60,Westerberg; Mats Jörgen,2,9,Peppar Produktutveckling AB|Lekplatsbolaget Lekamela Aktiebolag
Made By Esi AB,5568724339,3,40,Razi; Amirali,1,0,Made By Esi AB
Made By Esi AB,5568724339,3,40,Rrecaj; Drandafile,1,1,Made By Esi AB
Corone AB,5569948911,2,53,Tegnell; Björn Magnus,3,2,Bendix Tegnell Arkitekter AB|Corone AB|Corone; Björn Tegnell
Roslagens Berg & Bygg AB,5568507320,2,42,Ödmark; Anna Karolina,2,0,TRAC - Travel Academy Aktiebolag|Roslagens Berg & Bygg AB
Roslagens Berg & Bygg AB,5568507320,2,42,Wessel; Lars Johan,1,0,Roslagens Berg & Bygg AB
PBR Arkitekter AB,5567492565,3,54,Rehnberg; Björn Patrick,2,4,Bostadsrättsföreningen Plogen nr 13 i Stockholm|PBR Arkitekter AB
Linus Josephson i Stockholm AB,5567201099,2,49,Josephson; Linus Håkan Stig,3,0,Burger Experts Stockholm AB|Vintage Photos Art Scandinavia AB|Linus Josephson i Stockholm AB
Industrial Poetry AB,5590190202,3,43,Stuart; Gabriel Wilhelm Magnusson,2,4,Bostadsrättsföreningen Timmermannen 1|Industrial Poetry AB
Projektutveckling i Sverige AB,5590654371,3,56,Fonad; Lennart Ferenc Josef,2,2,Projektutveckling i Sverige AB|Projektverkstaden AB
Projektutveckling i Sverige AB,5590654371,3,56,Hedman; Bo Gunnar,2,2,Projektutveckling i Sverige AB|Projektverkstaden AB
Nina Sandström Design AB,5565900981,2,68,Sandström; Nina Marie,2,2,AB Magnus Länje|Nina Sandström Design AB
ISSKÄREN PROJEKT AB,5569106726,2,61,Hjorth; Karl Torgny Harald,4,2,ISSKÄREN PROJEKT AB|Bostadsrättsföreningen Enkan 76|Korsnäs uddes fastighetsägarförening Ek. för.
Knut Jönson Ingenjörsbyrå i Stockholm Aktiebolag,5561159079,3,68,Näsström; Per Arne,6,8,Knut Jönson Ingenjörsbyrå i Uppsala Aktiebolag|Knut Jönson Ingenjörsbyrå i Uppland AB|Knut Jönson Ingenjörsbyrå i Helenelund AB|Knut Jönson Ingenjörsbyrå i Sollentuna Aktiebolag|Knut Jönson Ingenjörsbyrå i Stockholm Aktiebolag|Knut Jönson Ingenjörsbyrå Aktiebolag
Wirtén Design Group Aktiebolag,5565264586,2,46,Wirt‚n; Anders Gustav,2,3,Wirtén Design Group Aktiebolag|A LAD INSANE
SoHundred AB,5569477945,2,46,Sparr; Kim Isto,1,7,SoHundred AB
BJT. Byggprojektering Jan-Erik Thyr AB,5566299169,2,58,Thyr; Jan-Erik,1,0,BJT. Byggprojektering Jan-Erik Thyr AB
Confina Entreprenad AB,5568429327,2,51,Krångh; Anders Ingebjörn,3,6,GB Project Idre AB|GrundFab mark och anläggning AB|Confina Entreprenad AB
Stuck On Earth AB,5591583157,2,46,Grundström; Malin Elisabeth,3,3,Stuck On Earth AB|Le Cord AB|Stilla Havet Handelsbolag
Cropol BYGG AB,5591723563,2,40,Porca; Nermin,1,1,Cropol BYGG AB
Cropol BYGG AB,5591723563,2,40,Sutic; Dennis,1,1,Cropol BYGG AB
B&D BYGG i Stockholm AB,5591350573,2,53,Vujovic; Drazen,2,0,B&D BYGG i Stockholm AB|Jadro
Henricsson & Ståhl AB,5568624232,3,52,Ståhl; Max Viktor,1,4,Henricsson & Ståhl AB
Citeo AB,5569354854,2,45,Kragås; Daniel Sven Alexander,1,6,Citeo AB
Tony Berglund Bygg & Kakeldesign AB,5569562001,1,50,Berglund; Lars Tony,1,2,Tony Berglund Bygg & Kakeldesign AB
Mikael Sjödin Bygg- och anläggningskonsult AB,5591396444,2,43,Sjödin; Lars Mikael,3,1,Malte Rutberg Entreprenad AB|Martin & Micke Maskin AB|Mikael Sjödin Bygg- och anläggningskonsult AB
S O S Steril Och Storkök AB,5566365549,2,54,Tolstrup; Göran,1,3,S O S Steril Och Storkök AB
NNS Global Group AB,5591678205,2,38,Perovic; Natalija,2,4,NNS Global Group AB|S&N Konsult Handelsbolag
Mall Aktiebolag,5563308815,2,77,Sjögren; Bengt Örjan Gustav,3,9,Mall Aktiebolag|Prodatec Aktiebolag|BSF FÖRVALTNING KOMMANDITBOLAG
Vällingby Hisservice AB,5568231384,2,74,Dahlberg; Bengt Åke Gotthard,1,2,Vällingby Hisservice AB
edsvikens plattsättning AB,5569230732,2,48,Kamppinen; Juha Leo Sakari,3,2,edsvikens plattsättning AB|Byggmaster Stockholm AB|Edsvikens Plattsättning
Bällenstam Byggentreprenad AB,5568953094,2,65,Bällenstam; Tommy Greger Michael,1,5,Bällenstam Byggentreprenad AB
SHH Bostadsutveckling AB,5568508559,3,58,Alvarsson; Lars Ragnar Fredrik,15,40,SERNEKE Group AB (publ)|SHH Bostad AB (publ)|SHH Bostadsproduktion AB|SHH Bostadsutveckling AB|SHH SF Produktion AB|Volabo projekt Östhamra AB|SHHNREP Produktion AB|SHH Invest nr 62 AB|FA Partners AB|SHH Projekt nr 62 AB|SHH Hjärup Projekt AB|SHH Hjärup Invest AB|SHH Samhällsfastigheter AB|SHHNREP Invest AB|SHH Invest nr 54 AB
J3 RÖR AB,5569838690,2,48,Bergkvist; Karl Jerker,1,1,J3 RÖR AB
2C Engineering i Stockholm AB,5569404196,2,66,Cramer; Clas Fredrik,3,0,VREMDR AB|Snickeriskeppet AB|2C Engineering i Stockholm AB
SVS Bygg Service AB,5591376446,2,37,Sakhnov; Sergey,2,2,SVS Bygg Service AB|Style Bygg Land AB
Anders Flodins Måleri AB,5566981774,2,55,Flodin; Anders Gustav,1,1,Anders Flodins Måleri AB
West Berg & Gren AB,5591261218,2,50,Berggren; Nils Thomas,1,2,West Berg & Gren AB
Sverige Kakelspecialist AB,5569814808,2,32,Wängsson; Wang,6,15,ReHem Bygg&Badrum AB|Sverige Kakelspecialist AB|Enuo Tech|KK Innovation AB|AI Sås AB|USmarthome AB
Olsson Bygg i Sollentuna AB,5592067978,2,54,Olsson; Jan Erik,2,4,Olsson Bygg i Sollentuna AB|Törnskogens Villaägareförening u.p.a.
Göran Berndtson Job and Goal Trading AB,5565037198,2,70,Berndtson; Bror-Göran Börje,2,5,Göran Berndtson Job and Goal Trading AB|Ready Steady Clean AB
Näset VVS-Konstruktion AB,5567586002,2,50,Fors; Dan Fredrik Carl,1,0,Näset VVS-Konstruktion AB
Grop AB,5566316849,2,55,Söderberg; Karl Gustaf Arnold,2,1,KG SÖDERBERG|Grop AB
Kung Management AB,5568745839,2,36,Kung; Joel Gustaf,4,0,VVS Kungen Aktiebolag|Affärsinfo Nykvarn AB|Kung Management AB|Lindebo Huset AB
Wam-Bam arkitektur AB,5590450929,2,41,Beckeld; Erik Jochum,3,2,Wam-Bam arkitektur AB|iBec arkitektur|Bronson Cad
Mardirossian Media AB,5569219677,2,38,Mardirossian; Fanny Maria,6,6,Mardirossian Media AB|Life with kids Sweden AB|Mibi Games AB|Property Assets Sverige AB|NM in brackets AB|Stacking Stories AB
Providor Konsult AB,5591544266,2,43,Halling; Gustav Peter,1,1,Providor Konsult AB
Ewertson Bygg & Arbetsledning AB,5590960935,2,31,Ewertson; Sören Erik Michael,1,2,Ewertson Bygg & Arbetsledning AB
Aschberg Magnuson design AB,5591280192,2,41,Aschberg; Elin,3,4,Aschberg Magnuson design AB|Brushery AB|Pengshui AB
Aschberg Magnuson design AB,5591280192,2,41,Edman; Ulf Eric,2,1,Aschberg Magnuson design AB|Rutan Tutan Handelsbolag
Userpilot AB,5591827901,2,37,Högberg; Joel Oskar,2,1,Userpilot AB|Food for Billions Sweden AB
Reforza Entreprenad AB,5590739438,2,28,Dzaferovic Strömberg; Kija Tanja Li,1,0,Reforza Entreprenad AB
TODD Konsulting AB,5565736740,4,78,Thorsell; Jan Stig,1,2,TODD Konsulting AB
Rakel Grafisk Form AB,5569397937,2,65,Söderström; Ann Elisabeth,3,2,Bostadsrättsföreningen Grinden 98|Rakel Grafisk Form AB|Rakel Grafisk Form
TIMLE Bygg AB,5590972088,2,36,Lennholm; Tim,1,0,TIMLE Bygg AB
Ventel AB,5566949888,2,50,Nordberg; Karl Henrik Patric,3,2,Bostadsrättsföreningen Torglägenheterna|Ventel AB|ELPATA Patric Nordberg AB
Lerx AB,5591631337,nan,nan,Petersson; Marcus Kjell Daniel,9,9,Telecomsales Söderort AB|Skåne Restaurang AB|Selektiv Bygg och Entreprenad i Bromma AB|JSALEFORCE AB|Seth Enterprises AB|S&M Södra Sthlm AB|Åkeslunds Bygg & Allservice AB|Ebricon Media AB|Maxtellius Media AB
ATMOSPHERE Industrial Design AB,5591079206,2,46,Vestberg; Jon Fredrik,1,0,ATMOSPHERE Industrial Design AB
Åsa Kax design AB,5567119267,3,53,Kax Ideberg; Åsa Christina,1,6,Åsa Kax design AB
Hover AB,5568350861,3,57,Ström; Ernst Sven-Åke,1,4,Hover AB
Norin Consulting AB,5590347539,2,59,Norin; Oskar Peder,1,1,Norin Consulting AB
Lässbu byggkonsult AB,5569354060,2,64,Lässbu; Nils Ingwar,2,1,Byggmästare D. Eriksson AB|Lässbu byggkonsult AB
HS Byggkonsult AB,5567434013,2,56,Söderström; Hans Gunnar,1,1,HS Byggkonsult AB
Happy Room Sweden AB,5569373698,2,44,Petrauskas; Audrius,1,3,Happy Room Sweden AB
T.Å. Maskin AB,5590374798,2,49,Werner; Åsa Ulrika,1,4,T.Å. Maskin AB
T.Å. Maskin AB,5590374798,2,49,Hogar; Thomas,1,5,T.Å. Maskin AB
Westerlunds Markservice AB,5590354592,2,43,Bergqvist Westerlund; Olof Fredrik,2,1,Westerlunds Markservice AB|Westerlunds Markservice
Building Pieces AB,5567587414,3,56,Cronelid Thulin; Maria Cecilia,1,1,Building Pieces AB
City Betonghåltagning i Stockholm AB,5590024773,2,36,Gardelin; Erik Christoffer,1,2,City Betonghåltagning i Stockholm AB
Ljusstyrkan AB,5568645732,2,58,Bjernerstam; Jimmy Lars Andreas,1,2,Ljusstyrkan AB
Perfekt+ Bygg Stockholm AB,5591951073,2,32,V?lcu; Claudiu,1,1,Perfekt+ Bygg Stockholm AB
Symbios Förvaltning Aktiebolag,5563197630,2,62,Cronstedt; Jacob Fredrik Herbert,2,1,Västraby Vindpark Aktiebolag|Symbios Förvaltning Aktiebolag
SBV Svartgarns Byggnadsvård AB,5569037954,4,51,Orrestedt; Arne Gunnar,2,3,SBV Svartgarns Byggnadsvård AB|Svartgarns Byggnadsvård
Amivent AB,5592029085,3,39,Mihailovs; Andrejs,1,1,Amivent AB
Amivent AB,5592029085,3,39,Mihailova; Anastasija,1,0,Amivent AB
STL Måleri & Inredning AB,5590489216,2,50,Lundberg; Per Stefan,1,1,STL Måleri & Inredning AB
Urban Pioneers AB,5591441729,4,45,Langenes; Ivar,1,1,Urban Pioneers AB
NaWa Arkitektur AB,5569131013,2,61,Waters Stuxberg; Natalie Kathleen,1,2,NaWa Arkitektur AB
Brand New Concept Sweden AB,5590516067,3,46,Rotkvist; Karl Patrik Gösta,3,2,Brand New Concept Sweden AB|EMCAPA Consulting AB|Aktiebolaget Wilgoth Andersson
Brand New Concept Sweden AB,5590516067,3,46,Seidow; Carl Mikael,4,2,Brand New Concept Sweden AB|Lillgällen AB|CMSE Consulting AB
