company,id,number_of_board_memebers,average_age_board,executives,total_active_assignments,total_prev_assignments,companies
Invisible Acoustic Ceilings i STHLM AB,5591182687,4,56,Kilpeläinen; Matti Antti Aleksi,1,0,Invisible Acoustic Ceilings i STHLM AB
Palmbäck Design Studio AB,5590233457,2,41,Palmbäck; Lars Thomas,1,3,Palmbäck Design Studio AB
Stockholm El-design AB,5569770844,3,30,Jonsson; Christian Erik,6,6,Spånga Måleri & Bygg AB|Stockholm El-design AB|Juliet Tango Fastigheter AB|BraMarknadsföring Sverige AB|J Tango Holding AB|Bostadsrättsföreningen Majtalaren 6
Ahlstrand arkitekt & inredning Aktiebolag,5563902435,2,57,Ahlstrand; Matz Göran,1,1,Ahlstrand arkitekt & inredning Aktiebolag
Duvbo Plåtslageri Aktiebolag,5565022919,2,66,Envall; Karl Gunnar Emil,2,0,Osito Hantverk AB|Duvbo Plåtslageri Aktiebolag
Courbe Måleri & Konsult AB,5591647382,2,46,Engström; Thomas Jan Åke,1,2,Courbe Måleri & Konsult AB
ELIBOO ELEKTRISKA AB,5568444896,2,56,Karlsson; Kjell Mathias,2,5,ALMA CONSULT AB|ELIBOO ELEKTRISKA AB
D Krantz Entreprenad AB,5590376751,2,32,Krantz; Daniel Gunnar,1,1,D Krantz Entreprenad AB
Eero Koivisto Design AB,5567996284,2,55,Koivisto; Eero Aslak,4,2,Claesson Koivisto Rune Arkitektkontor Aktiebolag|Eero Koivisto Design AB|Smaller Objects AB|CLAKORU Holding AB
TYS Inredning & Homestyling AB,5591935035,2,49,Bergermark Lindeman; Anna M U,1,2,TYS Inredning & Homestyling AB
Oscar Stein Consulting AB,5591235493,2,51,Stein; Johan Oscar Sven,1,1,Oscar Stein Consulting AB
Hillgrens Rör Aktiebolag,5561426148,3,66,Hillgren; Lennart Rickard,1,0,Hillgrens Rör Aktiebolag
Södertörns Trä och Betong AB,5566351317,2,56,Malinen; Kari Heikki,1,1,Södertörns Trä och Betong AB
TH Pipe AB,5568705650,2,56,Heikkilä; Rauno Iisakki,1,2,TH Pipe AB
Keijtec Solutions AB,5591219042,2,35,Rosengren Keijser; Anders Mårten,3,1,Hagnesia Maritime AB|Hagnesia Mining Construction and Off Highway AB|Keijtec Solutions AB
Steninge Hantverksservice AB,5567488829,2,62,Lotthagen; Joachim Raymond,3,8,Sigtuna Hantverksservice AB|Steninge Hantverksservice AB|JV Limo
Lamab Maskin Aktiebolag,5560582453,2,58,Segerberg; Christina,1,2,Lamab Maskin Aktiebolag
Granne Byggservice AB,5591841332,2,58,Murawski; Jacek Krzysztof,2,0,Granne Byggservice AB|Jac i Täby Byggservice
Roland Alm AB,5590651641,2,54,Alm; Lars Roland,1,1,Roland Alm AB
NIWE Bygg & Grund AB,5569815045,2,52,Wennerberg; Jan Niclas,1,0,NIWE Bygg & Grund AB
DALKETRONIK AB,5591426787,2,46,Kaspervik; Levente,1,2,DALKETRONIK AB
DALKETRONIK AB,5591426787,2,46,Kaspervik; Annamaria,1,1,DALKETRONIK AB
R&CO Bygg AB,5568050842,3,45,Bzeskis; Ricardas,2,0,Ricardas Byggservice|R&CO Bygg AB
Kakel Design Projekt i Stockholm AB,5566521604,2,66,Eriksson; Bernt Ulf Mikael,2,4,Bostadsrättsföreningen Namnsdagsblåsaren 2|Kakel Design Projekt i Stockholm AB
V Consulting and Management AB,5592003916,2,46,Valo; Anders Erik,1,1,V Consulting and Management AB
Grégory Klein Byggnads AB,5568262280,2,43,Klein; Grégory Gilbert,1,1,Grégory Klein Byggnads AB
Sambro invest AB,5567932248,1,29,Persson; Niklas Kalle,1,2,Sambro invest AB
Fargalt Aktiebolag,5562049089,5,66,Knutsson; Lars Einar,9,3,Bordsjö Skogar Aktiebolag|SFS - Svenska Ägg Service Aktiebolag|Bordsjö Fideikommiss Aktiebolag|Fargalt Aktiebolag|Askeryd Byanät ek. för.|R.A.L. Fastighetsförvaltning AB|Marbäck VA ekonomisk förening|Erengisle Förvaltning AB|Mörkö optiskfiber AB
Kakelsättarna Storstockholm AB,5591698633,2,59,Sundström; Hans Ola,2,1,HUSFIXARNA STOCKHOLM AB|Kakelsättarna Storstockholm AB
Sandström / Zethelius AB,5568746159,2,38,Sandström; Andreas Samson,1,2,Sandström / Zethelius AB
Mordecai AB,5569987364,3,54,Hedblom; Ingrid Malin,1,2,Mordecai AB
Mordecai AB,5569987364,3,54,Löf; Johan Anton Ericsson,4,13,Mordecai AB|Bostadsrättsföreningen Årevägen 128; Åre|Råvarugruppen RMG Ekonomisk Förening|Bostadsrättsföreningen Biografen
Vizant AB,5569967515,2,43,Kovacevic; Slobodan,2,3,Vizant AB|Vizant RBS
ZISSER TEXTILE DESIGN AB,5569961716,2,56,Zisser; Vladimir,3,0,Flip it! AB|ZISSER TEXTILE DESIGN AB|Zisser Textile Design
Arkitektstudio Widjedal Racki AB,5566566740,3,58,Racki; Natasa,1,2,Arkitektstudio Widjedal Racki AB
Arkitektstudio Widjedal Racki AB,5566566740,3,58,Widjedal; Karl Håkan,1,2,Arkitektstudio Widjedal Racki AB
Norrvikens hantverksservice AB,5568763030,2,49,Hansén; Lena Ulrika,1,3,Norrvikens hantverksservice AB
Norrvikens hantverksservice AB,5568763030,2,49,Forsgren; Lars Roger,1,5,Norrvikens hantverksservice AB
Vi.ar Totalentreprenad AB,5569318305,2,30,Korolczuk; Krzysztof,2,3,Vi.ar Totalentreprenad AB|viar totalentreprenad
Aktiebolaget A38,5565463188,2,39,Wimr‚n; Johan Henrik,8,9,Tavet AB|Aktiebolaget A38|Sofia Geideby Hair AB|DHG Produktion AB|Pitch Executive Search and Management AB|Pontus Jörgne Holding AB|Seatown Trading Technologies AB|Little Faktory AB
K7 Bygg & Montage Gruppen AB,5569590051,2,41,Sålfors; Kristoffer Alexander,3,4,Din personliga allservice och lokalvårds partner i stockholm|K7 Bygg & Montage Gruppen AB|Adiatum fastigheter AB
HTK Byggekonomi AB,5561327221,2,66,Hallkvist; Bengt Torbjörn,2,7,HTK Byggekonomi AB|HTK Projektekonomi AB
TUB Trafikutredningsbyrån AB,5568810351,3,57,Envall; Pär Arne,2,3,TUB Trafikutredningsbyrån AB|TUB Rödja Utveckling
Klingborn's VVS AB,5568957889,2,38,Klingborn; Carl Erik Patrik,2,1,PPR Bygg AB|Klingborn's VVS AB
One We Like AB,5568122054,2,48,Bucknell Springfeldt; J E Victoria,3,5,One We Like AB|THINGS WE LIKE AB|Playpen AB
Jonara AB,5591733984,2,39,Hamidi Lilabadi; Kambiz Jonas,1,3,Jonara AB
SweRoos AB,5568193303,2,58,Roos; Mikael Valter,1,0,SweRoos AB
Arensa Invest AB,5568161573,3,49,Lindberg; Robert Lennart,2,7,Arensa Invest AB|Snille Bemanning AB
Bohlenius Bygg & Inredning Aktiebolag,5567630362,2,55,Bohlenius; Dan Christer,1,8,Bohlenius Bygg & Inredning Aktiebolag
Norrorts Brandskyddsteknik AB,5590955943,2,44,Sjösvärd; Pär Fredrik Gustav,1,1,Norrorts Brandskyddsteknik AB
ANDREJS PLATTSÄTTNING AB,5590821673,2,56,Malinowski; Andrzej,2,0,ANDREJS PLATTSÄTTNING AB|Andrejs Plattsattning AB
Måla om med Åström AB,5591774210,3,51,Åström; Stefan Lennart Viktor,2,0,Måla om med Åström AB|BÅ Engineering AB
Swepro AB,5591917900,5,45,Ärlebrant; Jens Axel Leon,6,16,Projektstaben i Sverige AB|Swepro AB|El Cap 1967 AB|Marcello AB|Prefekten AB|Senator Sverige AB
Mank Group Aktiebolag,5592154388,2,32,Hofmann; Maxim Andreas,2,0,Mank Group Aktiebolag|Bostadsrättsförening Fredsborg i Österåker
Carlia Design & Arkitektur AB,5569309346,2,59,Fagerström; Jenny Margareta,2,5,Carlia Design & Arkitektur AB|Carlia Design
Brb Bygg AB,5591837488,2,35,Erdogan; Ilhan,1,2,Brb Bygg AB
Brb Bygg AB,5591837488,2,35,Erdogan; Yasar,1,0,Brb Bygg AB
SpikMatte Bygg AB,5568104243,2,51,Blomberg; Leif-Åke Matthias,1,1,SpikMatte Bygg AB
Imola Utveckling AB,5590876461,3,47,Hoffman; Bo Joakim,38,30,Imola Entreprenad AB|Imola Holding AB|Torsvik Utveckling AB|Imola Utveckling AB|Pontia Investments AB|Alomitell Fastighets AB|Alomi Invest AB|Bostadsrättsföreningen Korporalen 9|Mästarträdet AB|Patrator AB|Imola 3 AB|Alomi Invest 2 AB|Alomi Invest 4 AB|Alomi Invest 9 AB|Alomitell AB|Alomi Invest 11 AB|Nyckelviken Bygg och Fastighets AB|Alomi Invest 10 AB|Alomibell 2 AB|Alomi Invest 5 AB|Hoffman & Blohm 2 AB|Alomibell AB|Alomi Invest 6 AB|Alomi Invest 7 AB|Imola Fastigheter AB|Alomi Fastighets AB|Imola AB|Alomi Invest 13 AB|Boo Hjortängen 2 AB|Gillbolaget Törnskogen Fastighets AB|Alomi Invest 12 AB|Hoffman & Blohm 3 AB|Alomi Invest 14 AB|Pamstock Holding AB|Fastighetsbolaget Norrsätra 1:37 i Sollentuna AB|Fastighetsbolaget Törnskogen 4:37 i Sollentuna AB|Mikaoj i Täby AB|Mountain Dello AB
Imola Utveckling AB,5590876461,3,47,Blohm; Lars Anders Niclas,37,23,Imola Entreprenad AB|Imola Holding AB|Torsvik Utveckling AB|Imola Utveckling AB|Alomitell Fastighets AB|Alomi Invest AB|Studiotid Cecilia Blohm AB|Mästarträdet AB|Patrator AB|Alomi Invest 13 AB|Imola 3 AB|Alomi Invest 2 AB|Alomi Invest 9 AB|Hoffman & Blohm 3 AB|Nyckelviken Bygg och Fastighets AB|Alomi Invest 11 AB|Alomibell 2 AB|Alomi Invest 10 AB|Akryts AB|Hoffman & Blohm 2 AB|Alomibell AB|Alomitell AB|Alomi Invest 5 AB|Alomi Invest 6 AB|Alomi Fastighets AB|Alomi Invest 4 AB|Alomi Invest 7 AB|Votinex Bygg AB|Boo Hjortängen 2 AB|Alomi Invest 12 AB|Imola Fastigheter AB|Imola AB|Alomi Invest 14 AB|Alomibell 3 AB|fågelsnaran AB|Mikaoj i Täby AB|Mountain Dello AB
Konferens & mediateknik i Stockholm AB,5564464039,3,41,Andersson; Michael Bengt Emanuel,2,3,Konferens & mediateknik i Stockholm AB|addFunction i Stockholm AB
Väsby schakt AB,5590539572,2,53,Krynicki; Wojciech,1,1,Väsby schakt AB
DA Miljö- & Byggkonsult AB,5591548218,3,35,Dahlin; Bo Kim,3,4,Djupskålen Invest AB|DA Montage & Byggentreprenad AB|DA Miljö- & Byggkonsult AB
MilSim Snickare AB,5590859798,3,46,Milewczyk; Szymon Jozef,1,0,MilSim Snickare AB
Brunkvist Kvalitets- och Målerikonsult AB,5560214941,2,64,Brunqvist; Kent Sven-Arne,2,4,Brunkvist Kvalitets- och Målerikonsult AB|Auktorisation-Fönster; Växjö ek. för.
Albinssons Bygg & Hantverk AB,5590869300,3,51,Albinsson; Bernt Robert,1,1,Albinssons Bygg & Hantverk AB
NCM Sweden AB,5568531320,2,46,Jansons; Janis,1,1,NCM Sweden AB
Läcks Mark AB,5569812745,2,56,Läck; Lennart Carl Gustav,1,1,Läcks Mark AB
Njuta Trädgård AB,5569049520,2,55,Skålander; Lars Fredrik,2,1,Njuta Mark och Trädgård AB|Njuta Trädgård AB
Njuta Trädgård AB,5569049520,2,55,Skålander; Jeanette Hannie Marie,2,3,Njuta Mark och Trädgård AB|Njuta Trädgård AB
EverInd Consulting AB,5590550405,3,52,Evers; Bengt Henrik,1,2,EverInd Consulting AB
Hantverkarteamet i Stockholm AB,5568387442,2,51,Ohlsen; Johan Peter,3,4,Bostadsrättsföreningen Järngrinden 44|Hantverkarteamet i Stockholm AB|J.Ohlsen Rör & Fastighetsservice
Hanama AB,5590390737,2,41,Tufvander; Ann Teresia,1,0,Hanama AB
Hanama AB,5590390737,2,41,Tufvander; Johan Marcus,1,2,Hanama AB
Vällingby Rör & Sjö AB,5590765607,2,52,Johnsson; Kjell Bo,1,3,Vällingby Rör & Sjö AB
Ontheway Aktiebolag,5563574770,2,62,Ghiabi; Ahmad,2,5,Ontheway Aktiebolag|Bromma hiss service och reparation
08 Elteknik AB,5568613037,2,35,Silfverhjort; Mats Claes Henrik,3,3,Empati och Omsorg i Skärholmen AB|08 Driftteknik AB|08 Elteknik AB
Primus-Företagen Aktiebolag,5564234002,2,68,Lehrman; Lars Per Gunnar,1,3,Primus-Företagen Aktiebolag
Esse Byggen AB,5565861902,2,69,Johansson; Claes Gunnar,2,2,Esse Byggen AB|Esse byggen Fastigheter Aktiebolag
KVALITETS BRÖDERNA AB,5591152466,2,33,Jandulski; Vjatseslav,1,0,KVALITETS BRÖDERNA AB
Nomad Projekt AB,5567876619,2,56,Gustafsson; Sven Ingvar Didrik,11,21,Nomad Projekt AB|WEOPTIFY AB|Malaga Fastigheter AB|Passion Project Department Stockholm AB|Renberget Projekt Aktiebolag|New phase solutions Sweden AB|Sötsjöbaden Event AB|Sötsjöbaden Näsudden AB|Sötsjöbaden Holding AB|Tricoreal AB
Anna Beer AB,5569499972,2,67,Walldén Beer; Anna Maria Margareta,3,0,Beer Walldén Holding AB|Anna Beer AB|Anna Beer Inredningar
Enström Jönsson Aktiebolag,5591070635,3,34,Enström; Calle Bertil,2,1,Föräldrakooperativet Vicke Vire;                  ekonomisk förening|Enström Jönsson Aktiebolag
Enström Jönsson Aktiebolag,5591070635,3,34,Jönsson; Anders Olof,2,0,DBL Studio AB|Enström Jönsson Aktiebolag
Lnp Elservice AB,5591789770,2,30,Pettersson; Johan Mikael,1,1,Lnp Elservice AB
Villa Hus o Hem i Strängnäs AB,5590530514,3,51,Åberg; Mikael Mauritz Nicolaj,2,0,MÅ 18 Holding AB|Villa Hus o Hem i Strängnäs AB
Utö Minigräv AB,5590182555,2,48,Stenquist; Leif Johan,1,2,Utö Minigräv AB
Davidson Billing Arkitekter AB,5564622784,4,69,Davidsson; Per Arne,2,2,Bostadsrättsföreningen SECUR|Davidson Billing Arkitekter AB
Wiklunds Entreprenad Aktiebolag,5566768874,2,48,Viklund; Johan Patrik,1,1,Wiklunds Entreprenad Aktiebolag
C+W Branding AB,5592023336,3,42,Roberton Kuylenstierna; E Catarina,2,8,Four Studio AB|C+W Branding AB
C+W Branding AB,5592023336,3,42,Kuylenstierna; Carl William,3,7,Saltsjöbadens Athletic Lifestyle Training (S.A.L.T) AB|Four Studio AB|C+W Branding AB
Jasec Ställning AB,5591133961,2,68,Hjalmarsson; Sture Hjalmar,4,1,LFV Holding AB|Bollsta Bygg AB|Jasec Ställning AB|Sture Hjalmarsson Consulting AB
Innocon AB,5590794755,2,46,Andersson; Anders Thomas,2,0,Erbyra AB|Innocon AB
Divano AB,5590915673,2,62,Algbo; Mia Veronica,1,0,Divano AB
Manufacturing Guide Sweden AB,5567621668,4,48,Bergmark; Hans Göran,1,3,Manufacturing Guide Sweden AB
K Rustas i Stockholm AB,5591551048,2,47,Rustas; Hans Anders Kristian,2,1,K Rustas i Stockholm AB|K. Rustas Bygg AB
CB Solution AB,5569210569,2,56,Bodin; Eva Catarina,4,1,Chemotechnique MB Diagnostics Aktiebolag|Frontier Properties AB|CB Solution AB|Frontier Pharma AB
WALLENBERGS BYGG Aktiebolag,5590207683,2,35,Wallenberg; Lars Patrik,1,0,WALLENBERGS BYGG Aktiebolag
STBK Stålbyggnadskontroll AB,5590689708,4,62,Alpsten; Karl-Johan Mattias,2,1,STBK Stålbyggnadskontroll AB|Alpsten Solutions AB
Reif konsult AB,5568217243,2,51,Reif; Paul Kaspar,11,65,O & R Pro Cycling Aktiebolag|Reif konsult AB|G17 Gruppen AB|slice of life AB|HBJP Holding AB|G17 Projektutveckling 5 AB|G17 Projektutveckling 4 AB|G17 Projektutveckling 3 AB|PMP Projektutveckling AB|JPM Projektpartner AB|G17 Projektutveckling 2 AB
PM-Maint AB,5564863784,2,49,Möller; Per Åke,5,20,Scania Industrial Maintenance Aktiebolag|Idhammar Produktion AB|PM-Maint AB|Ioor Utveckling AB|JJP Holding Solna AB
Scandinavian Wave AB,5567675011,3,44,Dellström; Stefan Folke,1,5,Scandinavian Wave AB
Krönet Bygg- och Installationskonsult AB,5569318164,3,55,Agmund; Björn Richard,1,1,Krönet Bygg- och Installationskonsult AB
PJ Bygg & Konsult AB,5591751820,3,46,Johansson; Henry Peter,1,0,PJ Bygg & Konsult AB
PJ Bygg & Konsult AB,5591751820,3,46,Johansson; Satu Johanna,1,1,PJ Bygg & Konsult AB
Anna K konsult AB,5567862999,2,52,Källgården; Anna Kristina,1,1,Anna K konsult AB
GMY Entreprenad AB,5569851628,2,45,Galic; Goran,2,2,Teleskopare; Lyft & Maskin i Stockholm AB|GMY Entreprenad AB
ONEZET AB,5566495528,2,59,Kronkvist; Matz Michael,2,3,Expobudet i Stockholm AB|ONEZET AB
SURVEY MÄTKONSULT AB,5568412257,3,64,Gilstig; Bo Tommy,2,0,Riksbyggen Bostadsrättsförening Kallhällshus nr 1|SURVEY MÄTKONSULT AB
Modesty AB,5567566319,3,53,Poromaa; Lars Magnus,5,3,So4it AB|SO4IT OPERATIONS AB|Modesty AB|Emmas Showstudio AB|SO4IT konstruktion & design AB
BVVKS Entreprenad AB,5590677661,2,33,Acuna Solanich; Max,1,13,BVVKS Entreprenad AB
BC Entreprenad & Bygg AB,5590865209,2,47,Liljeqvist; Conny Sascha,6,6,Målericenter i Stockholm AB|Actionpadel Haninge AB|Träkarlens café AB|BC Entreprenad & Bygg AB|Actionpadel Group AB|Actionpadel Järfälla AB
Ring Roffe Hus & Trädgård AB,5590077938,2,44,Lindström; Rolf Lennart,1,4,Ring Roffe Hus & Trädgård AB
Sthlm Niceinside AB,5566858329,2,41,Brott; Rasmus Lenson,2,11,Sthlm Niceinside AB|Nice Garden i Danderyd AB
AB Skancke Stockholm,5569597346,2,65,Jansson; Karl Peter,2,1,AB Skancke Stockholm|Peter Jansson Fastighetsteknik
Fodral AB,5569539207,2,35,Högberg; Hampus Moritz,2,0,Vaak Scandinavia AB|Fodral AB
Fodral AB,5569539207,2,35,Colobong; Sarah Teresa,1,0,Fodral AB
Broström Konsulting AB,5568232580,2,50,Broström; Caj Tommy,6,18,Broström Konsulting AB|Bostadsrättsföreningen Brinkvalvet|Sturebyeliten AB|Sturebo Holding AB|Bostadsrättsföreningen Sofiahöjden|Bostadsrättsföreningen Liljan 12
Dog Care Center Sweden AB,5568140858,3,57,Lindström; Camilla Agneta,3,3,Dog Care Center Sweden AB|Simon Ryhnells Entreprenad AB|Animal Care Sweden AB
NE Byggprojekt AB,5591711691,2,53,Eriksson; Sören Nicklas,2,4,NE Byggprojekt AB|NE Byggprojekt
Calle Knegare Aktiebolag,5590915343,2,48,Johanzon; Carl Åke,2,0,Calle Knegare Aktiebolag|Calle Knegare
StorStockholms Anläggningsaktiebolag,5561859686,3,57,Löfdal Jylkkä; Mikael Jouko,1,2,StorStockholms Anläggningsaktiebolag
Jinex Entreprenad & Förvaltning AB,5568065089,2,38,Mirovic; Pero Nicklas,1,0,Jinex Entreprenad & Förvaltning AB
SmeBo i Stockholm AB,5590442041,2,53,Glasberg; Bo-Ingmar Cristian,1,2,SmeBo i Stockholm AB
Thomas Sandell Arkitektkontor Aktiebolag,5563822955,2,73,Sandell; Thomas Mikael,20,16,ÅF sandellsandberg arkitekter Aktiebolag|BrickHouse Bostadsutveckling AB|sandell collection AB|Anna Holtblad Aktiebolag|Thomas Sandell Arkitektkontor Aktiebolag|Zencera Fastighetsförvaltning AB|WeDo Effective Market Research in Stockholm AB|Stockholm Kallbadhus AB|Sandell Sandberg AB|Glad Venture Aktiebolag|BrickHouse Bostäder AB|Brickhouse Mark och Fastigheter nr 3 AB|Sasacom AB|Täbo hyresfastigheter AB|Marklandet 27 i Hägerneholm AB|Bostadsrättsföreningen Lilla Integralen|Brickhouse Mark och Fastigheter nr 1 AB|Brickhouse Mark och Fastigheter nr 2 AB|Diabilden AB|sandellsandberg fastigheter AB
Jakob-JoJo i Järfälla AB,5590495890,2,42,Winiarski; Jacek Pawel,1,0,Jakob-JoJo i Järfälla AB
Dreamhouse Värmdö AB,5590029376,2,42,Nylander; Camilla Monica,3,1,Retsloff Snickeri AB|Modern Dutch Holding AB|Dreamhouse Värmdö AB
Tungel Invest Aktiebolag,5561022442,3,49,Tungel; Caroline,12,3,Tungel Fastigheter & Invest AB|Tungelgruppen AB|TUNGEL FASTIGHETS AKTIEBOLAG|Tungel Stängselboda AB|Tungel Fastighetsförvaltning AB|Tungel Invest Aktiebolag|Tungel Lokaler AB|Tungel Fast Mallslingan 4 AB|Tungel Fast Fogdevägen 5 AB|Tungel Fast Leverantörsvägen 8 AB|Tungel Fast Mallslingan 20A AB|Tungel Drift AB
El Hefe AB,5591740674,3,36,Peterson; Joakim Stefan,1,0,El Hefe AB
El Hefe AB,5591740674,3,36,Tevall; Lars Lukas,1,0,El Hefe AB
Tibau Technology AB,5565095006,2,65,Lundin; Mikael Bernt Gustav,6,6,MBG Entreprenad AB|Milutech AB|Tibau Technology AB|L & B Lundin AB|Helsingemaskiner AB|Söromviken AB
Green Line - Entreprenad AB,5590028766,2,44,Kesy; Jerry,2,4,Green Line - Entreprenad AB|GREEN LINE
Bratt Lifestyle Architecture AB,5564621752,2,66,Bratt; Carl Gustaf Arnold,1,4,Bratt Lifestyle Architecture AB
SolcellenEllen AB,5590740030,4,58,Malbeck; Thomas,3,8,SolcellenEllen AB|Nathalie Svärdell Malbeck Produktion AB|Thomas Malbeck Ljudkonsult AB
SolcellenEllen AB,5590740030,4,58,Ström; Jan Magnus,2,1,SolcellenEllen AB|Jan Ström Konsult AB
Progressteknik Stockholm AB,5569782161,2,49,Wolf; Thomas Jakob,2,3,Progressteknik Stockholm AB|PROGRESS-TEKNIK THOMAS WOLF
I K R Murning Aktiebolag,5565379178,2,54,Riipinen; Ismo Kalervo,1,2,I K R Murning Aktiebolag
El & Industrimontage Tannergård Aktiebolag,5564788502,3,57,Tannergård; Ragnhild Magdalene,6,4,El & Industrimontage Tannergård Aktiebolag|Tannergård Invest AB|E & I International Aktiebolag|Djuröbaden Yachts Aktiebolag|Tannergården AB|Stockholm Fastigheter & Förvaltning AB
BOInfra Project Management AB,5590643655,2,43,Olofsson; Björn Mikael,1,1,BOInfra Project Management AB
RH Golv AB,5590849955,2,41,Henstad; Rasmus,1,0,RH Golv AB
Matite Ekonomi & Handels Aktiebolag,5564423449,2,60,Björndahl; Anders Gösta,3,5,Ariston Garage AB|Matite Ekonomi & Handels Aktiebolag|Centinaborgen Fastighets AB
Ornö Dykservice AB,5590819727,2,46,Högberg; Niklas Erik,2,0,Ornö Dykservice AB|Ornö Dykservice
Dahlberg & Son Aktiebolag,5560622028,2,71,Tilbo; Göran Peter,1,1,Dahlberg & Son Aktiebolag
IOTA Marin AB,5591365944,2,48,Wallgren; Björn Christian,1,2,IOTA Marin AB
Akribit AB,5590021274,2,61,Hambraeus; Boel Maria Hansdotter,1,8,Akribit AB
Infrakonsult STHLM Väst AB,5592020779,5,40,Salvo Miranda; Salem Omar,5,5,Infrakonsult Sverige AB|Infrakonsult STHLM Nord AB|Infrakonsult STHLM Syd AB|Infrakonsult Gruppen Skandinavien AB|Infrakonsult STHLM Väst AB
Infrakonsult STHLM Väst AB,5592020779,5,40,Bryngelsson Jonsson; Jonatan Carl N,2,1,Infrakonsult STHLM Väst AB|Handelsbolaget Nays
Lambarö Konsult Aktiebolag,5569981672,2,52,Lövgren; Ulf Lars-Ola,1,2,Lambarö Konsult Aktiebolag
Bällsta Byggteknik AB,5591580971,2,33,Salehzadeh; Kourosh,2,1,Bostadsrättsföreningen Travkusken|Bällsta Byggteknik AB
Helen Sköld Design AB,5569149718,2,58,Svensson; Helen Marie,1,2,Helen Sköld Design AB
Grontmij AB,5565637237,3,51,Lökholm Klasson; Ann-Louise Kristina,6,25,SWECO Sverige AB|SWECO Sverige Holding AB|SWECO International AB|SWECO ÅF Healthcare Systems AB|Grontmij AB|Vattenbyggnadsbyrån Export AB
Puls Nätservice El AB,5569746661,4,60,Gerdes; Lars Peter Mikael,5,2,Edsvikens El Aktiebolag|Combiel; El och Teleservice Aktiebolag|M. Sjöbergs El AB|Puls Nätservice El AB|Energy Holding i Stockholm AB
E.K.S Team AB,5591976666,3,39,Krumins; Salvis,1,1,E.K.S Team AB
E.K.S Team AB,5591976666,3,39,Krumina; Evija,1,0,E.K.S Team AB
Sven Larssons i Harby AB,5567689962,3,47,Larsson; Sven-Ivar,2,0,Sven Larssons i Harby AB|Sven Larssons Måleri
Hawsho Byggkonsult & Förvaltning AB,5590501192,2,52,Hawsho; Fikri,1,3,Hawsho Byggkonsult & Förvaltning AB
Hawsho Byggkonsult & Förvaltning AB,5590501192,2,52,Alkan; Sevim,1,1,Hawsho Byggkonsult & Förvaltning AB
HALLINGS ELEKTRISKA AB,5591701650,2,45,Halling; Jan Patrik,2,1,HALLINGS ELEKTRISKA AB|Hallings Elektriska
Dusetabygg AB,5590414552,2,54,Urbikas; Remigijus,1,1,Dusetabygg AB
Måla Om Nu i Sverige AB,5591203772,2,31,Bäckman; Jonas Krister,1,2,Måla Om Nu i Sverige AB
Axceco AB,5591688006,2,55,Axner; Daniel August,3,1,Axceco AB|Axner Holding AB|Axistor
Hamringe gårds mur & kakel AB,5567430714,2,40,Elfvén; Kurt Fredrik Mikael,1,3,Hamringe gårds mur & kakel AB
Flex mark och finplanering AB,5567105050,2,59,Neideman; Per Markel,1,6,Flex mark och finplanering AB
Wassberg Management AB,5591167365,3,47,Wassberg; André Carl Sten,1,1,Wassberg Management AB
Fearless design AB,5568340698,3,46,Kax; Henrik Jörgen Samuel,3,1,Östväggen AB|Bostadsrättsföreningen Docenten 2|Fearless design AB
WG EXAKT Byggnadsfirma AB,5590971130,3,39,Gasiorowska; Grazyna Hanna,1,0,WG EXAKT Byggnadsfirma AB
WG EXAKT Byggnadsfirma AB,5590971130,3,39,Gasiorowski; Waldemar Edmund,2,2,WG EXAKT Byggnadsfirma AB|WG EXAKT Byggnadsfirma
Amir bygg AB,5591210256,2,46,Kurbanovas; Amiras,1,0,Amir bygg AB
Andersson Bodil - Björn Andersson                 Bygg & Fastighets AB,5568718273,2,71,Andersson; Björn Torvald,1,3,Andersson Bodil - Björn Andersson                 Bygg & Fastighets AB
MIBER Invest AB,5590898028,2,39,Bergman; Lars Mikael,11,12,Grundmaren Projekt AB|Grundmaren Fastighets AB|Grundmaren-Ekvik Fastighets AB|Grundmaren-MV Fastighets AB|Grundmaren Centrumfastigheter AB|Padel22 Värmdö AB|Grundmaren Group AB|MIBER Invest AB|Grundmaren Förvaltning AB|Grundmaren Invest AB|Padel22 Hemmesta AB
LPC Bygg AB,5569478877,2,58,Gustafsson; Leif Paul Christian,1,2,LPC Bygg AB
TradingSolutions Remarketing Center Sweden AB,5565557385,3,52,Harder; Daniel Hans Gunnar,6,18,TradingSolutions Sverige AB|TradingSolutions Remarketing Center Sweden AB|Harder Fastighets Bålsta AB|TradingSolutions West AB|Harder Software Sverige AB|TradingSolutions Holding Sweden AB
Niklas Johansson's Borrning & sågning AB,5569698714,2,62,Johansson; Niklas Petter zu Dong,1,1,Niklas Johansson's Borrning & sågning AB
Inframontage AB,5569032880,3,69,Wränghede; Anna Karin,18,48,Eric Andersson Gruppen AB|Aktiebolaget Frijo|Bro & Väg Mälardalen AB|Broby Spår AB|Bygg & Berglaget Stockholm AB|S.G. Westin Elcenter AB|Keyser Fastigheter AB|Åkerby Industrihus Aktiebolag|Inframontage AB|JB Rail AB|Edsbergs Park Fastigheter AB|Alvar Engine Aktiebolag|EA Trading AB|VAJM AB|Sigtuna Eneby Fastighets AB|Älvsjö Industrihus AB|Fastighetsaktiebolaget Elektrikern 7|Wränghede Consulting Aktiebolag
