company,id,number_of_board_memebers,average_age_board,executives,total_active_assignments,total_prev_assignments,companies
Sjöbergs Maskin i Ljungsbro Aktiebolag,5563184521,3,46,Sjöberg; Gustav Börje Christer,2,2,Sjöbergs Maskin i Ljungsbro Aktiebolag|Sjöbergs Kross AB
Projektkompaniet i Motala AB,5591881197,4,38,Kristinsson; Örvar,2,0,AOA Byggprojekt AB|Projektkompaniet i Motala AB
Lekplatsbyggarna Entreprenad i Sverige AB,5569055352,2,67,Asp; Jan Roland,1,7,Lekplatsbyggarna Entreprenad i Sverige AB
Sefer Construct AB,5568341449,2,43,Rüya; Mutlu,1,4,Sefer Construct AB
VME AB,5591237838,2,42,Maksvytis; Vytautas,1,1,VME AB
Schölds i Sverige AB,5568226038,2,35,Schöld; Daniel Martin,1,5,Schölds i Sverige AB
Schölds i Sverige AB,5568226038,2,35,Schöld; Johan Henrik,1,3,Schölds i Sverige AB
Installationsteknik Anders Tingman AB,5568930431,2,61,Tingman; Anders Gunnar,1,0,Installationsteknik Anders Tingman AB
MB Vattenrening AB,5567106538,2,47,Bandling; Per Åke Mikael,1,1,MB Vattenrening AB
Linköpings Elservice AB,5569753386,3,41,Brage; Carl Mikael Erik,1,0,Linköpings Elservice AB
Linköpings Elservice AB,5569753386,3,41,Eklund; Jan Daniel Lennart,1,0,Linköpings Elservice AB
Byggtec Mark & Anläggning i Norrköping AB,5591882856,3,55,Edvardsson; Johan Niclas Ronny,4,8,Byggtec i Norrköping AB|Byggtec Mark & Anläggning i Norrköping AB|Byggtec Maskin i Norrköping AB|Jelab Invest AB
Starby Uterum AB,5591085559,2,54,Berglund; Mats Olof,2,12,Berglund Brand In Sales AB|Starby Uterum AB
CRS LIHAGEN Bygg&Mark AB,5569653396,2,55,Lihagen; Thomas Stig,4,8,CRS LIHAGEN Bygg&Mark AB|Stig Lihagen Pyrometerteknik Aktiebolag|Retail & Construct in Sweden|Bostadsrättsföreningen Hertig Karl i Linköping
GUSTAVPRODUKTION AB,5591030654,2,41,Anund; Gustav Johan,1,0,GUSTAVPRODUKTION AB
Bråvikens Rör Aktiebolag,5564679735,2,74,Pettersson; Lars Michael,2,0,Bråvikens Rör Aktiebolag|Bråvikens Rör Holding AB
CKJ Byggkraft AB,5591136345,2,35,Mirek; Krzysztof Piotr,2,2,CKJ Byggkraft AB|LMW Holding AB
Högloftet Företagcentrum AB,5565912499,3,40,Hildén; Mikael Lars Erik,3,3,Högloftet Företagcentrum AB|MH BYGG OCH MONTAGE|Idefast AB
IDAX AB,5568335011,3,56,Remmerfelt; Bengt Göran Henrik,2,4,Reasy Logistics AB|IDAX AB
Aktiebolaget Svensk Elkonstruktion,5590466032,2,41,Tankred; Johan Andreas,10,6,Norrköping Elektriska East AB|GTEL Sverige AB|Norrköpings elektriska i Linköping AB|Norrköpings elektriska i Skåne AB|Aktiebolaget Svensk Elkonstruktion|JTH Elservice AB|Norrköpings elektriska i Nyköping AB|NEAB Gruppen AB|Garantio totalentreprenad AB|Smoke & Fire BBQ AB
Byggnadsmiljö och Radonbesiktningar i Linköping AB,5568698319,2,41,Hyll; Bo Stefan,1,4,Byggnadsmiljö och Radonbesiktningar i Linköping AB
Rörentreprenören i Östergötland AB,5591424402,3,53,Nilsson; Robert Andreas,1,1,Rörentreprenören i Östergötland AB
Torbjörn Gustavsson Bygg i Mjölby AB,5569364416,2,47,Gustafsson; Torbjörn David Robert,1,0,Torbjörn Gustavsson Bygg i Mjölby AB
Mest Kompetens i Norrköping AB,5566754015,2,37,Chamoun; Lahdo,4,10,Mest Kompetens i Norrköping AB|Motala Badbyxan 1 AB|Latoma AB|Latoma 1 i Norrköping AB
J&N Bygg AB,5591131684,3,45,Bäckstedt; Nichlas Willy,1,0,J&N Bygg AB
NGL Teknik i Linköping AB,5565589610,2,50,Norling; Jacob Sture,4,8,NGL Vatten & Energiteknik AB|Hertzmans Rörservice Aktiebolag|NGL Teknik i Linköping AB|Norling Mark & Fastighet
Kolmårdens Mur & Puts AB,5590877840,3,51,von Sydow; Dag Gustaf,1,1,Kolmårdens Mur & Puts AB
Kolmårdens Mur & Puts AB,5590877840,3,51,von Sydow; Anders Gustaf,1,0,Kolmårdens Mur & Puts AB
Micke Hjertstedt Hyveltjänst Aktiebolag,5564739547,2,37,Hjertstedt; Mikael Olof,1,3,Micke Hjertstedt Hyveltjänst Aktiebolag
NEAB Gruppen AB,5568697014,5,49,Tankred; Johan Andreas,10,6,Norrköping Elektriska East AB|GTEL Sverige AB|Norrköpings elektriska i Linköping AB|Norrköpings elektriska i Skåne AB|Aktiebolaget Svensk Elkonstruktion|JTH Elservice AB|Norrköpings elektriska i Nyköping AB|NEAB Gruppen AB|Garantio totalentreprenad AB|Smoke & Fire BBQ AB
Rödhälla Entreprenad AB,5568682057,2,49,Karlsson; Patrik Sven Lennart,1,0,Rödhälla Entreprenad AB
Sevelund AB,5590798780,2,32,Johansson; Karl John Christer,1,4,Sevelund AB
Sevelund AB,5590798780,2,32,Lundgren; Ulf Adam,1,6,Sevelund AB
Eastcon AB,5591114490,4,48,Karlsson; Tomas Erik Lennart,2,0,Eastcon AB|Östergötlands Bygg & Projektpartner AB
HA Johansson Byggnads AB,5567801765,3,54,Alfredsson; Martin Karl Ludvig,4,2,Mannes Bygg Aktiebolag|HA Johansson Byggnads AB|Åtvidabergs Fastighets AB Tärnan|Mannes Byggmaskiner AB
Jesper och Joachim Wall bygg i Finspång AB,5591726236,3,32,Wall; Jesper Gustaf,1,0,Jesper och Joachim Wall bygg i Finspång AB
Linköpings Mur & Kakel AB,5590108170,3,32,Jarl; Andreas Christer Gustav,1,2,Linköpings Mur & Kakel AB
Bygg OM Linköping Entreprenad AB,5569612954,4,49,Krantz; Erik Richard,10,14,Bygg OM Linköping AB|Tornfast AB|Bygg OM Linköping Entreprenad AB|Bostadsrättsföreningen Vasatornet i Linköping|Torvfast AB|Bygg OM Project Management i Linköping AB|Limark AB|SKEDMARK AB|Padel vigintiquattuor AB|Tornmark AB
Wangbergs Elektriska AB,5569294829,3,55,Wangberg; Karl Johan Georg,1,0,Wangbergs Elektriska AB
AB Nymålat i Norrköping,5567607501,3,50,Hasselberg; Hans Mattias,1,1,AB Nymålat i Norrköping
Tommy Fredriksson El Aktiebolag,5564705613,2,58,Fredriksson; Tommy Stig Gerhard,1,0,Tommy Fredriksson El Aktiebolag
