company,id,number_of_board_memebers,average_age_board,executives,total_active_assignments,total_prev_assignments,companies
Härryda Projektutvecklings AB,5591023733,4,45,Riemer; Lars Magnus,56,54,Billström Riemer Andersson AB|Billström Riemer Andersson Bygg AB|Billström Riemer Andersson Mark AB|Lillhagen Byggnads AB|Billström Riemer Andersson Teknik AB|BRA Laholm AB|Knarrholmen Drift AB|BRA Knarrholmen AB|BRA Stallbacke AB|Härryda Projektutvecklings AB|Härryda Fastighets AB|BRA Göteborgsvägen AB|Mölnlycke Logistikpark AB|Wendelstrand nr 1 AB|BRA Framtid 2 AB|BRA Framtid 3 AB|Knarrholmen Utveckling AB|BRA Framtid 6 AB|Wendelstrand nr 12 AB|BRA Framtid 7 AB|Wendelstrand Holding 5 AB|Wendelstrand Fastighets AB|BRA Framtid 9 AB|Wendelstrand nr 10 AB|Wendelstrand nr 11 AB|Wendelstrand nr 15 AB|BRA Framtid 4 AB|BRA Framtid 10 AB|Wendelstrand nr 2 AB|Wendelstrand Holding 1 AB|Wendelstrand nr 4 AB|Wendelstrand nr 3 AB|Wendelstrand Holding 4 AB|Wendelstrand Holding 3 AB|Wendelstrand Holding 2 AB|Wendelstrand nr 16 AB|Wendelstrand nr 9 AB|Wendelstrand nr 8 AB|Wendelstrand nr 20 AB|Wendelstrand nr 13 AB|Wendelstrand nr 14 AB|BRA Framtid 8 AB|Knarrholmen Förvaltning AB|Billström Riemer Andersson Förvaltning AB|BRA Framtid 1 AB|BRA Framtid 5 AB|Riemer Holding AB|Wendelstrand nr 17 AB|Wendelstrand nr 18 AB|Wendelstrand nr 7 AB|Wendelstrand nr 6 AB|Wendelstrand nr 5 AB|Wendelstrand nr 19 AB|BRA Framtid 11 AB|BRA Framtid 13 AB|BRA Framtid 12 AB
Castorum AB,5569386823,2,57,Dahl; Henrik Johan,1,1,Castorum AB
BRYNTES EL AB,5590494760,2,42,Bryntesson; Göran Joachim,1,0,BRYNTES EL AB
SPV Projekttjänster AB,5591610315,6,48,Håkansson; Jonas Sigvard,10,9,SerSund AB|SPV Projekttjänster AB|Projektutveckling SerFem AB|Västra Sjöstaden Trelleborg Fastighet 2 AB|Västra Sjöstaden Holding Trelleborg 2 AB|Serneke Midroc Holding AB|Hotell Österskans AB|Fastighets AB Oceanateljen|Fastighets AB Österskans|Västra Sjöstaden Holding Trelleborg 1 AB
Olivest AB,5566732342,2,44,Olsson; Lars Jimmy,20,32,Plusfastigheter Group AB|Concept Exhibition Aktiebolag|Plusfastigheter Backa 29:26 AB|Plusfastigheter Management AB|Olivest AB|Plusfastigheter Kärra 80:4 AB|Plusfastigheter Kärra 93:3 AB|Plusfastigheter Skedala 1:219 AB|Plusfastigheter Hus AB|TidX Holding AB|Pluscapital i Göteborg AB|Plusfastigheter Utveckling AB|Fastighets AB Cinnobergatans Kyrka|Fastighets AB Ventilus|Exhibition Holding AB|Plusfastigheter Borås AB|SKAVEN Förvaltning AB|Bronsporten Invest AB|Olivest Capital AB|Plusfastigheter Hus 2 AB
Västerberget AB,5569135055,2,41,Jakobsson; Otto Kristofer Anton,3,4,Ehult AB|Aktiebolaget Västhult|Västerberget AB
Hjobo AB,5590815345,7,47,Ekström; Bengt Gunnar,4,4,Hjobo Entreprenad AB|Hjobo AB|Maria Elisabeth Invest AB|Hjobo Fastigheter AB
BS Hagen Bygg Aktiebolag,5567657001,2,63,Hagen; Björn Stephan,1,3,BS Hagen Bygg Aktiebolag
LP Öxabäck AB,5569481848,4,53,Petersson; Alf Erik Niclas,5,0,LPE Sverige AB|Lennart Petersson Holding AB|LP Öxabäck AB|Hjällsnäs 52:1 Fastighet AB|Hjällsnäs Holding AB
CL Mätning AB,5567428981,2,46,Linn‚; Sven Helge Christer,2,2,Prima Vita Handelsbolag|CL Mätning AB
House of Moberg AB,5590347786,3,34,MacRae; Alexandra Ellenor Anna,3,8,Kabloi AB|House of Moberg AB|LE GRAND AATELIER EXTRAORDINAIRE AB
kanEL i Borås AB,5568299217,4,55,Håkansson; Curt Claes-Göran,1,1,kanEL i Borås AB
kanEL i Borås AB,5568299217,4,55,Svensson; Peter Johan,2,1,kanEL i Borås AB|Avelsås Naturvård Handelsbolag
Dannarp Holding AB,5569111163,2,34,Lundgren; Daniel Josef Ingvar,1,3,Dannarp Holding AB
Eldstad skaraborg AB,5568215833,2,57,Nilsson; Jan Christer,1,2,Eldstad skaraborg AB
Lidköpings Rörmontage AB,5564634730,2,40,Frick; Gunnar Johan Sebastian,3,1,Lidköpings Rörmontage AB|Erik Hasselgren AB|Lidköpings Rörmontage
Thulles Bygg AB,5591094536,2,50,Jabouri; Aseel Hafoudh,1,0,Thulles Bygg AB
Byggpoolen i Väst AB,5568549975,1,79,Karlsson; Lars Ingemar,1,4,Byggpoolen i Väst AB
Sytech Sweden AB,5569761694,2,44,Dhakouani; Linda Randa,1,1,Sytech Sweden AB
Vipnordic AB,5567059828,6,55,Jonsson; Leif Tommy,7,4,Abesiktning AB|Vipnordic AB|Sund Markkonsult AB|KFJ Group AB|Leifab Konsult AB|Borön Holding AB|J. Sund Sweden Holding AB
JULIN BOSTADSANPASSNINGAR OCH FRISKVÅRD AB,5561577692,3,52,Julin; Mia Marie Helen,3,3,Kärra Kroppsvård AB|Jitvå AB|JULIN BOSTADSANPASSNINGAR OCH FRISKVÅRD AB
Innerstadens arkitekter AB,5591376644,3,53,Kärrberg Engström; Annika Elisabet,1,7,Innerstadens arkitekter AB
Segerlöfs Entreprenader AB,5569204703,2,52,Segerlöv; Teddy Joakim,1,2,Segerlöfs Entreprenader AB
Göteborgs BTS AB,5591254296,2,41,Vukmirovic; Daniel,3,2,ST Solution AB|Göteborgs BTS AB|Wekopro AB
Olaussons Vvs AB,5592321672,2,28,Olausson; Andreas Lars,1,1,Olaussons Vvs AB
Hönekulla El AB,5590408117,3,46,Holm; Puck Charlotta,1,0,Hönekulla El AB
Hönekulla El AB,5590408117,3,46,Jansson Holm; Henrik Björn,1,0,Hönekulla El AB
Arsh Bygg & Miljö AB,5569177891,2,49,Imani Lasaki; Gholam Hossein,3,3,Emeliedvin handelsbolag|Arsh Bygg & Miljö AB|ARSH Bygg och miljö
Celsiusgatan Fastigheter AB,5591424360,6,51,Marby; Eva Maria,13,35,Celsiusgatan Fastigheter AB|Bostadsrättsföreningen Backsippan|Bostadsrättsföreningen Fjällsippan i Sävedalen|Fastighets AB Antares|Fastighets AB Vingaren|AR Kvarter 5.1 ekonomisk förening|Bostadsrättsföreningen AR Kvarter 2.1|AR Kvarter 2.1 ekonomisk förening|Bostadsrättsföreningen AR Kvarter 5.1|AR Kvarter 1 ekonomisk förening|AR Kvarter 2.2 ekonomisk förening|Bostadsrättsföreningen AR Kvarter 2.2|Bostadsrättsföreningen AR Kvarter 1
Celsiusgatan Fastigheter AB,5591424360,6,51,Östling; Hans Ingemar,13,1,Celsiusgatan Fastigheter AB|Fastighets AB Antares|Procreare nr 2 Ekonomisk förening|Fastighets AB Vingaren|Skeppsbron inom Vallgraven 51:4 AB|Procreare nr 1 Ekonomisk förening|Växthustomten i Floda AB|Bostadsrättsföreningen Stadsgården 2|Bostadsrättsföreningen Stadsgården 1|Fastighets AB Antares 2|Bostadsrättsföreningen Brottkärr Hage|Växthustomten i Floda nr 2 AB|AF Förvaltning Göteborg AB
Falkögat AB,5569256752,2,49,Josefsson; Joakim Gabriel,1,2,Falkögat AB
Cobsson Digital AB,5567368054,3,54,Jacobsson; Alexander Björn Jonny,1,0,Cobsson Digital AB
Cobsson Digital AB,5567368054,3,54,Jacobsson; Josefine Märta Christina,1,0,Cobsson Digital AB
Lennljungs Måleri AB,5591195341,3,51,Lennljung; Håkan Patrik,1,1,Lennljungs Måleri AB
Lennljungs Måleri AB,5591195341,3,51,Arnesson; Maria Viktoria,2,3,SustainMaint AB|Lennljungs Måleri AB
Bäst i väst Bygg AB,5569276636,4,44,Maxe; Kjell Robert,3,0,Robert M Bygg AB|Ölanda Bygg AB|Bäst i väst Bygg AB
Bäst i väst Bygg AB,5569276636,4,44,Dewill; Jonny Fredrik Vincent,2,1,Dewill Byggkonsult AB|Bäst i väst Bygg AB
Pelldén projekt-& fastighetsutveckling AB,5568347032,2,47,Pelldén; Anders Fredrik,17,5,Bostadsrättsföreningen Åregårdarna|Pelldén projekt-& fastighetsutveckling AB|Pelldén Fastighetsförvaltning AB|Hyresfastigheter Ugglum Sävedalen AB|Ugglum 5:107 AB|Fastighets AB Vinkelgatan|EM Hotellfastighet AB|Broslättsgatan 6 AB|Entreprenadbolaget Mölndal Dalén 30 AB|Pelldén Group AB|Stocken i Karlstad AB|ToveMilian AB|Svenska Boställen AB|JAPE Projekt AB|Boplattan 1 AB|Pelldén Fastighet AB|Åhus Ängar AB
Sörab Fastighetsförvaltning AB,5564409208,3,62,Sörensen; Jan Åke,5,18,Fyra ESS entreprenad Aktiebolag|Sörab Fastighetsförvaltning AB|Fastighets AB Munin 2 i Trollhättan|CRAFT Centre Fastighets AB|Scandinavian Craft Centre Aktiebolag
Meva Energy AB,5567208474,8,59,Davidsson; Leif Niclas,2,3,Meva Loreen AB|Meva Energy AB
LH Kylteknik AB,5567393482,3,53,Rendahl; Anders Sonny Emanuel,1,2,LH Kylteknik AB
El & Eldningsekonomi i Göteborg AB,5569952061,3,53,Klintgården; Jan-Eric Bertil,2,8,Klint Garden Handelsbolag|El & Eldningsekonomi i Göteborg AB
Veberg Bygg AB,5591559900,3,41,Benjaminsson; Anton Sture,1,0,Veberg Bygg AB
Rstudio construction AB,5591607873,3,44,Johanson; John Russell,9,3,Rstudio for architecture AB|Rstudio for architecture development AB|Rstudio construction AB|Rstudio Property Holding AB|Rstudio Holding AB|Rproject 100 AB|Rproject 210 AB|Halder Holding AB|Jackstone Properties AB
Rstudio construction AB,5591607873,3,44,Zutautas; Martynas,1,2,Rstudio construction AB
Lanline AB,5568150139,2,58,Korneliusson; Inge Patric,1,2,Lanline AB
Stefan & Lars Kellgren Måleri AB,5565952990,3,52,Kellgren; Leif Stefan,2,0,TF Fastigheter i Göteborg AB|Stefan & Lars Kellgren Måleri AB
KANASEAL AB,5569866832,2,63,Holmberg; Karl Gösta Ola,1,4,KANASEAL AB
Sabik Snickeri & Glas AB,5591892269,4,47,Karlsson; Bert Linus,1,1,Sabik Snickeri & Glas AB
Bobesiktningar i Göteborg AB,5565780599,2,49,Nyström; Bo Ingmar Petrus,2,4,Contega AB|Bobesiktningar i Göteborg AB
Kinnevikens El Aktiebolag,5569625766,2,56,Olsson; Björn Strange,1,1,Kinnevikens El Aktiebolag
Kinnevikens El Aktiebolag,5569625766,2,56,Olsson; Carola Susanne,2,0,Kinnevikens El Aktiebolag|Carolamedia - Tryckfärdig företagsreklam -        Interaktiv multimedia
Qvarnkullens El AB,5590986880,3,37,Andersson; Uno Joakim,3,1,Qvarnkullens El AB|Qvarnkullens Bygg AB|Joakim Anderssons Bygg o Montage
Qvarnkullens El AB,5590986880,3,37,Andersson; Lukas Joakim,2,0,Qvarnkullens El AB|Qvarnkullens Bygg AB
Hullsjö Geo-Mark Aktiebolag,5564045382,2,63,Svensson; Karl Lennart,6,4,Hullsjö Geo-Mark Aktiebolag|Kvarna AB|Stidner Complete AB|TecknaEl Sverige AB|TecknaSmart Sverige AB|T.SMITH Maskinuthyrning AB
Håkan Hansen AB,5591381974,3,42,Hansen; Håkan Thorkild,1,2,Håkan Hansen AB
WorkPrecision Sweden AB,5590176243,3,43,Apel; Johan Wilhelm,3,9,WorkPrecision Sweden AB|JWA Investment AB|SEOM Sverige AB
Randevik Bygg AB,5591398259,2,41,Randevik; Carl Edvin Moses,1,1,Randevik Bygg AB
O.M Group AB,5590998224,2,53,Odenhage; Jarl Peter Mikael,1,1,O.M Group AB
NGL Energientreprenad AB,5591377600,4,38,Lieberth; Benny Björn,1,6,NGL Energientreprenad AB
Östra Frölunda Rör AB,5590812714,2,36,Mellberg; Anders Gunnar,1,0,Östra Frölunda Rör AB
FATAB Aktiebolag,5568744162,2,45,Alexandersson Tanttu; Fredrik Roy,1,0,FATAB Aktiebolag
Tanums Gräventreprenad AB,5568493182,3,47,Liljebjörn; Håkan Ronnie,3,3,Viola & Karins Kök AB|JLS Rör i Väst AB|Tanums Gräventreprenad AB
Elbyrån Harald Andersson Aktiebolag,5563114759,3,67,Andersson; Per Morgan,1,0,Elbyrån Harald Andersson Aktiebolag
VESSBYGG AB,5569292062,2,48,Vessby; Lars Erik Roland,1,0,VESSBYGG AB
SBOR Bygg och Renovering AB,5569860280,2,50,Costache; Stefan,1,1,SBOR Bygg och Renovering AB
Gamlestadens Glas AB,5590504469,2,49,Thor‚n; Per Håkan,2,1,Gamlestadens Glas AB|Gamlestadens Glasmästeri Aktiebolag
RK Halland AB,5567940340,4,41,Wesslau; Johan Peter,12,22,Rabbalshede Kraft AB (publ)|Rabbalshede Vind AB|Lyrestad Vind AB|Lyrestad Holding AB|RK Halland AB|Smart Innovation Sweden AB|Åndberg Elnät AB|Gärdshyttan Vind AB|Lygnern Vind AB|Sköllunga Vind AB|Brattön Elnät AB|Rabbalshede Värdepapper AB
Arkitektrådet - Ark Peo Oskarsson Aktiebolag,5563633196,2,65,Oskarsson; Kjell Per-Ola,3,7,Chop n Roll ekonomisk förening|Arkitektrådet - Ark Peo Oskarsson Aktiebolag|Bostadsrättsföreningen Molinsgatan 19
Krus Bygger Hus AB,5568178700,2,37,Krus; Lars Magnus,2,3,Krus Bemanning AB|Krus Bygger Hus AB
Guleskärs Marin AB,5568251325,2,53,Samuelsson; Kent Stefan,1,2,Guleskärs Marin AB
HDG Bygg & Entreprenad AB,5590706312,2,36,Gorcanac; Dejan,2,0,HDG Bygg & Entreprenad AB|HDG Bygg&Entreprenad
Corona Elteknik AB,5568505431,2,51,Zettervall; Bo Fredrik,2,2,Corona Elteknik AB|Zettervalls elektriska
Klas Åman Aktiebolag,5563518363,2,63,Åman; Klas Åke,2,4,Lars T Larsson Assistans Kommanditbolag|Klas Åman Aktiebolag
Bijanson AB,5590913520,1,37,Karimi; Roghayeh,2,1,Bijanson Group AB|Bijanson AB
Vivas Måleri AB,5591458988,1,27,Hasani; Albert,2,1,Vivas Måleri AB|kastanj måleri i GBG AB
PB Väst AB,5591613046,2,60,Brüdersdorf; Patrik Roland Karl-H.,4,9,PB Väst AB|Skene Slottspark AB|City-Hus WestCoast AB|ONLY 1 YES AB
A.Franzén Byggtjänst & Förvaltning AB,5568760861,3,45,Franzén; Thomas Karl Johan,4,1,A.Franzén Byggtjänst & Förvaltning AB|Franzéns Företagstjänst|TEFRA Trading|Järpås Golvservice Thomas Franzén
A.Franzén Byggtjänst & Förvaltning AB,5568760861,3,45,Franzén; Karl Alexander,2,1,A.Franzén Byggtjänst & Förvaltning AB|Alexander Franzén Byggtjänst
Eventon Consulting AB,5590605654,2,61,Karlsson; Jan-Ove Bertil,2,15,Skafte Pipesystems AB|Eventon Consulting AB
BGV Bygg AB,5566005079,3,61,Härlin; Erik Bengt Olov,1,1,BGV Bygg AB
RENSTA Utbildningsforum AB,5590634951,3,41,Lundgren; Nils Peter Yngve,1,5,RENSTA Utbildningsforum AB
Herrljunga Alltibygg Aktiebolag,5563487916,3,50,Ottosson; Jarl Lennart Peter,1,2,Herrljunga Alltibygg Aktiebolag
Certo Cito 257 AB,5591480610,3,40,Kvistberg; Lars Kenny,3,3,Certo Cito 257 AB|Certo Cito Crew AB|Certo Cito Entreprenad AB
Premium Gruppen AB,5568187404,2,50,Nyman; Leif Åke Morgan,5,4,Morgan Nyman AB|Premium Gruppen AB|Kisakulla AB|ITBRANDS Sweden AB|Ranstad Tryckeri Aktiebolag
Ulrik's Måleri AB,5568286958,2,48,Halvordsson; Per Ulrik,1,1,Ulrik's Måleri AB
Borås bygg och industrikonsult AB,5569062424,3,44,Fagerström; Karl Fredrik Tomas,2,6,Borås bygg och industrikonsult AB|Caleo Sweden AB
CEVO AB,5567922421,4,39,Dahlström; Claes Birger,1,9,CEVO AB
OP sprinkler och rörservice AB,5591587901,2,58,Pettersson; Jan Börje,3,1,OP sprinkler och rörservice AB|OP Sprinkler och Rör Service Handelsbolag|3-P Scandinavia Handelsbolag
OP sprinkler och rörservice AB,5591587901,2,58,Ojala; Juha Kalervo,3,1,OP Sprinkler och Rör Service Handelsbolag|OP sprinkler och rörservice AB|StallimporteniSverige
BIMensions AB,5591103519,2,39,Misaghi; Peyman,2,5,Bringish AB|BIMensions AB
Pictor & Penslarna AB,5568275670,3,49,Karlsson; Ingemar Paul Henrik,1,4,Pictor & Penslarna AB
Mölnlycke Montage AB,5590449723,2,51,Skulstad; Gaute,1,0,Mölnlycke Montage AB
Sören Andersson Rör AB,5568687635,2,54,Andersson; Olof Sören,1,0,Sören Andersson Rör AB
Aarrepalos Grävtjänst AB,5591829097,2,41,Aarrepalo; Johan Fredrik,2,1,Aarrepalos Grävtjänst AB|Freddes Grävtjänst
Aarrepalos Grävtjänst AB,5591829097,2,41,Aarrepalo; Tytti Kristiina,1,0,Aarrepalos Grävtjänst AB
TP Elkonsult Sverige AB,5568169378,4,45,Hindborn; Tomas Mathias,3,3,TactPartner AB|TP Elkonsult Sverige AB|TP Teknikkonsult AB
TP Elkonsult Sverige AB,5568169378,4,45,Fredriksson; Jonas André,3,3,TactPartner AB|TP Teknikkonsult AB|TP Elkonsult Sverige AB
Jinhagen Anläggning AB,5590167077,2,45,Jinhagen; Henrik Magnus,1,0,Jinhagen Anläggning AB
Andersson & Esborn AB,5590080973,3,45,Andersson; Kent Åke,1,0,Andersson & Esborn AB
VG Teknisk Isolering AB,5591737365,3,42,Olausson; Bo Anders Åke,1,13,VG Teknisk Isolering AB
Hildings Måleri AB,5568375934,2,55,Hilding; Johan Torgny,1,1,Hildings Måleri AB
Törnqvist El AB,5568235401,2,63,Törnqvist; Sven Håkan,1,2,Törnqvist El AB
Fastighetskonsult Stranderman AB,5569021081,2,41,Stranderman; Peter Ingemar,2,3,Peter och Mikaels första projekt AB|Fastighetskonsult Stranderman AB
Runestam Elinstallation Aktiebolag,5562577808,2,64,Runestam; Per Gustaf Fredrik,1,2,Runestam Elinstallation Aktiebolag
FriMo Projektledning AB,5590794672,2,44,Friberg; Lars Morgan,3,3,FriMo Fastigheter AB|FriMo Projektledning AB|FriMo Invest AB
FO Marktjänst AB,5592001985,2,28,Olofsson; Jan Fredrik,2,0,FO Marktjänst AB|Fredrik Olofsson Mark & Anläggning
Håkan Holmbergs Måleri AB,5590310586,2,60,Holmberg; Håkan,1,4,Håkan Holmbergs Måleri AB
Mölndals Bilglas AB,5568507148,2,51,Sijecic; Zijad,2,6,Mölndals Bilglas AB|NS construction AB
Koola Butiker i Sverige AB,5567314215,2,48,Holmerin; Ola Carl Magnus,2,3,ReStore More Sweden AB|Koola Butiker i Sverige AB
West Coast Infrastruktur AB,5592082480,2,46,Lindh; Juha Antero,2,1,Offshore Rental i Uddevalla AB|West Coast Infrastruktur AB
ComRegia AB,5568557531,2,51,Jansson; Jesper Patric,1,3,ComRegia AB
Lexamo AB,5568537004,2,48,Franzén; Axel Christian,2,8,Bostadsrättsföreningen Hercules i kvarteret       Stiernhielm|Lexamo AB
Kinta AB,5590537022,3,47,Gustafsson; Magnus,1,0,Kinta AB
Malkki entreprenad AB,5590198999,3,40,Malkki; John Yrjö Henri,1,1,Malkki entreprenad AB
TB Gräv AB,5590443148,3,37,Björlin; Tony Karl Weimar,1,0,TB Gräv AB
Glenn Syrén Bygg i väst AB,5569739799,3,49,Syrén; Per Glenn,1,2,Glenn Syrén Bygg i väst AB
Tegbrings Brand & Säkerhet AB,5591281547,2,44,Tegbring; Alexander Bengt,1,0,Tegbrings Brand & Säkerhet AB
Långedrags El AB,5591588925,2,64,Razazi Borojeni; Ismail,2,1,Långedrags El AB|Långedrag - EL
Skårs Måleri AB,5563531796,2,41,Karlsson; Per Erik Gunnar,1,2,Skårs Måleri AB
Placeify Property Development AB,5591938161,2,58,Hermansson; Jacob Fredrik,2,0,Umanify AB|Placeify Property Development AB
OM Design AB,5567074843,2,50,Serde; Omar,2,4,OM Design AB|Lea Design AB
Majornas Entreprenad AB,5569694812,2,46,Allu; Peter Mikael Ronny,2,4,Caveman Choppers AB|Majornas Entreprenad AB
MP Bygg & Snickeri i Kungälv AB,5591558308,2,28,Oscarsson; Mathias Lars,1,0,MP Bygg & Snickeri i Kungälv AB
Next Base AB,5567284327,2,39,Blomberg; Dennis Curt Rolf,2,5,Next Base AB|Älvsborgs Bilvårdscenter AB
Kärna Marinbygg AB,5568747173,2,59,Thielen; Gudrun Anette,2,0,HINC i Västerhöjden AB|Kärna Marinbygg AB
Kärna Marinbygg AB,5568747173,2,59,Svahn Thielen; Jonas Olof,3,8,Kärna Lokal Utvecklings AB|Buraia AB|Kärna Marinbygg AB
Coning Project AB,5569246456,3,53,Mijatovic; Goran,3,2,Anami Invest AB|Avdakom Konsult kommanditbolag|Coning Project AB
Svenska Markavtal AB,5591914816,2,50,Ericsson; Sten Fredrik,3,2,Tobio kommanditbolag|Svenska Markavtal AB|VOP Media Production Kommanditbolag
Lövgrens Bygg&Mark AB,5591142764,3,30,Lövgren; Andreas Jonas Daniel,1,2,Lövgrens Bygg&Mark AB
Lövgrens Bygg&Mark AB,5591142764,3,30,Löfgren; Robin Jonas Anders,1,2,Lövgrens Bygg&Mark AB
One More AB,5590717905,3,32,Klasson; Anders Torsten Sture,4,2,One More Family AB|One More AB|One More Production|Härnqvist HQ AB
Incerno AB,5568363930,3,58,Söderberg; Bill Roger,3,4,Njordmontis AB|Incerno AB|Svensk Sjöentreprenad i Malmö AB
Robert Olsson Byggledning & Konsult AB,5569173833,2,60,Olsson; Robert Nils Bertil,1,0,Robert Olsson Byggledning & Konsult AB
Sonnerup Technologies AB,5566357199,2,56,Sonnerup; Per Mårten,3,0,Lerums Tennis AB|Sonnerup Infrastructure AB|Sonnerup Technologies AB
Steel Deal AB,5568634298,2,60,Kurvinen; Martti Kalevi,1,0,Steel Deal AB
Opticab Aktiebolag,5591571970,5,52,Söderén; Bo Göran Robert,1,0,Opticab Aktiebolag
Arkitektstudion Björn Sahlqvist Aktiebolag,5561596072,2,57,Sahlqvist; Björn Martin,1,3,Arkitektstudion Björn Sahlqvist Aktiebolag
Båstad Tuvelyckan AB,5569687675,10,53,Börjeson; Carl Anders Birger,49,71,Trollabo Holding AB|Trollängen Bostad AB|Halmstad Vårdboende AB|Trollängen Järnbrott AB|Kävlinge Vårdboende AB|Trollängen Hisingen AB|Eirhem AB|Trollängen Björkris AB|Trollängen Herrljunga AB|Trollängen Vårgårda AB|Trollängen Gråberget AB|Trollabo Gård AB|Båstad Tuvelyckan AB|Trollabo Kraft Aktiebolag|Båstadlyckan Fastighets AB|Båstads Communicationscenter AB|Trelleborg Vårdboende AB|Varberg Vårdboende AB|Trollängen Snöstorp AB|Midhem Projektutveckling AB|Trollabo Kvarn & kursgård AB|Falkängen Förvaltnings AB|Trollängen Parkering AB|Snöstorp Holding AB|Båstad Vårdboende AB|Anders Börjeson Holding AB|Falkenberg Vårdboende AB|MTAF nr 30 AB|Trollängen Vargagården AB|Trollängen Exploatering i Kungsbacka AB|Trollängen Björkris 3 AB|Trollängen Björkris 2 AB|MTAF nr 20 AB|Varberg Trygghetsbostäder AB|Trollängen Västerbodarna AB|MTA Trollängen Holding AB|Mölnlycke Vårdboende AB|Malin Börjesson Holding AB|Trollängen Mölndal AB|BETRO Holding AB|Trollängen Kraft AB|Richard Börjeson Invest AB|MTAF nr 31 AB|MTAF nr 32 AB|Trollängen Holding AB|Trollängen Björkris 1 AB|Trollängen Hildedal AB|Falkängen Holding AB|Trollängen Högsbo AB
Dynamic El AB,5569024200,2,57,Fridström; Anders Åke,2,2,Dynamic El AB|Dynamic El
Projektpartner i Väst AB,5568932585,2,60,Lundgren; Olle Ivan,9,6,ISAB Group AB|ISAB Ventilation Väst AB|ISAB Rörinfodring Syd AB|ISAB Rörinfodring Väst AB|ISAB Ventilation Syd AB|Fastighets AB Kretskortet 1|Projektpartner i Väst AB|ISAB Rörinfodring Öst AB|ISAB Rörinfodring AB
ZaCapa AB,5590457585,2,46,Granqvist; Carl Love Christopher,2,1,ZaCapa AB|Västsvenska Rör AB
Mark & Miljö Hydrosense AB,5569966996,2,41,Wladis; David,5,4,Wladis Fastigheter Landskrona AB|Mark & Miljö Hydrosense AB|Mölnlycke Solstens AB|Mölnlycke Solsten Holding AB|Wladis Fastigheter AB
Shard AB,5568455280,4,54,Hård; Stig Olov Einar,2,3,Shard Fastigheter AB|Shard AB
Shard AB,5568455280,4,54,Hård; Hans-Viktor Olof,2,1,Shard Fastigheter AB|Shard AB
Villa Svedbergs Projektledning AB,5590857438,2,49,Svedberg; Maria Helena,1,1,Villa Svedbergs Projektledning AB
Bevion Group AB,5590418587,9,56,Bernesson; Mats Erik,2,2,Bevion Group AB|Berdiz Consulting AB
Saltskär Fastighetsutveckling AB,5591318604,2,44,Carlén; Marie Elisabeth,2,7,Saltskär Fastighetsutveckling AB|Bragnum Textil
Saltskär Fastighetsutveckling AB,5591318604,2,44,Carlén; Lars Sven Marcus,1,0,Saltskär Fastighetsutveckling AB
CH Eltjänst AB,5567051247,2,44,Karlsson; Kjell Christer,1,1,CH Eltjänst AB
Säve Schakt AB,5566709944,2,45,Johansson; Bertil Peter,1,2,Säve Schakt AB
PFA Solteknik AB,5591952436,3,37,Bergqvist; Jonas Tommy,1,0,PFA Solteknik AB
PFA Solteknik AB,5591952436,3,37,Åhman; Curt Emanuel,1,0,PFA Solteknik AB
Asterholm Bygg & Konsult AB,5565950218,2,68,Asterholm; Nils-Erik Roger,1,0,Asterholm Bygg & Konsult AB
Gudni Bygg AB,5567998215,2,52,J¢nsson; Gudni T¢r,2,1,Gudni Bygg AB|Gudni Bygg
Ordasi Bostad AB,5567146328,2,37,Ordasi; Andreas,2,22,Lilla Eken Väst AB|Ordasi Bostad AB
Björstorp förvaltnings AB,5566652656,2,62,Andersson; Bo Lars Erik,5,9,Stenmarks Bygg Skaraborg Aktiebolag|AB Anderssons Fastigheter i Mariestad|Björstorp förvaltnings AB|Eriksson och Johnson Bygg AB|Brobacken Bygg och Förvaltning i Mariestad AB
Tolwers Entreprenad Aktiebolag,5563991966,3,50,Tolwers; Lars-Eric,2,3,K12 Entreprenad Aktiebolag|Tolwers Entreprenad Aktiebolag
BYGGANN AB,5568440241,2,42,Okorie; Walter Onyedikachi,1,0,BYGGANN AB
400 gon Sverige AB,5590186531,4,63,Gradin; Hans Erik Mattias,1,0,400 gon Sverige AB
400 gon Sverige AB,5590186531,4,63,Hedqvist; Linda Karolina,1,1,400 gon Sverige AB
Modvion AB,5590682976,6,44,Lundman; Otto Theodor,2,1,Modvion AB|Otto Lundman AB
TW:s Byggnadsplåtslageri Aktiebolag,5562690965,3,49,Johansson; Björn Inge,6,3,C.Lidberg Bygg AB|TW:s Byggnadsplåtslageri Aktiebolag|Lidberg Maskin AB|Jack Midhage Industri och Förvaltnings            Aktiebolag|Edetbo Förvaltning AB|Lucror AB
ANN-SOFIE & SUTT TRANSPORT AB,5591685309,2,36,Sutt; Jaan Christian,1,1,ANN-SOFIE & SUTT TRANSPORT AB
GB Byggpartner i Göteborg AB,5568827181,2,61,Rozanska Berg; Grazyna,1,1,GB Byggpartner i Göteborg AB
LANDALA MÅLERI AB,5569973679,3,48,Felldin; Pia Karin Anna Margareta,1,1,LANDALA MÅLERI AB
LANDALA MÅLERI AB,5569973679,3,48,Felldin; Per Owe,1,2,LANDALA MÅLERI AB
Nymans Byggnadsvård & Snickeri AB,5590313994,3,58,Nyman; Jenny Christina,3,5,CRAMP Fastigheter Bohus-Björkö AB|Nymans Byggnadsvård & Snickeri AB|Nyman Wood AB
