company,id,number_of_board_memebers,average_age_board,executives,total_active_assignments,total_prev_assignments,companies
Celander Halland Aktiebolag,5560774621,3,62,Ågren; Karl-Johan,4,1,Celander Halland Aktiebolag|Handelsbolaget Vingolf Lack & Inredning|Lack & inredning i Vingolf AB|Vingolf Förvaltning Handelsbolag
Celon Invest AB,5569500936,2,48,Bjerkelius; Dan Ingemar Mathias,37,63,Celon Entreprenad AB|Ivarssons Bostäder på Gärdet AB|Gubbängen Förvaltning 2 AB|Gubbängen Förvaltning 1 AB|Situs Konsulting|Celon Förvaltning AB|Fastighets AB Sarasten|Pelarbacken Större 7 AB|Trollbäcken Utveckling 2 AB|Kopparkojan AB|Traneberg utveckling AB|Trollbäcken Utveckling AB|Celon Invest AB|Stockholm Moraset 23 AB|Celon Förvaltning 2 AB|Asp och Sten Förvaltning AB|Cornet Förvaltning AB|Vildblomman Förvaltning AB|Vildblomman Förvaltning 2 AB|Midsommarkransen Förvaltning AB|Bostadsrättsföreningen Bromsen 3|Bo på Stora Timrarö AB|Samn Invest AB|Bostadsrättsföreningen Fastlagen 3|Rindögatan 10 Holding AB|Celon Investerings AB|Celon Invest 3 AB|Bostadsrättsföreningen Hjalmar 4|Celon U20 AB|Gubbängen Förvaltning AB|Solna Förvaltning 2 AB|Celon Invest 2 AB|Åttan Förvaltning AB|Pelarbacken Invest AB|Bostadsrättsföreningen Flustret 12|Celon AB|Hammarby Printz Förvaltning AB
Cemantech AB,5590143409,2,52,Englund; Bengt Peter,1,4,Cemantech AB
Centralradioservice Aktiebolag,5560924390,2,67,Önnestam; Bertil Gunnar,6,2,Centralradioservice Aktiebolag|COMPLUS AB|Elpa; TV & Bredbandsteknik aktiebolag|ITV Television System Aktiebolag|HSB Bostadsrättsförening Kasematten i Solna|HFC-System AB
Centralsystem i Falkenberg AB,5566045554,4,49,Maynard; Bo Edward Joakim,2,4,Centralsystem i Falkenberg AB|C-elec AB
CENVA AB,5569753436,3,53,Dahlberg; Anders Torsten,4,3,CENVA AB|CENTAB Sverige AB|Cevac AB|Delfing Produkter Aktiebolag
CableQuick SYD AB,5569883068,3,41,Aleksic; Milos,7,14,CableQuick Global Infra AB|CableQuick Entreprenad AB|Namasushi AB|ALVEA Holding AB|CableQuick ÖST AB|CableQuick SYD AB|CableQuick Depå AB
CableQuick SYD AB,5569883068,3,41,Venevi; Mikael,6,4,CableQuick Global Infra AB|CableQuick Entreprenad AB|ALVEA Holding AB|CableQuick ÖST AB|CableQuick SYD AB|CableQuick Depå AB
Certior Entreprenad AB,5590521547,3,42,Björnfot; Per Mikael,5,1,Certior Entreprenad AB|eatfrog AB|Björnfot Ekonomikonsult AB|Fastighetsbolaget Eldfaran AB|Hemiad Holding AB
Ce-Ce Elservice Aktiebolag,5561570838,2,76,Gimmerborn; Kurt Stefan,2,1,Ce-Ce Elservice Aktiebolag|Ce-Ce Holding AB
OPS Security AB,5565343828,2,48,Svensson; Ola Per,6,5,EcoFront Ekonomi & Redovisning AB|Svedo Fastigheter AB|Dofs Konsult AB|OPS Security AB|Firefighter Security Consulting Sweden AB|Svedo Bygg AB
CG Grundels Fönstersystem AB,5563209088,3,56,Andersson; Jerker Tage,1,2,CG Grundels Fönstersystem AB
CH Vent AB,5563805018,3,36,Sandqvist; Sven Stefan,7,7,CH Vent AB|Ventmetoder Västerås AB|FGL i Västerås AB|Årbylund Fastighet AB|Reglera i Västerås AB|Luftslussen AB|Sanbro Gruppen AB
Chemiclean Systems Aktiebolag,5565395810,2,43,Kuljic; Branko,3,1,Energo Control AB|Chemiclean Systems Aktiebolag|Chemiclean Systems
Ciceron Bygg AB,5590903042,2,48,Bergman; Lars Christer,8,10,Ciceron Bygg AB|Grundmaren Projekt AB|Grundmaren Fastighets AB|Grundmaren-Ekvik Fastighets AB|Grundmaren-MV Fastighets AB|Grundmaren Centrumfastigheter AB|Grundmaren Group AB|Grundmaren Invest AB
Ciconia Project Group AB,5567004766,3,49,Ahlfors; Nils Jörgen,4,15,Falvir AB|Ciconia Project Group AB|Rock Entreprenad AB|C22 Invest AB
Cirkelbygg i Stockholm Aktiebolag,5562578293,2,48,Johansson; Kjell Ove,2,3,Cirkelbygg i Stockholm Aktiebolag|KJCB Holding AB
Cirkus Larsen AB,5564546256,2,51,Larsen; Mads,2,3,Larsen Contracting AB|Cirkus Larsen AB
City Bygg och Måleri Stockholm AB,5568175052,2,53,Mihailidis; Anastasios Philip,3,5,City Trading Stockholm AB|City Bygg och Måleri Stockholm AB|CBM Holding AB
City Byggnads i Fosie AB,5567221808,nan,nan,Ahlqvist; Lars Mikael,1,1,MAJT Holding i Malmö AB
City Golf Europe AB,5564671708,6,46,Lundgren; Tom Levi,10,7,Nybergs Bygg & Måleri NBM AB|City Golf Europe AB|Bredbyns Schakt Bröderna Lundgren Aktiebolag|Stens Golv & Färg Aktiebolag|Nybacka Bygg NBM AB|Captiva Finans AB|Cpron Invest AB|Apron Invest AB|Fpron AB|Novacon Markentreprenad AB
Cityfast bygg och förvaltning sverige AB,5590472261,2,50,Ghneim; Richard Mhamad,25,18,Cityfast Sverige holding AB|Cityfast bygg och förvaltning sverige AB|SKHLM Fastigheter AB|Rättar vigs fastigheter AB|hjulmakaren fastigheter AB|Fastighetsbolaget Sthlm 11 Diamanten AB|Nyumba Fastigheter AB|Fastigheten Stockholm Saffransbullen 3 AB|Samsons Bostäder Aktiebolag|Biotronic Fastigheter Aktiebolag|Stamgården Fastigheter Aktiebolag|Skeppargatan fastigheter AB|Mitos Förvaltningsaktiebolag|Fastighets Dakal AB|Tembo Fastigheter AB|Västmanna förvaltning AB|Tornluckan Fastigheter AB|hyresrätten örnsberg AB|corner investment AB|Drottningholmsmalmen AB|Fastighetsbolaget Renstiernasgata Handelsbolag|Saffransbullen förvaltning AB|Fastighetsföreningen Rörstrandsgatan nr 11 u.p.a.|Bostadsföreningen Apelträdet u.p.a.|Eat & stay Sthlm AB
Citylåset i Kristianstad Aktiebolag,5563747137,2,42,Andersson; Kenth Jimmie,1,0,Citylåset i Kristianstad Aktiebolag
CJL Svenska Måleri Aktiebolag,5565239570,3,55,Lagergren; Tord Jonas Krister,4,3,CJL Svenska Måleri Aktiebolag|Merili Group AB|Tinden Invest AB|Persson & Lagergren Fastighets AB
CKMK Mur&Puts AB,5567617716,2,42,Cakmak; Sinan,2,1,Tensta Biltvätt AB|CKMK Mur&Puts AB
CL Specialglas Aktiebolag,5564912656,3,57,Lund‚n; Carl Fredric,3,3,Riddarbackens Glas AB|CL Specialglas Aktiebolag|Riddarbacken Holding AB
Clabbes Bygg AB,5569532715,3,31,Johansson; Bo Clas-Göran,4,1,Clabbes Bygg AB|Hanncus 1 AB|Josut Fastigheter AB|MH Förvaltning i Hälsingland AB
Climapac Stockholm AB,5566795653,2,62,Grängfelt; Ola Georg,4,2,Climapac Stockholm AB|Work Wise Entreprenad AB|Climapac Stockholm Fastighets AB|O. Grängfelt AB
Climapac Stockholm AB,5566795653,2,62,Grängfelt; John David,1,1,Climapac Stockholm AB
Climvent AB,5567089544,2,35,Nilsson; Ulf Fredrik Tobias,3,3,Climvent Vetlanda AB|TNV Förvaltning AB|Climvent AB
Clingo bygg AB,5568741689,2,41,Koskinen; Leo Kristoffer,2,5,Clingo Home AB|Clingo bygg AB
CLS Entreprenad AB,5567052112,2,52,Wallin; Lars Karl Gustav,3,5,CLS Service AB|CLS Entreprenad AB|CLS Elektronikservice i Stockholm AB
CM Gruppen Sverige AB,5590125430,3,51,Frödén; Anna Camilla Alexandra,3,10,P & B Plåtslageri Aktiebolag|CM Gruppen Sverige AB|Froden Holding AB
CM Gruppen Sverige AB,5590125430,3,51,Frödén; Mika Juhani,3,7,P & B Plåtslageri Aktiebolag|CM Gruppen Sverige AB|Froden Holding AB
CN Gruppen AB,5567779631,4,46,Neureuther; Claus-Dieter,3,4,DO Rivningstjänst AB|CN Svedala Fastighet AB|CN Gruppen AB
CO Teknik i Helsingborg AB,5567240741,2,54,Bengtsson; Bo Rickard,2,4,Strandbaden Invest AB|CO Teknik i Helsingborg AB
Combi Montage i Lammhult Aktiebolag,5562861889,4,55,Johansson; Fredrik Olof,5,5,Combi Montage i Lammhult Aktiebolag|Centrumfastigheter i Lammhult AB|Lager 23 i Lammhult AB|Thorbjörn Johansson i Lammhult AB|Sign Installation Group Nordic AB
CombiConsult Syd i Stockholm AB,5568796642,3,57,Vestlund; Tage Mikael,7,24,Midroc Electro Aktiebolag|Installatörsföretagen Service i Sverige AB|CombiConsult i Stockholm Aktiebolag|CraneX AB|CombiConsult Syd i Stockholm AB|Way To Go AB|Elteknikbranschens utveckling i Sverige AB
Combiel; El och Teleservice Aktiebolag,5563419984,4,60,Larsson; Jan Erik,2,3,Combiel; El och Teleservice Aktiebolag|CombiContact AB
Comdate Aktiebolag,5563648962,4,52,Jonsson; Tord Markel,5,1,NELAB Försäljnings Aktiebolag|Comdate Aktiebolag|Icemakers AB|Icemakers Test AB|Icemakers Facilities Aktiebolag
Comfortprodukter J. Lindström Aktiebolag,5563815801,2,65,Lindström; Jan Fredrik,3,5,Comfortprodukter J. Lindström Aktiebolag|Jösseholme Förvaltnings AB|Hantverkshuset i Hemmesta Aktiebolag
Comfortteknik Klimat & Kylanläggningar i          Mölndal AB,5562844547,3,52,Hultin; Jan Peter,1,0,Comfortteknik Klimat & Kylanläggningar i          Mölndal AB
Comfortteknik Klimat & Kylanläggningar i          Mölndal AB,5562844547,3,52,Nordquist; Kent Magnus,2,4,Kent Nordqvist Förvaltning AB|Comfortteknik Klimat & Kylanläggningar i          Mölndal AB
Compfence AB,5590288873,2,51,Andersson; Rolf Gunnar,5,7,Compfence AB|PAMP Business Group AB|Stall Helt Klar Handelsbolag|MALG AB|Pamp Fastighets AB
Conclean AB,5569497323,6,49,Åkerwall; Kim Stefan,3,5,Configuration Scandinavia AB|Conclean AB|Confusion Holding AB
Concreo AB,5569308058,2,54,Breisand; Sigmund,5,7,Concreo AB|ecohud i Mölndal AB|Concreo Fastighet AB|Concreo Entreprenad AB|Concreo Bostad AB
Concreo AB,5569308058,2,54,Langwagen Breisand; Ruth Gunilla,5,2,Concreo AB|ecohud i Mölndal AB|Concreo Fastighet AB|Concreo Entreprenad AB|Concreo Bostad AB
Concretab AB,5590132071,2,37,Holmberg; Glenn Roland Alexander,1,1,Concretab AB
Concreto Golvteknik AB,5561965301,4,52,Söderberg; Benny Niclas,5,10,Arne Lundquist Måleri Aktiebolag|Concreto Golvteknik AB|Malmfältens Måleri Aktiebolag|Måleriföretagens Serviceaktiebolag i Norr|Interpaint AB
Conny Nilssons Ventilation i Syd AB,5566572219,2,37,Nilsson; Emil Staffan Mikael,3,1,Conny Nilssons Ventilation i Syd AB|Ventilation i Syd Fastighet AB|Staffan Nilssons Easy Rental
Consto Öst AB,5590442397,4,59,Lund; Bengt Christer,8,1,Consto AB|Consto Öst AB|Consto Sverige AB|NAXY AB|Consto Fastigheter AB|Rigaro fastigheter AB|Consto Syd AB|Tormestad Fastighets AB
Constructio Huskomponenter AB,5569097602,2,64,Svensson; Leif Urban Torgny,2,1,Constructio Huskomponenter AB|Constructio Byggkonsult AB
Construction Solutions Sweden AB,5569835530,2,39,Andzevicius; Arturas,2,3,Bostadsrättsföreningen Sydsluttningen i Nacka|Construction Solutions Sweden AB
Consultaktiebolaget Pemox,5561901041,3,65,Persson; Mats Olof,2,22,Pemox Holding AB|Consultaktiebolaget Pemox
Contaki Entreprenad AB,5567715015,3,59,Strandberg; Thomas Gunnar,5,7,Contaki Entreprenad AB|Thomas Strandberg Konsult AB|Aktiebolaget Contaki|Conbox Byggnadsställningar AB|Biscaya Tak Stockholm AB
Contenta Byggentreprenad AB,5569161051,2,44,Karlberg; Karl Robert Andreas,13,6,Contenta Byggentreprenad AB|Projektpartner Uppsala AB|Vadbacka Exploatering AB|Dalkarlen Förvaltning AB|Carl & Carl mark AB|Uppsala Vårdfastigheter Vreten AB|Villa Vadbacka Förvaltning AB|LSS Vårdfastigheter i Tierp 1 AB|Vårdfastigheter i Tierp Holding AB|Svenska Stödboenden AB|Kadens Förvaltning AB|Karl Robert A Holding AB|Angserud & Carlberg Förvaltning AB
Contractor Bygg i Hemavan AB,5568873375,2,56,Holmberg; John Albin,7,0,Contractor Bygg Holding Norr AB|Contractor Bygg i Lycksele AB|Contractor Bygg i Hemavan AB|Hemavan Ski Lodge AB|Ski Lodge Fastigheter i Hemavan AB|Albin Holmberg Invest AB|Ski Lodge Utveckling i Hemavan AB
Contub AB,5567572069,3,47,Ehrling; Erik Jonas,2,2,Contub AB|Anders & Jonas Invest AB
Corells Lås AB,5567917462,3,38,Amico; Riccardo Giulio,2,2,Corells Lås AB|Riccardo Amico Förvaltning AB
CornELia Ljusdesign & EL AB,5590623962,3,48,Hegg; Ing-Marie,3,5,CornELia Ljusdesign & EL AB|Askims Maskinuthyrning AB|HMP Installationer AB
CornELia Ljusdesign & EL AB,5590623962,3,48,Svensson; Richard Leif Eskil,2,2,CornELia Ljusdesign & EL AB|Askims Maskinuthyrning AB
Corneliusson's Plåtslageri AB,5568330012,2,49,Corneliusson; Klas Staffan,1,1,Corneliusson's Plåtslageri AB
Coromatic Tullinge AB,5563411304,3,46,Wikensten; Åsa Kristina,6,3,Coromatic AB|Coromatic Group AB|Coromatic as-a-Service AB|Skandinaviska Kraft AB|Coromatic International AB|Coromatic Tullinge AB
Cortea AB,5568292568,4,51,Nordwall; Nicklas Karl Henry,3,1,Cortea Holding AB|Cortea Hemma AB|Cortea AB
Cortea AB,5568292568,4,51,Heller; Jonathan,3,7,Cortea Holding AB|Cortea Hemma AB|Cortea AB
CQ montage AB,5568721657,3,47,Sallinen; Ville-Pekka,1,8,CQ montage AB
Creab Säkerhet AB,5568378078,2,42,Larsson; Richard Rolf,3,17,Creab Säkerhet AB|T-udden AB|Mäklarbyrå Louise L AB
Creaco AB,5568863319,2,50,Karlsson; David Mikael Antonius,2,1,Creaco AB|creaco
Creatim AB,5569601700,3,45,Lindström; Caroline Sofia Elisabeth,5,1,Creatim AB|Bostadsrättsföreningen Sulitelma 9|Jankow Entreprenad och Maskin AB|Väderkvarnen AB|Creatim Bygg AB
Creativ Bygg & Inspiration i Umeå AB,5567195432,2,46,Östh; Johan Henrik,4,4,Creativ Bygg & Inspiration i Umeå AB|JÖRE Fastigheter AB|Microhouses of sweden AB|J.Ö Invest AB
Cretec Gislaved AB,5565710471,3,46,Johansson; Per Daniel,4,4,Cretec AB|Cretec Växjö AB|Cretec Gislaved AB|MDM Växjö AB
CTJ EL AB,5569355653,2,51,Johansson; Caj Tomas,1,1,CTJ EL AB
Custom Installation Group Stockholm Aktiebolag,5567342992,2,53,Hild; Thomas Carl Erik,1,1,Custom Installation Group Stockholm Aktiebolag
CustomBygg AB,5569980922,3,36,Styra; Donatas,4,1,CustomBygg AB|CustomBygg Mark AB|CustomBygg Entreprenad AB|CustomBygg Holding AB
Cutterway AB,5567463301,2,53,Johansson; Carl Lennart Joachim,1,1,Cutterway AB
CVS Ventilation Aktiebolag,5569215030,2,56,Carlsson; Carl-Henrik,2,3,CVS Ventilation Gotland AB|CVS Ventilation Aktiebolag
CW Rör Västerås AB,5560743139,2,50,Andersson; Sven Thomas,6,7,CW Rör; Cyrus-Wallenborg AB|CW Rör Västerås AB|Cw Rör i Mälardalen AB|Nya CW Rör AB|Entrec Plåt & Vent AB|Administrationsaktiebolaget Ran
CW Rör; Cyrus-Wallenborg AB,5560625518,2,50,Andersson; Sven Thomas,6,7,CW Rör; Cyrus-Wallenborg AB|CW Rör Västerås AB|Cw Rör i Mälardalen AB|Nya CW Rör AB|Entrec Plåt & Vent AB|Administrationsaktiebolaget Ran
CWT VVS & Fastighetsteknik AB,5568576473,3,68,Westerberg; Johan Conny,2,2,CWT VVS & Fastighetsteknik AB|CWT VVS & Fastighetsteknik
CWT Worktools AB,5567743140,nan,nan,Gustafsson; Mats Anders,3,3,Inagua AB|Alfa Neon Aktiebolag|Bostadsrättsföreningen Kanalstranden
Cypressen Mark & Bygg AB,5569607343,2,39,Czerniakowska; Anna Ewelina,3,3,SAVIR Entreprenad AB|Sentoria Entreprenad & Fastighetsutveckling AB|Cypressen Mark & Bygg AB
C&M Project i Stockholm Aktiebolag,5565676110,5,55,Kristensson; Petra Krusbeth Helena,7,2,C&M Project i Stockholm Aktiebolag|Stockholms universitet holding AB|Stockholms universitet Inkubator AB|Klara K AB|Management by Kerstin AB|Gothemhammar Aktiebolag|TÖC Capital AB
D Å Elektriska AB,5567487797,2,39,Åhlin; Daniel Einar,16,6,EDC i Nyköping AB|D Å Elektriska AB|Tuna Motell AB|Anderbäck 10:1 Förvaltning i Nyköping AB|D Å Gruppen Fastigheter Kungsbacka AB|GML Fastigheter AB|Casanox AB|SSJA Fastigheter AB|Stage fastigheter AB|Nyköping Business center AB|Casanox Entreprenad AB|D Å Gruppen AB|D Å gruppen Fastighet AB|Vivesta Fastighetsförvaltning AB|DÅ Gruppen Consulting AB|Casanox Invest AB
D.T Skandinaviska Bygg AB,5568138068,2,55,Sehr; Per Joachim,1,0,D.T Skandinaviska Bygg AB
D.Å Projektledning & Entreprenad AB,5568095565,4,42,Åkerström; Daniel Henry Aleksander,3,8,Ö.Vattenkvalité AB|D.Å Projektledning & Entreprenad AB|Thermovillan Sverige AB
Dagsbergs Måleri AB,5567926240,2,53,Dagsberg; Sonny Alve Bertil,1,2,Dagsbergs Måleri AB
Dahlberg i Idre Byggservice AB,5590014907,2,49,Dahlberg; Per Bo Gabriel,2,4,Dahlberg i Idre Byggservice AB|dahlberg trading entreprenad handelsbolag
DAJK AB,5590058680,3,37,Andersson; Daniel Robert,4,0,DAJK AB|Långhundra maskin och teknik|Limont Entreprenad AB|Twin Doves AB
DaKKI AB,5562991330,2,43,Eklund; Kerstin Maria,4,8,DaKKI Entreprenad AB|Aktiebolaget Sinf-konsult|DaKKI AB|Dakki Invest AB
DaKKI Entreprenad AB,5568041031,2,43,Eklund; Kerstin Maria,4,8,DaKKI Entreprenad AB|Aktiebolaget Sinf-konsult|DaKKI AB|Dakki Invest AB
Dala ByggElit AB,5569500381,2,42,Ström; Erik Stefan,2,1,Dala ByggElit AB|Dala Byggelit
Dala Byggsamverkan Aktiebolag,5564705340,6,45,Ekstrand; Mikael Anders,3,1,Dala Byggsamverkan Fastigheter i Borlänge AB|Dala Byggsamverkan Aktiebolag|Dala Byggsamverkan Holding AB
Dala Golvsystem AB,5567430979,2,56,Kalleberg; John Anders,1,1,Dala Golvsystem AB
Dala Klimat AB,5567126460,2,65,Prepuk; Jonas Peter,1,4,Dala Klimat AB
Dala Kylmecano Aktiebolag,5565415576,5,54,Ställberg; Bo Anders,4,1,Tunabygdens VVS-Installatör AB|Dala Kylmecano Aktiebolag|Long for AB|Cresconsulting AB
Dala Lås Aktiebolag,5563674406,2,44,Hedvall Jansson; Dan Fredrik,7,9,Dala Lås Aktiebolag|CFS Larm AB|Falu Lås & Nyckelservice AB|Dala Lås i Ludvika AB|nitton68 AB|Alf-Åke Jansson Invest AB|iProduce Development AB
Dala Rail&Snow AB,5568582026,3,32,Björklund; Karl Johan,3,9,Dala Rail Invest AB|KGC Rail AB|Dala Rail&Snow AB
Dala Vatten och Avfall AB,5567148555,7,64,Martinsson Skinnar; I Lisbeth C,6,9,Dala Vatten och Avfall AB|Leksand Vatten AB|Avfall Sverige AB|Rättvik Vatten och Avfall AB|Gagnefs Teknik AB|Vansbro Teknik AB
Dala Vatten och Avfall AB,5567148555,7,64,Schmidt Almlöf; Anna Karin,8,7,Lagercrantz Group Aktiebolag|Cargotec Sweden Aktiebolag|Dala Vatten och Avfall AB|Leksand Vatten AB|Rättvik Vatten och Avfall AB|Gagnefs Teknik AB|Vansbro Teknik AB|Almlöf Services Consulting AB
Dalek Lås & Larm AB,5560821232,2,42,Dalek; Erik Daniel,5,8,Dalek Lås & Larm AB|Igelkotten 4 Kommanditbolag|Auktoriserade Låsmästare i Väst Service AB|Westcoast Power Center AB|Br Dalek Holding AB
Dalenbergs El & Maskinteknik Aktiebolag,5562397975,6,49,Clementz; Mats Anders,2,3,Dalenbergs El & Maskinteknik Aktiebolag|Clementz & Falck Affärsutveckling AB
Dals-Eds Byggtjänst AB,5566799119,4,54,Johansson; Jim Algot,1,0,Dals-Eds Byggtjänst AB
DANFER Fastighet Bygg och Mark AB,5567885784,3,45,Larsson; Sven Sonny,2,0,Bostadsrättsföreningen Magnus nr 3|DANFER Fastighet Bygg och Mark AB
DANFER Fastighet Bygg och Mark AB,5567885784,3,45,Huldin; Jonas Lennart Fredrik,1,1,DANFER Fastighet Bygg och Mark AB
Daniel Andersson Holding AB,5562382456,2,66,Andersson; Kjell Daniel,3,4,Mintzberg Aktiebolag|Daniel Inredning AB|Daniel Andersson Holding AB
Daniel Hag Bygg AB,5566950266,3,43,Göras; Hans-Olof Mikael Vincent,3,1,Daniel Hag Bygg AB|DH & MG Holding AB|Hus vi 3 AB
Daniel & Sebastian Byggentreprenad AB,5568179237,3,42,Dordevic; Daniel,1,0,Daniel & Sebastian Byggentreprenad AB
DASI Rörteknik AB,5568498124,3,34,Johansson; Karl Simon,1,1,DASI Rörteknik AB
Data Networks VBY AB,5569873382,3,40,Dekenno; Jan Lars,5,8,Data Networks VBY AB|DBDB Universe AB|Helgessons Gräv VBY AB|CLN Sverige AB|Zenturion Group AB
Dataklimat i Sverige AB,5569417131,4,56,Häger; Carl Johan,3,3,Dataklimat i Sverige Holding AB|Dataklimat i Sverige AB|Johan Häger Service
David Qviberg Ventilation Aktiebolag,5566607106,3,47,Johansson; Thomas Christofer,1,1,David Qviberg Ventilation Aktiebolag
Davids Måleri i Bollnäs AB,5590213863,2,40,Andriejauskas; Dovydas,5,3,Davids Måleri i Bollnäs AB|Darman AB|Aishus AB|Sudeco AB
DBM Mark & Entreprenad AB,5590087713,4,60,Bergström; Alf Joacim,6,6,Djurgårdens Bygg & Miljö AB|DBM Mark & Entreprenad AB|Belanjo AB|Fuktsäkra Hem i Sverige AB|SunnySide Holding i Eskilstuna AB|Attefallsbyggarna i Sverige AB
SR Sprinkler AB,5565833414,3,46,Borg; Karl Anders Jonas,10,4,SweRör J.Borg AB|SR Elektriska AB|Teknik- och Installationssamordning Sverige AB|Comfort Sverige Holding AB|SR Sprinkler AB|Boxer Creation AB|SR Ventilation AB|KAJBORG Holding AB|SR Göteborg AB|Linneakarl Invest AB
DD FASAD AB,5568535354,3,37,Nygårds; Dennis Erik,5,4,DD FASAD AB|Nova support services AB|WAGYU Sverige AB|PM Partnerservice AB|DD Stockholm AB
Decatak AB,5567628598,2,39,Terzic; Edis,10,1,Decatak AB|Badhuset i Jönköping AB|Decatak Bygg AB|Terzic Invest AB|Cincec AB|Huskvarna Fastighetsutveckling AB|Kyrkerydsdalen AB|Deca Fastighetsservice AB|Bostadsrättsföreningen Wilhelmsro 1|Kortebo 106 AB
DECO El & Tele AB,5563106292,4,56,Eriksson; Mats Erik,1,2,DECO El & Tele AB
Deje Husplåt Aktiebolag,5565770707,4,48,Öberg; Stefan Teodor,14,27,Plåtpartnergruppen Sverige AB|Aktiebolaget Lillåns Bleck och Plåt|Aktiebolaget Enebybergs Plåtslageri|Aluminium Land AB|All Fasad i Sverige AB|Deje Husplåt Aktiebolag|Skara Plåtslageri AB|Plåtpartnergruppen Service Sverige AB|Kompaniet i Örebro AB|Hanqvist & Öberg AB|Deje Plåtförvaltning AB|Thyberg & Öberg Förvaltning AB|ÖBAS AB|Kärf & Öberg Förvaltning AB
DELA AB,5567621627,2,44,Delalic; Edo,2,4,DRED AB|DELA AB
Delka Produkter AB,5566234802,2,47,Eriksson; Karl Markus,3,2,Delka Produkter AB|DELKA Holding AB|Hargs jakt och viltvård
Dellenstedts Måleri AB,5565603387,2,68,Dellenstedt; Kent Åke Tomas,1,1,Dellenstedts Måleri AB
Delta Trädgårdsanläggningar Aktiebolag,5563776219,2,65,Kouvatsis; Mattheos,1,2,Delta Trädgårdsanläggningar Aktiebolag
DemfaBygg entreprenad AB,5569198392,2,39,Demir; Samir,6,3,DemfaBygg entreprenad AB|StädDax i Stockholm AB|Arbetscenter Stockholm AB|Demir Holding AB|Smcm fastigheter och förvaltning AB|Vilea Invest AB
Demiri Måleri AB,5569589939,2,46,Demiri; Nexhmedin,2,2,Modernt Måleri N.D.|Demiri Måleri AB
Demolering & Entreprenad och Transport i Örebro AB,5568470461,2,48,Andersson; Dan Seved,5,1,Demolering & Entreprenad och Transport i Örebro AB|Saltorp Maskin AB|Anderssons Alltjänst|DP CONSTRUCTION AB|Demolering & entreprenad & transporter i          Örebro förvaltnings AB
Desint AB,5569279606,2,43,Joneström; Stefan Alexander,6,2,Desint AB|Grundex AB|Novial Fastigheter AB|Desint Husproduktion AB|Desint Holding AB|Boxus Hus AB
Dexnet AB,5567044978,2,42,Pavlovic; Dejan,2,7,Dexnet Stockholm AB|Dexnet AB
De2 Elektriska AB,5590553722,2,39,Stojanovski; Dusko,6,12,De2 FM AB|De2 Elektriska AB|De2 Gruppen AB|Ledax AB|Aktiebolaget Placera Sverige|Somore Sverige AB
DG Group AB,5569655227,2,53,Gill‚n; Dick Karl-Gunnar,4,3,DG Group AB|SÖK VI HITTAR I NORDEN AB|Dico Bygg AB|DG Group Fastigheter AB
