company,id,number_of_board_memebers,average_age_board,executives,total_active_assignments,total_prev_assignments,companies
S.G. Westin Elcenter AB,5561147785,2,65,Wränghede; Anna Karin,18,48,Eric Andersson Gruppen AB|Aktiebolaget Frijo|Bro & Väg Mälardalen AB|Broby Spår AB|Bygg & Berglaget Stockholm AB|S.G. Westin Elcenter AB|Keyser Fastigheter AB|Åkerby Industrihus Aktiebolag|Inframontage AB|JB Rail AB|Edsbergs Park Fastigheter AB|Alvar Engine Aktiebolag|EA Trading AB|VAJM AB|Sigtuna Eneby Fastighets AB|Älvsjö Industrihus AB|Fastighetsaktiebolaget Elektrikern 7|Wränghede Consulting Aktiebolag
Silverdalens byggentreprenad AB,5568950272,3,49,Backhult; Calle George,2,3,Silverdalens byggentreprenad AB|Silverdalen Holding och Invest AB
Universalbyggen Aktiebolag,5564670759,4,54,Fredriksson; Stefan Arne,8,4,Universalbyggen Aktiebolag|Katt-Invest Aktiebolag|Kattliljan AB|Sandsborg 19 AB|Kattgärdet AB|Stall MIM AB|SF Assets AB|Wahrman Projekt AB
Stockholms Byggnadsmaterial Aktiebolag,5560351321,4,52,Axelson; Lars Gösta Henrik,4,4,Stockholms Byggnadsmaterial Aktiebolag|Bostadsrättsföreningen Vätterosen|Bostadsrättsföreningen Sjöhästen 25|Henrik Axelson Consulting AB
Vaxholms Byggnadsaktiebolag,5561734798,2,50,Johnsson; Anders,1,1,Vaxholms Byggnadsaktiebolag
Skälsätra Bygg & Design AB,5565638789,2,54,Westlund; Staffan Jörgen Allan,4,6,Skälsätra Bygg & Design AB|Tyresö Gym & HälsoCenter Aktiebolag|Movement 4 life AB|CADASO AB
Maicon Rail AB,5590258199,3,47,Leskinen; Pasi Ilari,5,1,Maicon Rail AB|Rail Group Consulting AB|Stentäppans fastighets AB|MR Solna Holding AB|Leskinen Olsson Piehl Holding AB
Villalid AB,5567023519,3,53,Hägerlid; Mikael Stefan José,2,10,M5W Holding AB|Villalid AB
Spectrum arkitekter AB,5569437154,5,51,Eidsaunet; Wivian Beate,3,4,Living Work Lab AB|Wallerstedt Öberg Eidsaunet AB|Spectrum arkitekter AB
Spectrum arkitekter AB,5569437154,5,51,Wallerstedt Öberg; Anna Elisabeth,3,0,Living Work Lab AB|Wallerstedt Öberg Eidsaunet AB|Spectrum arkitekter AB
Sebab Betongspecialisten AB,5566791710,2,53,Sturesson; Lars Anders,3,4,Sebab Betongentreprenader AB|Sturessons Fastigheter i Tyresö AB|Sebab Betongspecialisten AB
Neumeister Strategic Design AB,5565573226,2,55,Neumeister; Peter Jürgen,2,15,Neumeister Strategic Design AB|Neumeister Utveckling AB
Turako AB,5567875876,7,50,Klinterhäll; Lars Ola,27,21,Turako AB|Turako skolfastighet 1 AB|Turako Skolfastighet 9 AB|Turako Skolfastighet 4 AB|Turako Samhällsfastigheter AB|Turako skolfastighet 14 AB|Turako Bygg AB|Turako skolfastighet 15 AB|Turako Invest 4 AB|Turako Invest 2 AB|Turako Skolfastighet 35 AB|FB Turako Invest 1 AB|Turako Skolfastighet 17 AB|Turako Invest 3 AB|Turako Invest 5 AB|Turako Skolfastighet 40 AB|Turako Invest 1 AB|Turako skolfastighet 16 AB|Turako skolfastighet 11 AB|Turako skolfastighet 13 AB|Turako Invest 9 AB|Turako Skolfastighet 19 AB|Turako skolfastighet 12 AB|Turako Invest 8 AB|Turako Skolfastighet 18 AB|Turako Invest 7 AB|Turako skolfastigheter AB
BrickHouse Bostadsutveckling AB,5568402217,4,58,Areström; Johan Erik,2,14,BrickHouse Bostadsutveckling AB|Flatens Fibervänner Ekonomisk förening
Wolfbuilder Aktiebolag,5568275977,3,47,Linus; Hans Lennart,3,1,Askrike bygg AB|TwistOn Stockholm AB|Wolfbuilder Aktiebolag
Veckholms Plåt och Entreprenad AB,5566525621,3,52,Åderman; Bo Jim,6,11,Veckholms Plåt och Entreprenad AB|Veckholms Takplåtslageri Aktiebolag|Krister Abrahamsson Plåt och Fastighetsunderhåll  AB|JÅ Förvaltning AB|KAJÅ AB|Veckholms Förvaltning AB
NV Rörteknik AB,5567381552,2,52,Norinder; Johan,5,5,NV Rörteknik AB|NV Rör Produktion AB|NV VS Projekt AB|VS-isolering Mälardalen AB|NV Rörteknik Holding AB
Mätkonsult Sverige Aktiebolag,5563764116,4,43,Olsson; Viktor Anders,3,4,Olsson Group AB|Mätkonsult Sverige Aktiebolag|KP Partner AB
Mätkonsult Sverige Aktiebolag,5563764116,4,43,Olsson; Oskar Anders,4,4,Mätkonsult Sverige Aktiebolag|Bostadsrättsföreningen Pennteckningen 1|Olsson Group AB|KP Partner AB
Funkia AB,5567266480,4,53,Wilkne; Frida Sofia,5,4,Funkia AB|Wilma Aktiebolag|Funkia Holding AB|KAMWil AB|Enkliw AB
Penslar & Fönster i Stockholm AB,5565342937,2,55,Lindqvist; Karl Stefan Thomas,3,4,Måleriett i Stockholm AB|Penslar & Fönster i Stockholm AB|Bostadsrättsföreningen Ugnen 6; Stockholm
WELOW AB,5569675068,2,62,Owers; Karin Maria,4,0,Stockholm North United AB|WELOW AB|Sassar Management AB|Mohoto Holding AB
Ytterman Projekt AB,5566718424,3,51,Ytterman; Jan Patrik,9,2,Ytterman Projekt AB|Ytterman Projekt Uppsala AB|Stylisterna i Norr AB|Riksbostäder Sverige AB|Ytterman Fastigheter AB|Ytterman Projektutveckling AB|Ytterman Holding AB|Bostadsrättsföreningen Eklövet Stenhamra|Ytterman Projekt Holding AB
NJC Söderbyggen AB,5567381768,3,54,Karlsson; Roger Björn,4,4,NJC Söderbyggen AB|Söders Vvs & Drift AB|Mediavägens Fastighets AB|Tyresögruppen AB
Måleriteknik i Stockholm Aktiebolag,5565761193,3,59,Palmkvist; Joakim Karl Roland,5,2,Måleriteknik i Stockholm Aktiebolag|NackaOffice AB|Bruksstigens bryggförening Ek. för.|Karlsson & Palmqvist Holding AB|Plane Holding AB
Paclab AB,5567420194,2,46,Meller; Peter Eskil,6,2,Paclab AB|Tallängsgruppen Stockholm AB|Mellix AB|PE Meller Invest AB|Cookery Sweden AB|Un Cuccetta AB
Vikströms Byggnadsställningar AB,5567397467,3,51,Vikström; Mats Erik Anders,3,2,Conventum Förvaltning AB|Vikströms Byggnadsställningar AB|Vikströms Entreprenad AB
Lennart Nilsson El & Kylservice AB,5565715413,4,58,Nilsson; Lennart Patrick,1,2,Lennart Nilsson El & Kylservice AB
Svenska DataNätVerket Aktiebolag,5563510618,3,60,Strid; Johnny,4,13,Svenska DataNätVerket Aktiebolag|Svenska DataNätVerket Syd AB|SVDN. AB|MJB Förvaltning AB
Svenska DataNätVerket Aktiebolag,5563510618,3,60,Winberg; Jimmy Reinhold Kester,2,2,Svenska DataNätVerket Syd AB|Svenska DataNätVerket Aktiebolag
RFB RÖR AB,5569669830,2,42,Svensson; Sven Erik,2,13,RFB RÖR AB|ES Holding AB
Plan Projektpartner Stockholm AB,5569431793,3,48,Roström; Henrik Nils Gustav,5,4,Plan Projektpartner Stockholm AB|Smallpigart AB|Smallpig Studios AB|Roström Construction and Sportsmanagement|Stacking Stories AB
Belatchew Arkitekter AB,5567008189,5,49,Belatchew; Rahel,11,10,Belatchew Arkitekter AB|Belatchew Fastigheter AB|Segersälls Fastighets AB|Sveafastigheter Utveckling AB|Södra Hallsta Utveckling AB|Wättinge Utveckling AB|Sveafastigheter Utveckling Holding I AB|Silhouettes AB|Nytorpsgärde Utveckling AB|Sveafastigheter Utveckling Holding II AB|Discus Utveckling AB
STHLM 08 ENTREPRENAD AB,5567641583,2,38,Pandurevic; Zoran,4,1,STHLM 08 ENTREPRENAD AB|björnspade AB|08säljbolag AB|ZO Holding AB
Arkitekterna Krook & Tjäder i Stockholm AB,5567045629,5,47,Fekete; Robert Erik,1,2,Arkitekterna Krook & Tjäder i Stockholm AB
Byggledarna Sigtuna AB,5563247971,5,55,Jansson; Fredrik Olof Anders,4,3,Byggledarna Sigtuna AB|Byggledarna Stockholm AB|Cattiz & Eva AB|FOAJ AB
Madison Bygg AB,5591931570,4,53,Taube; Erik Arvid Staffan,14,32,Fasadglas Bäcklin Aktiebolag|Olle Lind Golv Aktiebolag|Middlepoint AB|Madison Bygg AB|Nordanskär AB|Koch Arkitektkontor Aktiebolag|Malmöhus Projekt AB|Madison Arena AB|AB Konsthallen Tornedalen|Madison Garden Invest AB|Beddvik Bygg och Installationer AB|Allegro Intressenter AB|Latsén Projektledning AB|Aldente Holding AB
WAADE Consulting AB,5569823957,5,47,Jonsson; Per Erik,1,1,WAADE Consulting AB
WAADE Consulting AB,5569823957,5,47,Westlin; Ivar Jesper Petter,1,1,WAADE Consulting AB
Sommargyllingen AB,5565827275,4,51,Persson; Mårten Jan Ola,26,46,Investeringsaktiebolaget Montefeltro|Mornington Hotel AB|Fastighetsaktiebolaget Gusto|Mornington Hotel Bromma AB|Sommargyllingen AB|Fastighetsaktiebolaget Bocken 32|Mornington Hotel Group AB|E-commerce Center Scandinavian Hotels Aktiebolag|Jeanette Köhn Music Aktiebolag|Glaesum Invest AB|Zzz Hotel AB|Mornington Hotel i Göteborg AB|Helmer Perssons Eftr. AB|Boxton AB|Sällheten Invest AB|STHLM Tullinge Holding AB|AB Tullinges Smörblomma|Nordost Passagen Invest AB|Nordost Passagen Holding AB|KOMMANDITBOLAGET HÖKEN; PERSSON ET CO|Oboro AB|KOMMANDITBOLAGET AVANTI; PERSSON ET CO|SHEC Development AB|Sällheten Holding AB|Bostadsrättsföreningen Kullen|Gusto Holding AB
ACAD-International Aktiebolag,5566953971,4,56,Schönbeck; Anders Folke,2,2,SA Sonar Akustik AB|ACAD-International Aktiebolag
ACAD-International Aktiebolag,5566953971,4,56,Sydhoff; Per Fredrik Filip,2,4,ACAD-International Aktiebolag|Fredrik Sydhoff AB
UPGRADE Living AB,5564521747,2,53,Gustafsson; Mats Elis Richard,7,6,UPGRADE Living AB|Upgrade Development AB|Upgrade Design Stockholm AB|Bostadsrättsföreningen Trädgårdsstaden i Steninge|Upgrade Holding AB|Steninge SF2 AB|Steninge Slott Fastighet 1 AB
Mälar-El och Teleteknik AB,5566111943,2,55,Petré; Per Arne,7,13,VT Förvaltning AB|Våtrumsteknik i Skandinavien Aktiebolag|Mälar-El och Teleteknik AB|Våtrumsgross i Sverige AB|Stångholmens Fastigheter AB|Bostadsrättsföreningen Mitt i Åre 1983|Vårbergshöjden AB
AXA Real Estate Investment Managers Scandinavia AB,5567211684,3,47,Söderlund; Leif Fredrik Ingemar,7,8,AXA Real Estate Investment Managers Scandinavia AB|Kronetorp Staden 2 AB|Kajan 7 Vellinge AB|Kronetorp Staden 1.3 AB|Kronetorp Staden 3 AB|Kronetorp Park Förskolefastighets AB|Bostadsrättsföreningen Näktergalen 24
JS Byggproduktion AB,5590780259,2,53,Spång; Johan Gunnar,5,1,J S Produktion AB|JS Byggproduktion AB|U Account AB|Portluna AB|Jus Invest AB
Marklund Ahlén Konsult Aktiebolag,5565479911,4,51,Marklund; Lars Åke,4,1,Marklund Ahlén Konsult Aktiebolag|Makab Fastighets AB|Makab Holding Aktiebolag|Smålaviken Konsult AB
Tovatt Architects & Planners AB,5566417670,3,49,Cedergren; Daan Jerker,2,7,Tovatt Architects & Planners AB|Aktiebolaget Svensk Byggtjänst
Polyseam AB,5569013310,2,50,Thurfjell; Johan Fredrick,3,1,Polyseam AB|Vendaflex AB|Vendaflex
Östersjö Elektriska Aktiebolag,5565752929,4,46,Lundell; Karl Stefan,4,3,Östersjö Elektriska Aktiebolag|Vår Fastighetsförvaltning i Norrtälje Aktiebolag|Östersjö El & Byggnadsentreprenad AB|Östersjö Holding AB
Sprutab AB,5565749784,3,52,Rundqvist; Michael Thomas,4,8,Sprutab AB|Fast mark i Roslagen AB|Fast Applications Sweden AB|Skandinavisk Lösull AB
Wisbylund AB,5569452609,2,35,Dahlgren; Klas Erik Gunnar,4,6,Wisbylund AB|Gastratvätten AB|Sveahus AB|JK i Visby Holding AB
Stockholms Elpartner AB,5563513885,2,58,Blomstedt; Thomas Peter,4,5,Stockholms Elpartner AB|Thomas Blomstedt AB|Nya Stockholms Elpartner Holding AB|Stockholms Elpartner Holding AB
NCCT Entreprenad AB,5567638886,3,41,Neuman; Christoffer Lennart,1,2,NCCT Entreprenad AB
76 JA-EL AB,5565199402,2,40,Muresan; Andrei,3,5,76 JA-EL AB|Åtia AB|ATI's El och Energiteknik AB
Värmdö Kakel & Design AB,5566648845,3,52,Hellqvist; Per Joakim,1,1,Värmdö Kakel & Design AB
Trast AB,5567904734,3,64,Wersäll; Mathias Tore,4,6,Trast AB|VeraLinn AB|Landhus Fastighetsaktiebolag|WDAN Bygg & Håltagning AB
Brännbacken Bygg och Fastigheter AB,5569476368,3,60,Johansson; Roland Erik,7,2,Brännbacken Bygg och Fastigheter AB|Fastighets AB Kärrholmen|Brännbacken Förvaltning AB|Brännbacken Industriföretag AB|Brännbacken Holding AB|Hjälmsättra Holding AB|Kärrholmen Holding AB
Per Björklund Entreprenad AB,5567620181,2,42,Björklund; Lars Per Mikael,2,2,Per Björklund Entreprenad AB|JB Crown Ranch AB
Tveta Ventilation AB,5568232226,2,51,Kilgast; Jouni Juhani,3,2,Tveta Ventilation|TVETA FASTIGHETER AB|Tveta Ventilation AB
STS Totalentreprenad AB,5568054810,2,50,Lichman; Damian Pawel,1,0,STS Totalentreprenad AB
Klingstedt El AB,5563232569,3,51,Klingstedt; Jens Anders,5,5,Klingstedt El AB|Pionjärgruppen Entreprenad AB|Etb Invest AB|SFS i Stockholm AB|Pionjärgruppen Entreprenad Holding AB
Svenska Elnät AB,5566918271,4,49,Andersson; Bengt Mattias,4,2,Svenska Elnät AB|Svenska Byggskåp AB|Svenska Energitjänster AB|Mattias & Cecilia Andersson AB
24 Rör Jour AB,5569437493,2,37,Mussa Valdes; Enrique Matheo,2,7,EV Holding AB|24 Rör Jour AB
Låsborgen AB,5565817102,5,44,Wallin; Nils Bertil,2,2,Låsborgen AB|Costadéra AB
Entreprenadsystem i Stockholm Aktiebolag,5562488444,4,44,Mejersten; Johan Per Anders,2,3,Entreprenadsystem i Stockholm Aktiebolag|Johan Mejersten AB
Takprodukter Norden AB,5567492573,2,57,Jogholt; Stefan Curt Arne,4,3,Takprodukter Norden AB|Infästningar Direkt Sverige AB|Tre S Infästningsteknik AB|Nafets Holding AB
Sköndals Golv & Badrum AB,5567452874,3,35,Lindgren; Annie Mikaela Victoria,2,1,Sköndals Golv & Badrum AB|Jordestam Konsult AB
PL 500 Bygg AB,5565882858,3,36,Friberg; Carl Ludvig,1,5,PL 500 Bygg AB
PL 500 Bygg AB,5565882858,3,36,Mirahmadi; Pontus,1,8,PL 500 Bygg AB
Landströms Larmcenter Aktiebolag,5562868942,2,45,Landström; Anders Mattias,2,1,Landströms Enterprise AB|Landströms Larmcenter Aktiebolag
Structor Geoteknik Stockholm AB,5569591117,5,54,Hedman Grahn; Anna Karin Lovisa,2,0,Structor AB|Structor Geoteknik Stockholm AB
R.E.T.T. Solution AB,5568466501,2,44,Lundin; Bertil Rikard,5,2,R.E.T.T. Solution AB|C. Lilja Bygg & Inredning AB|PROAM Fallskydd AB|K.R.A.V. Properties AB|R.E.T.T. Holding AB
VVStrygg Norden AB,5590995345,3,32,Kilpeläinen; Juhana,1,3,VVStrygg Norden AB
Ljungdahls Maskinentreprenad Aktiebolag,5566094313,2,53,Ljungdahl; Kjell Jörgen,5,10,Swoosh Öst AB|Ljungdahls Maskinentreprenad Aktiebolag|Utlunda Teknik & Utveckling AB|Arbetslokalen i Norrtälje AB|Norrtälje Entreprenad AB
Rallarrosen Bygg & Fastighet AB,5564834199,2,42,Åström; Bengt Christian,1,2,Rallarrosen Bygg & Fastighet AB
Cordim Management AB,5563552602,4,58,Häger; Bengt Olov,4,18,Swedbag AB|Cordim Management AB|Vectored Dynamics AB|Ardea Solutions AB
Prästgården i Norrtälje AB,5590269626,2,58,Johansson; Ulf Erik,3,3,Prästgården i Norrtälje AB|Gehlert Personalutveckling AB|Storlaxen Holding AB
Träfönsterspecialisten i Hägersten AB,5566716584,3,50,Hallgren; Esbjörn Conrad Wilhelm,5,7,Fog & Fönsterservice i Stockholm AB|Wimmerby Fönstersnickerier Produktion AB|Träfönsterspecialisten i Hägersten AB|Wimmerby Fönstersnickerier AB|Fabrikör Svan Holding AB
Storköksbyrån i Stockholm Aktiebolag,5564584471,2,43,Öberg Larsson; Bror Johan Andreas,2,4,Storköksbyrån i Stockholm Aktiebolag|Johan Öberg Larsson AB
A-gruppen i Sverige AB,5569515512,2,44,Hlawatsch; Robert Nicklas Jimi,32,24,Skärgårdsvillan Bygg AB|A-gruppen i Sverige AB|Ljusterö Skärgårdsby AB|A-direkt AB|a-arkitekter i Sverige AB|Real Viking Aktiebolag|Viking Hlawatsch & Co AB|Hlawatsch Consulting Aktiebolag|A - gruppen invest Sverige AB|Origin places AB|Bostadsrättsföreningen Ljusterö Skärgårdsby 4|Ljusterö Centrum Utveckling AB|Ljusterö Centrum Holding I Sverige AB|Linköping SA Holding AB|Engelbrekt Kapital i Stockholm AB|Skärgårdsvillan Utveckling AB|Skärgårdsvillan Holding 3 AB|Bostadsrättsföreningen Ljusterö Trädgårdar 2|Ljusterö Mark 8 AB|Ljusterö Mark 7 AB|Skärgårdsvillan Holding AB|Ljusterö Mark 9 AB|Ljusterö Skärgårdsby Förvaltning AB|Skärgårdsvillan Holding 2 AB|Ljusterö Mark 4 AB|Linköping SA Mark 1 AB|Skärgårdsvillan Invest AB|L House AB|Ljusterö Mark 5 AB|Bostadsrättsföreningen Ljusterö Trädgårdar 1|Arkitekturgränd 6 ekonomisk förening|Bostadsrättsföreningen Arkitekten 11
Scandinavian Property Group AB,5568107329,3,39,Zetterqvist; Carl Eric Tryggve,61,80,Scandinavian Property Group AB|Ellertsdal Bostäder 1 AB|CINQ Invest AB|SP Group Strömstad Holding II AB|Ellertsdal Bostäder 4 AB|Kolartorp Kv10 Project Development AB|Strömstad Project Development AB|Tyresö Project Development AB|Kolartorp Kv9 Project Development AB|Södra Korsängen Projektutveckling AB|PreDev Ultuna PD AB|Silvercup 70 AB|SP Group Bostad Bålsta II AB|Bålsta Väppeby fastigheter AB|Kolartorp Kv10 AB|SP Group Bostad Vegastaden AB|Silvercup 39 AB|Kolartorp 1:359 Aktiebolag|Uppsala Ultuna 6:1 AB|SP Group Bostad Ellertsdal AB|Eign AB|SP Group Bostad Bålsta AB|SP Group Strömstad Holding AB|Vega Kvarter 9 Holding AB|Kungälv Rishammar 2:47 AB|Vega Kvarter 10 Holding AB|ResiDev AB|PreDev Ultuna Holding AB|PreDev Skölsta PD AB|PreDev Skölsta Holding AB|Kolartorp Parkering AB|ResiDev Holding AB|PreDev Kungälv Holding AB|Uppsala Skölsta 9 AB|Bålsta Väppeby PD AB|Stationslunden 1.1 Holding AB|Stationslunden 1.2 Holding AB|Stationslunden 2.2 Holding AB|Stationslunden 2.1 Holding AB|Silvercup 65 AB|Silvercup 62 AB|Residev PD AB|Bollmora Berg Parkering AB|Silvercup 66 AB|Silvercup 67 AB|Silvercup 68 AB|Silvercup 72 AB|Silvercup 71 AB|Silvercup 69 AB|Vega Parkering Holding AB|Södra Korsängen 1:28 i Kungsängen AB|Bålsta Väppeby Holding AB|Agaten Projektutveckling AB|Ellertsdal PD AB|Bollmora Berg AB|Ellertsdal Bostäder 3 AB|SP Group Bostad Strömstad AB|PreDev AB|SP Group Bostad Tyresö AB|Kolartorp Kv 9 AB|Predev Kungälv PD AB
Road Rental Scandinavia AB,5591608780,3,27,Hansson; Jimmy Christer,4,1,Road Rental Scandinavia AB|Hayward Group AB|Banksome Investment AB|Buckton Invest AB
Storykit AB,5569808404,4,45,Bonnier; Carl Peder Louis,7,12,Bonnier Group Aktiebolag|Storykit AB|Beleo AB|Leben Invest AB|Jobo invest AB|Bonnier & Bonnier Invest AB|Storykit Incentive AB
Tilda & Co AB,5567555361,3,49,Skoglund; Matilda Karin Margareta,3,1,Bostadsrättsföreningen Halvmilen 8|Tilda & Co AB|Matilda Skoglund enskilda firma
Peter Hansson Geocenter AB,5567834675,2,60,Hansson Ander; Nils Peter,1,4,Peter Hansson Geocenter AB
Rgd Montage AB,5590046958,2,35,Pöld; Ulvar,1,0,Rgd Montage AB
Scandinavian Tunneling and Civil Engineering AB,5569417826,4,43,Petters‚n; Johan Emil,5,11,AMV Equipment AB|Scandinavian Tunneling and Civil Engineering AB|Tunnel Support Sverige AB|Crow Capital AB|AMV Group AB
Nordklippan Projekt AB,5590110507,2,35,Bylund; Erik Olov Jonas,5,13,Nordklippan Projekt AB|Nordklippan Holding AB|Nordklippan Företagsförvaltning AB|Fagersta Industrifastigheter 3101 AB|Vårdfastigheter i Västmanland AB
Adolfsson & Partners Aktiebolag,5563300879,2,59,Adolfsson; Hans Åke Börje,3,1,Visualic Media AB|Adolfsson & Partners Holding AB|Adolfsson & Partners Aktiebolag
M. Sjöbergs El AB,5566367628,4,60,Lundin; Claes Morgan,6,3,Edsvikens El Aktiebolag|Combiel; El och Teleservice Aktiebolag|M. Sjöbergs El AB|Puls Nätservice El AB|Energy Holding i Stockholm AB|CM Lundin Företagsutveckling AB
Hellström & Persson Bygg och Fasad AB,5565823779,3,44,Nordström; Lars Jonas,5,1,Hellström & Persson Bygg och Fasad AB|Lastbilen 8 AB|Lastbilen 1 AB|THJ Förvaltning AB|Hellström & Persson Fastigheter AB
Frank Uppsala AB,5590278304,4,53,Karppinen; Petri Juhani,6,9,Frank Uppsala AB|Polyresor AB|Mälardalens Projekt- och Byggledning AB|Frank Östergötland AB|Nordic Management AB
BBH Arkitektur & Teknik Aktiebolag,5562914548,6,56,Ehrnst; Sanna Jessika Lehtinen,1,1,BBH Arkitektur & Teknik Aktiebolag
Richard Lennholm Bygg AB,5590292107,2,45,Lennholm; Bo Richard,4,1,Richard Lennholm Bygg AB|Lennholm & Jansson Eldesign AB|Bo Richard Lennholm Bygg & Design|Richard Lennholm El & Fastighetsteknik AB
Nordic Project Solutions AB,5567608848,2,56,Nilsson; Leif Thomas Patrik,2,3,Nordic Project Holding AB|Nordic Project Solutions AB
Eriksson; Ragnell Bygg och Design AB,5566648308,3,57,Ragnell; Klas Mikael,4,7,Eriksson; Ragnell Bygg och Design AB|Svenska Drömhus i Enköping AB|Ragnell Holding AB|Täby Invest Holding AB
Gordons Project AB,5565672655,3,61,Hoffman; Erik Peter,3,7,Gordons Project AB|G-Legotillverkning AB|G-Fabriken AB
Visible Works AB,5568968357,4,53,Pöppel; Anu Maarit,2,5,Great World AB|Visible Works AB
Sund Ventilation i Stockholm AB,5568533953,2,49,Sundelönn; Ulf Daniel Rikard,2,0,Rifallet Holding AB|Sund Ventilation i Stockholm AB
N4 El & Automation AB,5563436319,3,52,Baakki; Björn Roger,6,8,N4 Sverige AB|N4 El & Automation AB|Ekebo Garden & Living|N4 Worx AB|Seijlitz Holding AB|N4 Invest AB
Styrvärden Q AB,5566157649,2,66,Sandholm; Per Håkan Sture,12,21,Energivärden Holding AB|Carl Hanssons Rör & Värme Aktiebolag|Industriaktiebolaget Ventilator|Carls Elektriska AB|Styrvärden Q AB|AB Energivärden|Laborator Q AB|Förvaltnings AB Nyodlaren|Förvaltnings AB Vretensborg|Huvudgården AB|Energivärden Support AB|Annelie Sandholm Communication AB
Nordic Surface Sweden AB,5565159174,3,48,Wallén-Widell; Karl Erik Alexander,2,4,Nordic Surface Sweden AB|Wallén solution
Svensk Ventilationsservice / SV Aktiebolag,5564682069,3,45,Lindblad; Jan Stefan,3,2,Svensk Ventilationsservice / SV Aktiebolag|RS Holding AB|Lindbladium AB
Svensk Ventilationsservice / SV Aktiebolag,5564682069,3,45,Fredell; Jan Anders Robert,3,8,Svensk Ventilationsservice / SV Aktiebolag|RS Holding AB|RF Restauranginvest AB
Sverige Stroj AB,5568673247,2,47,Yazepchyk; Aleh,2,3,Sverige Stroj AB|Neman Gruppen AB
Projektlots i Sverige AB,5566038492,5,48,Evang; Astrid Maria,2,6,Projektlots i Sverige AB|Astrid Evang Projektledning AB
Projektlots i Sverige AB,5566038492,5,48,Vincefi Nee; Tom David Sebastian,3,4,Bostadsrättsföreningen Humleboet 15|Projektlots i Sverige AB|NeeCon Byggkonsult AB
Optimum Consult i Stockholm AB,5590187224,4,46,Reiding; Sven Mats,2,6,OPTC Holding AB|Optimum Consult i Stockholm AB
NXTLEV AB,5590528435,3,44,Maker; Adam Lloyd,8,3,NXTLEV AB|Strandberg & Maker AB|NXTLEV 001 AB|NXTLEV Invest AB|Qaizen Sverige AB|NXTLEV Rail AB|NXTLEV Holding AB
Varg arkitekter AB,5569180036,2,65,Varg; Inga Margareta,3,10,Studio I Varg AB|IVRA Förvaltning AB|Varg arkitekter AB
Mälarvarvet Konsult AB,5567229322,4,55,Stiller; Hans Erik,9,17,Mälarvarvet Konsult AB|BemanningsBolaget i Stockholm AB|Klockafjällets vy 8 AB|Ferre Fastigheter AB|Klockafjällets vy 7 AB|Vemdalen Rekreation Mark AB|Klockafjällets vy 2 AB|Klockafjällets vy 1 AB|Klockafjällets vy 3 AB
AC Ventures AB,5592030877,3,48,Stenvall; Christer Gunnar,8,20,Stenvalls Bygg i Roslagen Kommanditbolag|AC Ventures AB|Sakproj AB|Long Stay Properties AB|Roslagens Maskinpark Kommanditbolag|OJ. Ventures AB|Bostadsrättsföreningen Fjällöga 2|Bostadsrättsföreningen Lärkvidden 1
AC Ventures AB,5592030877,3,48,Fredinger; Anders Olof,17,38,Netsmart AB|Stenvalls Bygg i Roslagen Kommanditbolag|AC Ventures AB|Falco Entreprenad AB|Sakproj AB|LvS Entreprenad AB|AC Advisory Kommanditbolag|Ruggsätra fastigheter AB|Falco Bygg AB|Work 2 Work Sverige AB|DAKO Sverige AB|OJ. Ventures AB|IsaBleu Ventures AB|IsaBleu Consulting Kommanditbolag|Bostadsrättsföreningen Fjällöga 2|Bostadsrättsföreningen Lärkvidden 1|Information Technology Business; ITB AB
Maskinell Byggvård i Täby AB,5565344255,2,64,Westlund; Bo Robert,13,30,Miljösaneringar i Stockholm AB|Maskinell Byggvård i Täby AB|Maskinell Golvvård Aktiebolag|Westlund Konsult och Förvaltning i Sthlm AB|Svensk Byggåtervinning AB|Personalia AB|Vaxholms Företagsservice AB|Riksbostäder Sverige AB|Riksbostäder Entreprenad AB|Projekt S-falken 2 AB|Bostadsrättsföreningen Eklövet Stenhamra|Riksbostäder Holding AB|Ekerö Eknäs Fastighets AB
Middle Atlantic AB,5566345715,3,54,Hugosson; Niklas Stefan,1,3,Middle Atlantic AB
Reviani AB,5567435275,3,49,Rezaei; Mohammad Robert,11,8,Reviani AB|AB Nacka Stadshotell|Hotell Skeppsbron AB|PR Bostad AB|Nice Home Investment Stockholm AB|HL Skeppsbron AB|PRB Fastigheter AB|PRB Fast AB|PRB Invest AB|Nyckeln 2 projekt AB|Rezaei Holding AB
MARKTEMA Aktiebolag,5564138005,4,47,Andersson; Adam Paul Georg,3,1,MARKTEMA Aktiebolag|MARKTEMA Intressenter AB|Marktema Holding AB
Geodeal AB,5569892010,2,40,Håkansson; Carl Frederick,3,1,Geodeal Markentreprenad AB|Mills & Hakansson AB|Geodeal AB
Dioptra Longitud Teknik AB,5566083217,2,44,Eik; Artur,2,2,Dioptra AB|Dioptra Longitud Teknik AB
Tångfeldt's Bygg AB,5568034234,3,42,Tångfeldt; Kim,3,2,Tångfeldt Holding AB|Nuova Spa AB|Tångfeldt's Bygg AB
Tångfeldt's Bygg AB,5568034234,3,42,Tångfeldt; Dennis,2,1,Tångfeldt Holding AB|Tångfeldt's Bygg AB
NF Måleri AB,5563974004,2,42,Heed Carlberg; Urban Franco,2,0,Bostadsrättsföreningen Solviksnästet|NF Måleri AB
