company,id,number_of_board_memebers,average_age_board,executives,total_active_assignments,total_prev_assignments,companies
Mirzakhanian Business Consulting AB,5567675987,2,61,Mirzakhanian; Edik,2,5,Dust Hunters Aktiebolag|Mirzakhanian Business Consulting AB
08:a Riv & Röj AB,5569881435,2,35,Brisenmark; Andreas Rolf Åke,1,0,08:a Riv & Röj AB
Bergstrands Arkitektkontor AB,5567942668,2,52,Bergstrand; Tomas Uno,1,4,Bergstrands Arkitektkontor AB
Lokatten Bygg & Entreprenad AB,5591759443,2,43,Klingborg; Jan Mikael,3,4,Lokatten Bygg & Entreprenad AB|InfoDot Sverige AB|Data & Printerexperten JBM AB
Lokatten Bygg & Entreprenad AB,5591759443,2,43,Rönnqvist; Mats Johan,4,1,Data & Printerexperten JBM AB|InfoDot Sverige AB|Lokatten Bygg & Entreprenad AB|Bostadsrättsföreningen Östern 5 i Sundbyberg
Objektsgruppen i Storstockholm AB,5591233308,4,37,Torgén; Martin Stefan,2,2,Rörobjekt i Storstockholm AB|Objektsgruppen i Storstockholm AB
HNY Teknik AB,5590187281,2,37,Nyhem; Håkan,1,2,HNY Teknik AB
Rosersberg Norrsundavägen AB,5568934987,3,41,Jacobsson; Rickard Johan Oscar,76,45,Serafim Fastigheter AB|Serafim Intressenter AB|Orangeriet i Älta Fastighets AB|Hantverkshuset i Södertälje AB|Mopsen 1 AB|Rosersberg Norrsundavägen AB|Tillverkshuset i Södertälje AB|SF Struktur 1 AB|Pumphuset i Järla Sjö Ekonomisk förening|SF Fastighets 11 i Mariedal AB|SF Vaxmora Fastigheter AB|SF Elfenbenet 2 Fastighets AB|RJA Fastighetsinvest Holding AB|SF 3:381 Fastighets AB|Arbetsledaren 1 AB|Erikdahlbergshuset Holding AB|Hemmestatorp Fastighets AB|The Factory i Nacka AB|Fastighetsbolaget Södertälje Floretten 1 AB|Serafim Sandberget 1 AB|SF Lindholmen Fastighets 2 AB|Fastighets AB Hebek 37:45|Järlasjöbrinken i Nacka AB|SF Projektbolag 17 AB|SF Projektbolag 28 AB|SF Projektbolag 21 AB|SF Projektbolag 23 AB|SF Projektbolag 27 AB|RJA Fastighetsinvest AB|Skölsta Fastigheter AB|Serafim Bostad AB|Bostadsrättsföreningen Floretten i Viksängen|Kvarnvägen i Nacka Bostad AB|Property 2018 Holding AB|SF Projektbolag 24 AB|SF Projektbolag 31 AB|Bostadsrättsföreningen Sjösidan Hemmesta|Serafim Förvaltning AB|SF Projektbolag 30 AB|Sundaslottet Holding AB|Sundaslottet 1 Holding AB|Hemmestatorp Holding AB|Serafim Bostadsrätts Holding 1 AB|Västra Häggvik Holding AB|Netterolf 1 Holding AB|Serafim Netterolf 1 AB|SF Bostadsrättsholding 1 AB|Lindholmen 1 Holding AB|Bostadsrättsförening Lindholmen 2 i Vallentuna|SF Projektbolag 29 AB|SF struktur 5 AB|SF Projektbolag 32 AB|SF Struktur 2 AB|SF Projektbolag 19 AB|SF Projektbolag 26 AB|Östermans Fastighetsförvaltning AB|Orangeriet i Älta Holding AB|Stenby Park Holding AB|SF Bostadsrättsholding 2 AB|Bruvik Fastighets AB|Bostads AB Järlasjö|Järla Sjö Pumphuset AB|SF Struktur 3 AB|SF Projektbolag 12 AB|Mariedal 11 Holding AB|Serafim Panorama AB|Serafim Bostadsrätts Holding 2 AB|SF Projektbolag 2 AB|SF 8 i Österåker AB|SF 9 Österåker Holding AB|SF 10 Fastighet i Österåker AB|SF Projektbolag 14 AB|SF Projektbolag 15 AB|SF Jordbromalm Fastighets AB|Sollentuna Elfenbenet 1 AB|SF Struktur 4 AB
PH Projekt AB,5590634795,2,39,Heinerborg; Pierre Karl Erik,1,1,PH Projekt AB
PH Projekt AB,5590634795,2,39,Heinerborg; Malin Sofie Ellinor,1,3,PH Projekt AB
Volymbyrån AB,5566776869,2,62,Stenlund; Jonas Folke,1,5,Volymbyrån AB
Nilper Consulting AB,5566836200,2,63,Nilsson; Per Anders,4,1,CONPAL AB|Conpal Konsult AB|Nilper Consulting AB|Conpal Svinningehöjden AB
Size Arkitekter AB,5569698995,3,43,Wallin; Peter Gabriel,1,2,Size Arkitekter AB
Nitro Neon AB,5567470538,2,61,Kajander; Peri Olli,1,0,Nitro Neon AB
Levin Construction Management AB,5591581995,3,43,Levin; Carl Fredrich Teddy,3,3,Halecon AB|2 L Konsult AB|Levin Construction Management AB
Projektledaren Per Gustafsson Aktiebolag,5566806583,2,55,Gustafsson Bergdahl; Per Mikael,3,5,Projektanalys i Sverige AB|Projektlots Management i Sverige AB|Projektledaren Per Gustafsson Aktiebolag
Löfgren Snickeri&Byggtjänst AB,5590877568,2,43,Löfgren; Inger Elisabet,2,0,Löfgren Snickeri&Byggtjänst AB|Löfgren Snickeri&Byggtjänst
Löfgren Snickeri&Byggtjänst AB,5590877568,2,43,Löfgren; Dennis Alexis,2,1,Löfgren Snickeri&Byggtjänst AB|Löfgren Snickeri&Byggtjänst
Yxlans Roslagsluft AB,5564396280,2,63,Ekström; Lars Lennart,1,1,Yxlans Roslagsluft AB
Enhörna Mätpool AB,5561751925,2,50,Ljung; Hans Magnus,1,0,Enhörna Mätpool AB
Sidenörnen Aktiebolag,5564099678,2,73,Ljungman; Carl Fredrik Harald Seve,10,13,Perfex AB|Magnivik AB|Sidenörnen Aktiebolag|Koluddens fastighets Aktiebolag|Lavo National Aktiebolag|Transportfinans i Stockholm Aktiebolag|Come in Scandinavia Aktiebolag|Bergvassen AB|Nacka Sicklaön 403:1 AB|Lavo Tvättasjälv AB
Elaktiebolaget NOGA i Stockholm,5591652366,2,43,Elgstrand; Rolf Tomas Reinhold,5,6,NIKLAS OSKAR GUNNAR ANDERSSON ENTREPRENAD AB|Struktina Entreprenad Aktiebolag|Elaktiebolaget NOGA i Stockholm|Struktina Förvaltning Aktiebolag|Rumours AB
Telemission Stockholm AB,5591419394,2,41,Strandmark; Jan Olov,1,3,Telemission Stockholm AB
Elit Fog Stockholm AB,5590722954,2,45,Granroth; Jimmy Kenth Emil,1,1,Elit Fog Stockholm AB
RoMo Konsulter AB,5568680465,2,57,Monthan; Robert Gösta,2,4,RoMo i Ängsvik AB|RoMo Konsulter AB
AB Pär Wessman Project Works,5569443707,2,55,Wessman; Pär Uno Christian,1,0,AB Pär Wessman Project Works
AB Pär Wessman Project Works,5569443707,2,55,Wessman; Anna Maria Gabriella,1,1,AB Pär Wessman Project Works
becma AB,5569402745,2,59,Andersson; Mats Jan Olof,1,0,becma AB
Emek Gruppen AB,5590471198,2,44,Mirkovic; Danijela,1,2,Emek Gruppen AB
Emek Gruppen AB,5590471198,2,44,Tuominen; Emil Arthur,1,0,Emek Gruppen AB
Garden Design Saltsjöbaden AB,5590179981,3,63,Hummel; Irma Susanne,1,2,Garden Design Saltsjöbaden AB
Nicklas Åhrén AB,5567500128,2,45,Åhrén; Lars Niklas Johan,2,8,Bostadsrättsföreningen Surbrunn 14|Nicklas Åhrén AB
Projektsupport i Stockholm AB,5568104177,2,45,Ricknäs; Mats Erik,1,2,Projektsupport i Stockholm AB
Jurén Consulting AB,5591575336,2,49,Jurén; Tor Michael,2,3,Jurén Consulting AB|MGUS Innovation
Jurén Consulting AB,5591575336,2,49,Jurén; Tina Mari Margareta,1,0,Jurén Consulting AB
B-signed AB,5590061635,2,48,Ihry; Benoit Alain,3,2,K.STYLE AB|B-signed AB|B-signed
Östergren Förvaltning Aktiebolag,5569762205,2,47,Östergren; Hans Magnus,2,0,Östergren Fastigheter AB|Östergren Förvaltning Aktiebolag
Rumsventilation i Åkersberga AB,5563875581,3,50,Andersson; Jonas Otto,1,2,Rumsventilation i Åkersberga AB
Daniel Toijer Elektriska AB,5590095344,2,36,Toijer; Daniel Kristoffer,2,0,Daniel Toijer Elektriska AB|DT Elektriska
Roihjert Consulting Group AB,5590799416,4,43,Roihjert; Karl Johan Harald,1,0,Roihjert Consulting Group AB
Roihjert Consulting Group AB,5590799416,4,43,Roihjert; Samuel Harald,2,2,Bostadsrättsföreningen Utveckla|Roihjert Consulting Group AB
Montagegruppen T Zeiloth Aktiebolag,5564633757,2,65,Zeiloth; Hans Tommy,1,4,Montagegruppen T Zeiloth Aktiebolag
BAUEN SVERIGE AB,5569136384,2,42,Svenhard; Leif Joakim,1,0,BAUEN SVERIGE AB
BAUEN SVERIGE AB,5569136384,2,42,Svenhard; Björn Axel Joakim,1,0,BAUEN SVERIGE AB
ES Renovering Stockholm AB,5568298912,2,37,Martin Jimeno; Maria Alexandra,1,3,ES Renovering Stockholm AB
ES Renovering Stockholm AB,5568298912,2,37,Rodriguez Jimenez; Eduardo,1,2,ES Renovering Stockholm AB
Wallberg Bygg & Hissteknik AB,5569341620,4,42,Wallberg; Lars Erik,1,0,Wallberg Bygg & Hissteknik AB
Wallberg Bygg & Hissteknik AB,5569341620,4,42,Wallberg; Ulla Birgitta,1,0,Wallberg Bygg & Hissteknik AB
Pecar AB,5569444515,5,52,Carnell; Per Ingvar,5,7,Pecar Consulting AB|Pecar Property Development AB|Pecar AB|Pecar SoftWare AB|Red Sails AB
Total Bygg Entreprenad Stockholm AB,5591258669,2,46,Söderqvist; Bengt Perry,2,5,Total Bygg Entreprenad Stockholm AB|PROTOTAL BYGG & ENTREPRENAD AB
Projektledaren i Storstockholm AB,5566666599,2,45,Deleskog; Lars Erik,2,1,& Lars AB|Projektledaren i Storstockholm AB
BoPe AB,5568765845,2,57,Pettersson; Bo Sören,1,0,BoPe AB
Elfirma Johan Lundin Aktiebolag,5565820155,2,56,Lundin; Johan Olov,2,0,Hosjö El Aktiebolag|Elfirma Johan Lundin Aktiebolag
Petter Jansson Bygg & Design AB,5591521363,2,50,Jansson; Petter Sebastian,1,1,Petter Jansson Bygg & Design AB
Sweden Project Management AB,5590192000,2,53,Bergström; Ingegärd Annika,1,0,Sweden Project Management AB
Sweden Project Management AB,5590192000,2,53,Westman; Sture Olof,1,1,Sweden Project Management AB
Byggfirma Bra Offert Stockholm AB,5591989305,2,42,Rajic; Bojan,1,1,Byggfirma Bra Offert Stockholm AB
Joakim Orr El & Fastighetsförvaltning AB,5564285251,2,51,Orr; Erik Joakim,3,3,Joakim Orr's El- och Fastighetsservice|Joakim Orr El & Fastighetsförvaltning AB|Joakim Orr El & Fastighetsservice AB
Berg- och anläggningskonsult Knut Urtel AB,5591772966,2,38,Urtel; Knut Anders,1,0,Berg- och anläggningskonsult Knut Urtel AB
Bastide Bygg AB,5569008997,2,47,Rutqvist; Sven Joachim,7,52,Bastide Bygg AB|Svenska Moderna Hus AB|Bastide Consulting AB|Rosersberg 123 AB|c/o jannika AB|God Bostad Stockholm AB|Bastide Invest AB
Arkitur Arkitektkontor Aktiebolag,5562397108,3,70,Larson Svahn; Brita Laila,1,0,Arkitur Arkitektkontor Aktiebolag
ADAC AB,5564270170,2,62,Höök; Per Erik Linus,2,2,XRGI Sverige AB|ADAC AB
Freemover Sweden AB,5568827371,2,49,Dahlberg; Maria Lovisa,2,0,Maria L D Holding AB|Freemover Sweden AB
BRD Rör AB,5569917452,3,47,Kennebjörk; Kurt Mikael,1,4,BRD Rör AB
BRD Rör AB,5569917452,3,47,Kennebjörk; Simon Gustav Robin,1,0,BRD Rör AB
Katarina Löfvenberg Mark och Miljökonsult AB,5567051650,3,37,Löfvenberg; Katarina Elisabeth,1,0,Katarina Löfvenberg Mark och Miljökonsult AB
Blidö Industrihus BIHAB AB,5563236792,4,56,Hägerstrand; Svante Jonas,5,3,Vibratec Akustikprodukter AB|Blidö Industrihus BIHAB AB|Vibratec Installation AB|Extensio AB|Vibratec Group AB
Odensala Schakt & Bygglednings Teknik; ODT AB,5569731226,2,56,Larsson; Lars Michael,2,1,Odensala Schakt & Bygglednings Teknik; ODT AB|Märsta Teknik & Anläggningsservice
Åbergs Byggteknik AB,5568584345,2,45,Åberg; Karl Robert,1,0,Åbergs Byggteknik AB
Åbergs Byggteknik AB,5568584345,2,45,Åberg; Pontus Robert,1,0,Åbergs Byggteknik AB
Målerikalkyl Peter Larsson AB,5591242473,2,54,Larsson; Ulf Åke Peter,1,3,Målerikalkyl Peter Larsson AB
A Part Meant for you AB,5590232376,2,32,Edan; Adam Hubertus,1,1,A Part Meant for you AB
Botanium AB,5590875877,4,40,Roselius; Johannes Stig Tore Magnus,2,2,Botanium AB|Roselius Consulting AB
Venn Group AB,5592074495,3,43,Kjellin; Bo Patric,5,20,Venn Group AB|Venn Management AB|Venn Vänerland Väst AB|Kjellin Management AB|Venn Skövde AB
KIMCON AB,5569088858,2,52,Kulju; Kimmo Matti Johannes,1,2,KIMCON AB
Johan Lundberg Byggledning AB,5568796758,2,45,Lundberg; Johan Assar,1,0,Johan Lundberg Byggledning AB
Patrik Vestlund AB,5567939755,2,43,Vestlund; Patrik Glenn Lars,4,6,Constella Bygg AB|Patrik Vestlund AB|Constella Rör & VVS AB|Constella Badrum AB
Sweaton AB,5569452906,2,38,Ligi; Reijo,1,1,Sweaton AB
Kazakoff Design AB,5566451364,2,61,Kazakov; Igor,3,6,Handelsbolaget Frank Mark Igor|Solsidans Bryggeri AB|Kazakoff Design AB
Frisk Bergkonsult AB,5591511737,3,65,Frisk; Bernt Åke,1,1,Frisk Bergkonsult AB
Frisk Bergkonsult AB,5591511737,3,65,Frisk; Ronny Lars-Åke,1,2,Frisk Bergkonsult AB
