company,id,number_of_board_memebers,average_age_board,executives,total_active_assignments,total_prev_assignments,companies
Brandkonsultbyrån Sverige AB,5590656400,6,36,Dahlgren; Anton Nils Ola,2,0,Brandkonsultbyrån Sverige AB|Hässleholms tandläkargrupp AB
Huaröds Bygg AB,5590767918,2,61,Sjökvist Ryhl; Thomas Mikael,1,0,Huaröds Bygg AB
HEM VVS & Måleri Svenska AB,5568940380,2,46,Saado; Hikmet,6,13,Döner & Grill House i Skandinavien AB|HEM VVS & Måleri Svenska AB|Redstone Invest AB|Saado Holding AB|M & H Bygg i Malmö AB
MP Solskydd AB,5568088347,2,52,Persson; Mats Rune,1,1,MP Solskydd AB
S.E. Brodins Plåtslageri Aktiebolag,5563627735,2,49,Magnusson; Bo Patrik,15,10,Byggprojektgruppen Lindblom AB|Malmö Plåt- och Byggservice Aktiebolag|Ställningsbyggarna i Skåne AB|Fait rapidement à Malmö AB|CN Gruppen AB|Lomma Tak AB|UMOR AB|Bleck & Plåt i Ystad Aktiebolag|S.E. Brodins Plåtslageri Aktiebolag|Tak & Brandskydd i Sverige AB|Snigeln Fastigheter AB|ILPINAB AB|På golvet i Malmö AB|Brandtätning & Brandskyddsmålning i Malmö AB|Byggprojektgruppen fastigheter i Malmö AB
S.E. Brodins Plåtslageri Aktiebolag,5563627735,2,49,Lindblom; Robert Peter,13,11,Byggprojektgruppen Lindblom AB|Malmö Plåt- och Byggservice Aktiebolag|Ställningsbyggarna i Skåne AB|CN Gruppen AB|Lomma Tak AB|UMOR AB|Bleck & Plåt i Ystad Aktiebolag|S.E. Brodins Plåtslageri Aktiebolag|Tak & Brandskydd i Sverige AB|Snigeln Fastigheter AB|ILPINAB AB|På golvet i Malmö AB|Byggprojektgruppen fastigheter i Malmö AB
Åstorps Tak & Byggentreprenad AB,5591629091,2,40,Nowaczewski; Adam Rafael,1,1,Åstorps Tak & Byggentreprenad AB
Svensk Förbipumpning AB,5590386719,2,61,Karlsson; Jan Michael,1,3,Svensk Förbipumpning AB
Yrs AB,5568771066,2,47,Murath; Peter Louis,2,1,Yrs AB|Ystads Rörservice
magasin A arkitekter AB,5563714723,5,55,Kristiansson Sergel; Ingrid Annette,2,1,Magasin X AB|magasin A arkitekter AB
Kylel i Kristianstad AB,5565090411,5,49,Levin; Tomas Kristian,8,17,Aktiebolaget Kristianstads Kylservice|Aktiebolaget Karlskrona Kylservice|Kylel i Kristianstad AB|Levin Holding AB|Levins Fastigheter i Kristianstad AB|Sirius u p a; Fastighetsförening|Levin Leasing AB|Kylrörs Fastighetsbolag i Simrishamn AB
eaz pac AB,5567246037,4,59,Larsson; Jakob Börje,1,2,eaz pac AB
Vellinge Brasvärme AB,5566454095,3,52,Olsson; Pär Johan Magnus,3,1,Vellinge Brasvärme AB|Brasvärme Öresund Holding AB|Mur & Brasvärme Öresund AB
Vellinge Brasvärme AB,5566454095,3,52,Magnusson; Maria Jeanette,4,0,Vellinge Brasvärme AB|Mur & Brasvärme Öresund AB|Gripen Profil AB|Brasvärme Öresund Holding AB
Berg&Dahl arkitektur och projektering AB,5590637442,4,42,Dahlbäck; Anders Gustav,2,1,Berg&Dahl arkitektur och projektering AB|dahlbäck landskap
Berg&Dahl arkitektur och projektering AB,5590637442,4,42,Dahlberg; Per Fredrik Mathias,1,1,Berg&Dahl arkitektur och projektering AB
Österlen Entreprenad & Transport AB,5568217649,2,53,Johansson; Gustav Hans-Erik,7,3,Trans Naval AB|Park & Vatten Skåne Aktiebolag|StaketLarm Sverige AB|D&P Anläggning AB|Österlen Entreprenad & Transport AB|Erge Holding AB|Ellar Invest AB
WEBECK & SCHÖN AB,5591568562,4,39,Webeck; Dick Mickael Roland,6,5,WEBECK & SCHÖN AB|Juno Fastighets AB|Fastighets AB Norra Kärnan 38|Rebell Invest AB|WS Rörpågarna AB|Fastighets AB Webeck & Schön
Allakustik Underbara Tak SYD AB,5592050727,5,48,Thingvall; Karl Mikael,6,10,Allakustik Underbara Tak AB|We Ar(e) Group AB|Rönnmarks Undertak AB|Allakustik Underbara Tak GBG AB|Allakustik Underbara Tak SYD AB|MITHI FÖRVALTNING I STOCKHOLM AB
Sundprojekt Bostads AB,5590649991,4,60,Lindén; Karl Henrik,15,195,Sundprojekt AB|SerSund AB|Sundprojekt Bostads AB|Forma & Planera i Skåne AB|ElfSund Entreprenad AB|ElfSund Intressenter AB|Fastighets AB Orpet 1|Fastighets AB Ringstorp C|Slättsund AB|Fastighets AB Ringstorp D2|Fastighetsaktiebolaget Varvaren i Simrishamn|Fastighets AB Oceanateljen|Fastighets AB Ringstorp D|Lazapata AB|Fastighets AB Ringstorp D1
Cucina Di Design AB,5566522297,3,51,Nilsson; Mark Alexander,1,19,Cucina Di Design AB
AB JVT Byggservice i Malmö,5591543896,3,38,Forsberg; Ted Alve Robert,3,1,AB JVT Byggservice i Malmö|Bostadsrättsföreningen Fyndet|Stylist Therese Ericsson AB
AB JVT Byggservice i Malmö,5591543896,3,38,Wenzel; Carl Viktor,1,2,AB JVT Byggservice i Malmö
Anderbergs Elektriska Aktiebolag,5562845650,3,69,Anderberg; Mats Jörgen,1,1,Anderbergs Elektriska Aktiebolag
Winkvist Isolering & Plåt AB,5562083690,3,49,von Zedlitz; C J Alexander,1,1,Winkvist Isolering & Plåt AB
LE34 Mätkonsult Sverige AB,5569875668,4,50,Holgersson; Lars Mickael,1,1,LE34 Mätkonsult Sverige AB
Skåneplåtslagaren AB,5568861107,3,47,Gustafsson; Anders Patrick,1,0,Skåneplåtslagaren AB
Kylmontage i Ramlösa AB,5567699367,2,51,Svensson; Inge Anders Patrik,2,5,Glen Parsleys AB|Kylmontage i Ramlösa AB
CableQuick Entreprenad AB,5590052386,3,41,Aleksic; Milos,7,14,CableQuick Global Infra AB|CableQuick Entreprenad AB|Namasushi AB|ALVEA Holding AB|CableQuick ÖST AB|CableQuick SYD AB|CableQuick Depå AB
CableQuick Entreprenad AB,5590052386,3,41,Venevi; Mikael,6,4,CableQuick Global Infra AB|CableQuick Entreprenad AB|ALVEA Holding AB|CableQuick ÖST AB|CableQuick SYD AB|CableQuick Depå AB
Marcus Paulssons Elektriska AB,5566058854,2,65,Paulsson; Marcus Eric,1,2,Marcus Paulssons Elektriska AB
SVa Byggservice AB,5569466146,2,40,Stumbras; Vaidas,2,2,SVa Holding AB|SVa Byggservice AB
Mark & Jobb i Knislinge AB,5590673439,2,51,Dahlström; Per Ingvar Mikael,3,0,Mark & Jobb i Knislinge AB|Inneväxter Sverige AB|Haraberga 3:12 Per Dahlström
Riventreprenad Sverige AB,5568401755,2,39,Khodr; Hassan Bachir,9,6,Byggentreprenad Resurs Sverige AB|Riventreprenad Sverige AB|M&F E Sverige AB|Mark - Sten Entreprenad Sverige AB|Solution Team Sverige AB|Storage Solution Sverige AB|Cleaning Solution Syd AB|3T Sverige AB|Khodr Invest AB
JC Säkerhet & Fastighetsförvaltning AB,5567394266,2,47,Christensen; Bo Jörgen,1,4,JC Säkerhet & Fastighetsförvaltning AB
P-O Sanering & Rivning Aktiebolag,5565153623,2,65,Hall; Per Ove Mats,3,2,P-O Hall Invest AB|Halls Företagsprodukter Aktiebolag|P-O Sanering & Rivning Aktiebolag
Värmetec Skandinavien AB,5590910781,3,61,Andersson; Tobias Jan Oskar,1,1,Värmetec Skandinavien AB
M&M Träteknik AB,5567809917,3,46,Dropuljic; Ivan,5,2,M&M Träteknik AB|glada hem AB|Bostadsrättsföreningen Husaren 6|ID Multifunctional AB|Artists of Technology AB
Nilssons Gräv Bröna Aktiebolag,5566795992,3,48,Johansson; Annika Yvonne,3,5,Nilssons Gräv Bröna Aktiebolag|Billa-Hemmesjö Fibernät ekonomisk förening|Hemmesjö Ekonomi
Premium Real Estate Sverige AB,5591072219,3,53,Arakji; Ali Mohammad,7,11,Prenadia Sverige AB|Premium Real Estate Sverige AB|AMA REAL AB|MÖLLE HILLS AB|Arakji Holding AB|Öresunds Invest AB
Fire Safety Design Aktiebolag,5562712165,5,60,Olsson; Lars Johan Magnus,7,3,FSD Malmö AB|FSD Göteborg Aktiebolag|Fire Safety Design Aktiebolag|FSD Stockholm AB|Fire Safety Design Resiliens AB|FSD Mitt Aktiebolag|J.O. Performance Management
LL:s Energiteknik AB,5569219123,3,50,Andersson; Dan Inge Göran,4,3,LL:s Kylteknik i Kristianstad Aktiebolag|LL:s Energiteknik AB|ABSIS AB|LL:s Kylteknik Holding i Kristianstad AB
passmethesaltplease AB,5569452575,4,40,Sandringer; Jens Anders,1,0,passmethesaltplease AB
Landäng Stängsel AB,5590194162,3,55,Ingesson; Anders Ingemar,3,4,Landäng AB|Dalbyortens Bygdegårdsförening u p a|Landäng Stängsel AB
LUXSPEED BYGG Aktiebolag,5590303599,2,53,Mielniczek; Wieslaw Jan,2,0,MMB REDOVISNINGS-& SKATTEKONSULT AB|LUXSPEED BYGG Aktiebolag
Jan Stoltz Energi Onsite Service AB,5590768049,3,40,Pantzar; Christoffer Joel Anders,5,0,Jan Stoltz Energi Service AB|Jan Stoltz Energi Onsite Service AB|Jan Stoltz Energi Aktiebolag|Christoffer Pantzar Invest AB|JS Logistics AB
Brickab Sverige AB,5591072508,2,58,Sadikovic; Amela,3,1,Gazda Properties AB|Gazda Holding AB|Brickab Sverige AB
Monsén arkitekter AB,5568074065,2,46,Monsén; Lars Daniel Urban,8,25,Monsén arkitekter AB|Mennea Fastighets NR 2 AB|Mennea Fastighets AB|Monsén gruppen AB|Sutherland Solutions AB|Monsén Arkitekter Göteborg AB|Batterifabriken kontor AB|Ronton Utvecklings AB
Öllstorps Gräv AB,5567242838,2,55,Dahringer; Rolf Nicklas,3,1,Öllstorps Gräv AB|Björn Dahringer Entreprenad AB|Nickes frakt & Schakt
AB Xforto,5568700156,2,51,Eriksson; Sven Dennis,1,1,AB Xforto
Happy Ears AB,5568344542,7,49,Smith; Michael Brady,1,1,Happy Ears AB
In2space Arkitekter AB,5591509509,2,48,Blomqvist Carsten; Anders,2,12,In2space Arkitekter AB|Anders Blomqvist Carsten Holding AB
RååTec AB,5566481544,3,59,Merlöv; Per Thomas Mikael,1,2,RååTec AB
Lomma Glasmästeri Aktiebolag,5566213061,2,62,Svensson; Stellan Axel,1,1,Lomma Glasmästeri Aktiebolag
LANDÉN KRANTZ ARKITEKTER AB,5569984791,4,57,Landén; Katarina Liselotte,2,2,LANDÉN KRANTZ ARKITEKTER AB|Architects and Friends Helsingborg AB
Anders Porsches Entreprenad AB,5591184030,2,50,Porsche; Lars Anders Mikael,2,0,Anders Porsches Entreprenad AB|Anders Porsches Entreprenad
Teknomenta Syd AB,5590400650,4,61,Hansson; Hans-Otto Lennart,1,1,Teknomenta Syd AB
Nesso Arkitektur Aktiebolag,5564754322,4,50,Jonsson; Malin Carina,2,2,Sammanhanget AB|Nesso Arkitektur Aktiebolag
Spoldax AB,5569999880,4,53,Lahti; Mari Annette,7,6,Eriks Fönsterputs i Sverige AB|TiksPac AB|K2C in Sweden AB|TiksPac Norden AB|Spoldax AB|K2E in Sweden AB|K2H i Klippan Holding AB
Barup & Edström Arkitektkontor AB,5564956224,4,69,Edström-Barup; Mats Skanke,3,5,EMRIVA AB|Fastighets AB Lotslöjtnanten 3|Barup & Edström Arkitektkontor AB
Barup & Edström Arkitektkontor AB,5564956224,4,69,Edström Barup; Kerstin Else Maria,3,5,EMRIVA AB|Fastighets AB Lotslöjtnanten 3|Barup & Edström Arkitektkontor AB
Byggbolag1 Öresund AB,5591964977,2,49,Frantzen; Dag Endre,3,5,Elbolaget Öresund AB|Byggbolag1 Öresund AB|AB Niveau Consulting
aveva design AB,5564538451,2,48,Jeckelmann; Christoph,1,2,aveva design AB
Persson Mark&Bygg AB,5568294267,2,35,Persson; Nils Erik Patrik,3,0,Sydsvenska Bostäder AB|Sydsvenska Markarbeten AB|Persson Mark&Bygg AB
Mar-con Wind Power i Sverige AB,5567837017,2,58,Ryberg; Jörn Asser,11,21,Marcon-gruppen i Sverige AB|Svensk Sjöentreprenad i Malmö AB|Stockholms Vattenentreprenader AB|MarCon Teknik AB|Mar-con Wind Power i Sverige AB|Marine Supply Invest i Ängelholm AB|Incerno AB|Dykentreprenörerna Service i Sverige AB|Styrke & Motion Attila AB|Mar-Con Vindtransmission AB|Jörn Ryberg Holding AB
Mar-con Wind Power i Sverige AB,5567837017,2,58,Andersson; Ulf Bertil Kenneth,12,22,Marcon-gruppen i Sverige AB|Svensk Sjöentreprenad i Malmö AB|Stockholms Vattenentreprenader AB|MarCon Teknik AB|Mar-con Wind Power i Sverige AB|Marine Supply Invest i Ängelholm AB|Incerno AB|Järnvägsgatan Fastigheter AB|Cor Viridis AB|Cygnus olor AB|Mar-Con Vindtransmission AB|Itsapp Sweden AB
Högs Rör AB,5567574438,2,49,Andersson; Jan Anders Patrik,1,1,Högs Rör AB
Airfield Group Sweden AB,5566867395,2,48,Svantesson; Måns-Ola Roger,1,1,Airfield Group Sweden AB
Sydvent AB,5569070641,2,60,Olsson; Karl Ulf Antero,2,27,Sydvent AB|Enkelkonsulting i skåne AB
Lomma Bygg & Montage AB,5590011648,2,35,Mena; Emil Andreas,2,1,CE Mena AB|Lomma Bygg & Montage AB
Lomma Bygg & Montage AB,5590011648,2,35,Mena; Jenny Carolina Sandra Theresia,2,3,CE Mena AB|Lomma Bygg & Montage AB
Scantech Scandinavia AB,5567967426,3,54,Nilsson; Leif Conny Rickard,1,2,Scantech Scandinavia AB
Stomkonstruktioner i Malmö AB,5590401617,3,55,Klovland; Terje,7,10,Stomkonstruktioner Sverige AB|Stomkonstruktioner i Mälardalen AB|Stomkonstruktioner i Göteborg AB|Stomkonstruktioner i Malmö AB|JK Träning och Hälsa Mälardalen AB|TDS Teknik AB|TDS Holding AB
Kakeltjänst Skåne AB,5590501598,2,48,Flygar; Caj Mikael,6,3,Fasad & Interiör i Skåne AB|Kakeltjänst Skåne AB|Sydsvenska Bygg & Kakel AB|Flygar&Falch AB|Faventa Fastigheter AB|Faventa Holding AB
EL & Kylteknik i Åstorp AB,5591653026,4,32,Larsen; Martin,2,0,EL & Kylteknik i Åstorp AB|El & Teknik i Åstorp
Ginstata AB,5592081904,3,42,Jankus; Tomas,1,5,Ginstata AB
Juul Frost Arkitekter AB,5568953995,4,64,Munkelt Frost; Flemming,1,1,Juul Frost Arkitekter AB
Globograf Sverige AB,5567643464,3,54,Arthursson; Pål Kristian,5,6,Globograf Sverige AB|E-commerce Retail Systems i Helsingborg AB|Tophead AB|BaraEva Holding AB
DM Elteknik Osby AB,5568701030,2,37,Malm; Kjell Marcus Daniel,3,2,DaPa Fastigheter Osby AB|Daniel Malm/Ted Holmgren Fastigheter Osby AB|DM Elteknik Osby AB
FPEST AB,5569743015,2,37,Petersson; Björn Ulf Fredrik,1,1,FPEST AB
A4U i Skåne AB,5568354020,3,53,Tranmosse; Mattias Erik,1,0,A4U i Skåne AB
HLK Scandinavia AB,5590291455,3,28,von Bothmer; Hans Henrik,3,3,Hassevon Holding AB|HLK Scandinavia AB|Varjager Holding AB
SABINA OCH AMER NURKOVIC MÅLERI AB,5590725940,2,32,Nurkovic; Amer,1,3,SABINA OCH AMER NURKOVIC MÅLERI AB
PBM Bygg Aktiebolag,5563914521,3,63,Persson; Ulf Peter Magnus,1,5,PBM Bygg Aktiebolag
Jacob & Gustav Entreprenad AB,5591504153,3,40,Nilsson; Gustav Nils Åke,6,1,Traktor Syd i Trelleborg AB|Dalhem Maskin AB|Jacob & Gustav Entreprenad AB|GI Lantbruks AB|Malmö Företagspark AB|Biosolid i Sverige AB
Murteamet i Malmö AB,5590854351,4,51,Mislimi; Dzemsailj,1,1,Murteamet i Malmö AB
Klimatexperten Skåne AB,5591201990,2,51,Hornbeck; Peter Axel Mikael,7,5,SKVP Info & Service AB|Klimatkontroll Syd AB|Klimatexperten Skåne AB|Blomsterkompaniet Hornbeck AB|Durabell AB|Klimatshoppen Sverige AB
Nyquist & Morän Arkitekter AB,5569270092,4,62,Nyquist; Eva Elisabeth,4,5,Nyquist & Morän Arkitekter AB|ortoped Fredrik Nyquist AB|Riksbyggen Bostadsrättsförening Mäster Johan i    Malmö|Nyquist Holdings AB
HELSING MÅLERI AB,5591982581,2,28,Hedlund Björnstedt; J M Filip,2,1,HELSING MÅLERI AB|Björnstedts Måleri AB
Ljunggrens VVS Aktiebolag,5566504725,2,41,Ljunggren; Lars Peter Henrik,1,0,Ljunggrens VVS Aktiebolag
Svenssons VVS-installationer AB,5591219927,3,50,Olsson; Mats Inge,2,2,Svenssons VVS-installationer AB|MALMÖ GARANTI-MÅLERI Aktiebolag
Svenssons VVS-installationer AB,5591219927,3,50,Olsson; Henrik Daniel,1,0,Svenssons VVS-installationer AB
Nattaro Labs AB,5568468465,4,54,Gustafson; Carl-Johan Leif Melchior,2,0,MVIC AB|Nattaro Labs AB
Total VVS i Sverige AB,5591186308,3,36,Arfvidsson; Mikael Alexander,1,2,Total VVS i Sverige AB
Masterentreprenad i Kristianstad AB,5590608724,3,58,Olsson; Pähr Oscar,6,3,Masterventilation i Kristianstad AB|Masterplåt i Kristianstad AB|Masterentreprenad i Kristianstad AB|GOPO Fastigheter AB|Master i Kristianstad AB|GOPO Holding AB
Stenkoncept & VVS Sverige AB,5591753453,2,37,Wulff; Kjell Mikael,4,1,Stenkoncept & VVS Sverige AB|Wulff's VVS AB|Stenkoncept Nordic Group AB
Stenkoncept & VVS Sverige AB,5591753453,2,37,Berg; Per Magnus,2,1,Stenkoncept Nordic Group AB|Stenkoncept & VVS Sverige AB
Compare-IT Nordic AB,5566895529,4,55,Jarl; Paul Henrik,1,2,Compare-IT Nordic AB
Svets & Stålentreprenad i Malmö AB,5569739880,2,61,Knoth; Krystian,1,3,Svets & Stålentreprenad i Malmö AB
VELJ AB,5569804254,2,41,Ohrberg; Marcus Bengt,6,1,VELJ AB|Byggdistriktet Öresund AB|Vellingeveterinären AB|Näsets Projekt & Förvaltning AB|Fastighet Torgås Handel AB|Fastighet Snäckeholm AB
Ku Bygg AB,5590558135,2,32,Szuchnicki; Jakub Krzysztof,1,1,Ku Bygg AB
VentilationsByrån i Oxie AB,5567000905,2,64,Fridholm; Lars-Inge,1,1,VentilationsByrån i Oxie AB
Östra Ljungbys Maskinstation AB,5568976400,3,47,Johnsson; Carl Cristian Mattias,1,1,Östra Ljungbys Maskinstation AB
Minjar AB,5591369920,4,49,Fredholm; Cid Pether,20,27,JSB CONSTRUCTION AB|JSB Gruppen AB|ID06 AB|Vaultit AB|JSB Syd AB|elevID06 AB|Minjar AB|JSB PROJECT AB|SBU Svensk Bostadsutveckling AB|JSB Project i Malmö AB|JSB Project i Växjö AB|Kommanditbolaget Skåneb nr 1|JSB Trygga Boendet AB|JSB Fastighet i Blekinge AB|Bostadsrättsföreningen Rosenvindan|JSB Project Holding AB|JSB Fastighet Rosenvindan AB|JSB Fastighets AB|JSB Bostadsutveckling Holding AB|SBU Framtid AB
RuNi VVS AB,5568418601,2,50,Hultgren; John Ronny Mickael,2,3,RuNi VVS AB|IRJ - GRUPPEN AB
Bergengrens rivning och håltagning AB,5590974282,4,45,Bergengren; Hampus Eric,2,0,Bergengrens Group AB|Bergengrens rivning och håltagning AB
Skandiluft Avfuktarservice AB,5564297934,2,62,Boyström; Bosse Håkan,3,3,Skandiluft Avfuktarservice AB|Skandinavisk Luftteknik Skandiluft Aktiebolag|Boyström Handelsbolag
IP-Only Produktion AB,5567179444,5,46,Donato Dahlström; Regina Ulla Nicole,9,3,GlobalConnect AB|IP-Only Produktion AB|Kapany BidCo AB|Bynet AB|Availo Networks AB|Trelleborgs Stadsnät AB|Sura Vision Aktiebolag|Otanod AB|IPMF Holding AB
Sh bygg; sten och anläggning AB,5560519232,5,59,Svensson; Lars Rune,27,45,Sh bygg; sten och anläggning AB|Aktiebolaget Sven Heribert|TM Anläggning i Uppland Aktiebolag|Sh Asfalt AB|Sh maskin i Uppsala Aktiebolag|JMG Betong AB|Vallentuna Betong AB|APJ Betong & Anläggningsteknik Aktiebolag|Sh Fastighetsutveckling AB|Uppsala Fjärdingen 34:1 Fastighets AB|Uppsala Fjärdingen 34:2 Fastighets AB|Stadsträdgården i Uppsala Fastighets AB|Fastighetsbolaget Rotnätet AB|AB Toolpal|Sh Huset AB|Stadsträdgården i Uppsala Holding AB|Lena Svensson Holding AB|Sven Heribert Invest AB|Rotnätet Holding 1 AB|Uppsving AB|Sh Logistik AB|Sh Logistik Holding AB|Sh Inköp AB|Sh Industri AB|Sh Almungevägen AB|Halvankaren Fastighetsutveckling AB|La Familia Svensson AB
Nordex Sverige AB,5567569792,3,48,Özarslan; Ibrahim,1,2,Nordex Sverige AB
Nordex Sverige AB,5567569792,3,48,Carpenter; Timothy Keith,2,7,Rose Windfarm AB|Nordex Sverige AB
Bynet AB,5564472917,5,46,Donato Dahlström; Regina Ulla Nicole,9,3,GlobalConnect AB|IP-Only Produktion AB|Kapany BidCo AB|Bynet AB|Availo Networks AB|Trelleborgs Stadsnät AB|Sura Vision Aktiebolag|Otanod AB|IPMF Holding AB
Sallén Elektriska Aktiebolag,5560712167,4,55,Sallén; Christopher Erik Gustav,5,12,Sallén Elektriska Aktiebolag|Sallén Förvaltning AB|Salléngruppen Aktiebolag|Sallén vilande nr 2 Förvaltning AB|Bredband i Krusenberg ekonomisk förening
Bjerking AB,5563755478,11,48,Wärefors; Per Anders,1,1,Bjerking AB
Bjerking AB,5563755478,11,48,Engelbertsson; Tomas Karl,2,1,Bostadsrättsföreningen Norra Parken 1 i           Näsby Slottspark|Bjerking AB
GK Rör AB,5563117588,3,52,Dyrenäs; Lennart Conny,5,13,GK Rör AB|Rörcompaniet AB|Aktiebolaget Täby Rör|US Rörteknik AB|Dycon
VBE Byggproduktion AB,5567920516,1,68,Erlandsson; Erik Tomas Natanael,108,110,Erlandsson Holding AB|Erlandsson Bygg i Stockholm AB|Treano Bygg AB|Erlandsson Properties AB|Erlandsson Bygg i Dalarna AB|VBE Byggproduktion AB|Erlandsson Bygg i Uppsala AB|Byggmäster i Mälardalen AB|Ellipsen Bygg AB|Trafiksystem Väst AB|Electroteambolagen i Västsverige AB|Kron & Karlsson Bygg & Mark AB|Västkustens Mark & Asfalt AB|Såg- & Betongborrning i Uddevalla Aktiebolag|Strand i Jönköping AB|Scandi Gruppen Overseas International Aktiebolag|Ockelbo Kabelteknik AB|Nytorps Rör Aktiebolag|Svenska Mark- och Anläggningsgruppen i Stockholm  AB|Byggsnabben i Stockholm AB|Asfalt & Mark i Gävle AB|Allan Eriksson Mark Aktiebolag|Jord & Berg i Kungsbacka AB|Tobbes Schakt AB|Bodeborn Gräv Aktiebolag|Svenska Mark-och Anläggningsbolagen i Syd AB|Skölsta Mark- och Rivningsentreprenader           Aktiebolag|UTK Activ El Aktiebolag|Electroteam i Västsverige AB|SweGrund Aktiebolag|A. Nordbecks Entreprenad Aktiebolag|Lunds Schakt & Planering i Borlänge Aktiebolag|Thyras Aktiebolag|Byggsnabben Aktiebolag|Terrapro AB|Ekängen Bygg & Mark AB|KD EL Service AB|Hörbys JM Entreprenad AB|BL El & Design AB|Byggbolaget i Bergslagen AB|Opalab Relining AB|Lars Johansson & Söner Åkeri i Märsta AB|Westins Maskin AB|Ostkustens Elektriska Aktiebolag|HJ Hydraulik Aktiebolag|ECB Entreprenadcraft AB|Ackevis Miljö El AB|Perssons Schakt i Mitt AB|House Västerås AB|Hälsinge Kulturfastigheter AB|Erlandsson Bolagen i Kungsbacka AB|Anera Fastighets AB|Svenska Mark- och Anläggningsbolagen i Kungsbacka AB|Sten & Markteknik i Jönköping AB|Fastighets AB Gunnilse|CJE Förvaltnings AB|Klousten Fastighets AB|Kabel & Mark i Syd AB|Asfalt & Mark Fastighets i Gävle AB|Fastighets AB Slaktaren|Erlandsson Fastigheter i Västerås AB|Erlandsson Dalafastigheter AB|Tomas Erlandsson Fastighets AB|Ljunghällen Fastighets AB|Effektoptimering Stockholm AB|Fastighets AB Kokosen|Bodén Fastigheter AB|Thyras Fastighets AB|Fastighets AB Stora Gatan|Electroteam i Stockholm AB|Keol Fastigheter i Vislanda AB|Erlandsson Bygg i Bohuslän AB|Förvaltningsaktiebolaget Gassin|Vibyholms Fastigheter AB|Erlandsson Fastigheter i Kungsbacka AB|Erlandsson Fastigheter i Halmstad AB|Pastro AB|Erlandsson Fastigheter i Dalarna AB|AMFI Fastigheter AB|Nytorp Energy Group AB|Erlandsson Bygg i Sörmland AB|Erlandsson Fastigheter i Uppsala AB|Erlandsson Bygg AB|Erlandsson Kontorsfastigheter i Uppsala AB|Frillesås Projektutveckling AB|Erlandsson Projektutveckling i Väst AB|Bostadsrättsföreningen Trampolinen|Fastigheten Rya 4:17 AB|Brion Förvaltnings AB|Villaprojekt i Gävle AB|Hammerö Fastighets AB|Rågelundsfastigheten AB|Bostadsrättsföreningen Språngbrädan|Fastigheten Frillesås 4:10 AB|Erlandsson Invest i Kungsbacka AB|Erlandsson Invest i Sverige AB|Erlandsson Projektutveckling Uppsala AB|House of Nordic Projektutveckling AB|Skölsta Mark Industrifastigheter AB|House ONP 1 AB|Erlandsson Skärfälten AB|Nederled Fastighets AB|Erlandsson Projektutveckling AB|SMA Infrastruktur AB|Magisterstadens Fastighets AB|Brudberget Balltorp Invest AB|Bostadsrättsföreningen Lejonet|Fastighets AB Clinet
Håkan Zillén Bygg Aktiebolag,5563753903,4,43,Zillén; Eric Johan,6,4,Håkan Zillén Bygg Aktiebolag|Chuwen Fastigheter Aktiebolag|Penzio cerko AB|Contez AB|HSB Bostadsrättsförening 9 Hamder i Uppsala|Zibe Ziba i Uppsala AB
Markona AB,5564833654,2,54,Andersson; Christer Per-Arne,9,24,Markona AB|UPPENT Upplands Entreprenadmaskiner AB|MCA Produktion AB|Stora Björkby Industripark AB|MCA Entreprenad Uppland AB|MCA förvaltning i Uppsala AB|TLC Tryckluftcentralen Holding AB|Markona Holding AB|Fåglarö TPB Ekonomisk förening
Markona AB,5564833654,2,54,Andersson; Maria Elisabeth,9,23,Markona AB|Queenie Holding AB|UPPENT Upplands Entreprenadmaskiner AB|MCA Produktion AB|Stora Björkby Industripark AB|Linus Andersson Entreprenadteknik Aktiebolag|Markona Holding AB|MCA förvaltning i Uppsala AB|MCA Ekonomi Juridik AB
P o B:s Elektriska Aktiebolag,5562155043,4,48,Eriksson; Karl Anders,5,8,Ohmegi Elektro AB|P o B:s Elektriska Aktiebolag|TREL AB|KNORRAN AB|Bostadsrättsföreningen Kaptenen
G Construct AB,5569218471,4,48,Andersson; Rolf Henrik,18,14,G Construct AB|Elvbygg Aktiebolag|Enköping Maskincenter AB|Sporthästkliniken Häljeby AB|Addestate AB|Bostadsrättsföreningen Irek|Karolin Ström Sales Aktiebolag|Gåno i Mälardalen AB|Enköping Centrum 12:1 AB|Gåno Fastigheter i Enköping AB|Henkan Holding AB|Fastighets AB Annelundsgatan 18|Hem Förvaltning i Enköping AB|Partim Holding AB|Stenvreten 6:17 Utveckling AB|Kopparrot Fastighet 1 AB|Henman Holding AB|Kopparrot Holding AB
Ingemar Rääf Bygg Aktiebolag,5564422250,4,52,Rääf; Emil,4,5,Ingemar Rääf Aktiebolag|Ingemar Rääf Bygg Aktiebolag|Ingemar Rääf Bod & Maskin Aktiebolag|Ingemar Rääf Invest AB
Ingemar Rääf Bygg Aktiebolag,5564422250,4,52,Rääf; Erik,4,8,Ingemar Rääf Aktiebolag|Ingemar Rääf Bygg Aktiebolag|Ingemar Rääf Bod & Maskin Aktiebolag|Ingemar Rääf Invest AB
EAAB; Ekman & Angerstig AB,5567915573,4,46,Angerstig; Carl Anders Kristofer,5,6,EAAB; Ekman & Angerstig AB|Blommensbacke AB|Känsla Finans AB|Känsla of Sweden AB|Känsla Holding AB
