company,id,number_of_board_memebers,average_age_board,executives,total_active_assignments,total_prev_assignments,companies
Martin Jansson Bygg AB,5567943500,2,42,Jansson Rosenberg; Emil Carl Martin,2,1,Martin Jansson Bygg AB|Martin Janssons Bygg
Lösull I Väst AB,5568521909,2,37,Jäverfelt; Karl Mikael,2,0,Vita Vilan Logi AB|Lösull I Väst AB
Magnus Kjellgrens Måleri Aktiebolag,5569096471,3,52,Kjellgren; Jan Åke Magnus,2,3,Magnus Kjellgrens Måleri Aktiebolag|Dergården Byggteknik AB
Energiteknik i Kungälv AB,5590187158,2,45,Vidal; Gunnar Henrik,6,5,UPS-teknik i Väst AB|Energiteknik i Kungälv AB|Vidals Fastigheter AB|Valitron AB|Vidal Holding AB|Vidacore AB
Vigol Bygg & Fast AB,5563197093,2,45,Gustavsson; Mattias Tomas,8,5,Vigol Bygg & Fast AB|Logiv Fastighets AB|JON Projekt AB|MGJO Holding AB|FoF JKA Development AB|Klaramand AB|JKA Utveckling AB|FoF JKA ONE Borås AB
Qvarnkullens Bygg AB,5590260856,3,37,Andersson; Uno Joakim,3,1,Qvarnkullens El AB|Qvarnkullens Bygg AB|Joakim Anderssons Bygg o Montage
Qvarnkullens Bygg AB,5590260856,3,37,Andersson; Markus Alexander,2,0,Qvarnkullens El AB|Qvarnkullens Bygg AB
SVETS OCH MONTAGE VÄST AB,5591021729,2,37,Veliu; Dzean Jacki,3,2,Damix AB|Spotrepair Center Göteborg AB|SVETS OCH MONTAGE VÄST AB
Undertaksgruppen Väst AB,5569383325,4,43,Petersson; Fredrik Stefan,1,0,Undertaksgruppen Väst AB
Nils Andréasson Arkitektkontor Aktiebolag,5560751025,4,64,Svarén; Ulf,2,4,Nils Andréasson Arkitektkontor Aktiebolag|Gröna Boden Aktiebolag
Joy Of Plenty AB,5567524581,2,56,Williamson; Åke Örjan,2,2,Joy Of Plenty AB|Novita Design
Lillhagen Måleritjänst AB,5569866394,2,44,Kaivola; Matti Jonas,4,1,Lillhagen Måleritjänst AB
Viktor Sprängarn AB,5569800021,2,39,Adolfsson; Viktor Karl Sebastian,1,3,Viktor Sprängarn AB
Västkustens Byggisolering AB,5591221170,4,46,Lind; Hans Oscar,3,7,O Lind Invest AB|Västkustens Byggisolering AB|O Lind AB
Cortina & Käll AB,5569409641,3,41,Cortina Correa; Francisco,5,3,Cortina & Käll AB|Fridas Mexikanska Kök AB|FC Design AB|Bostadsrättsföreningen Rönnbäret Öjersjö|Bostadsrättsföreningen Lerjans väg
Cortina & Käll AB,5569409641,3,41,Käll; Robert Sven Anders,6,5,Cortina & Käll AB|Fridas Mexikanska Kök AB|Käll Arkitekter AB|Bostadsrättsföreningen Kavaljeren|Bostadsrättsföreningen Rönnbäret Öjersjö|Bostadsrättsföreningen Lerjans väg
Caliro Dörrspecialisten AB,5566315395,2,75,Hassel; Kurt Jörgen,3,6,HSB Bostadsrättsförening Hakefjorden Södra i      Stenungsund|Hassel Dörrar AB|Caliro Dörrspecialisten AB
Lakfors Måleri AB,5567978597,2,44,Lakfors; Claes Michael,1,2,Lakfors Måleri AB
Peter Borrelit AB,5565236121,2,57,Waldefors; Erik Peter Mikael,3,0,Logorobot AB|Vanilla i Billdal Holding AB|Peter Borrelit AB
Byggkonsulten i Herrljunga AB,5568623200,2,70,Hellstadius; Bengt-Åke Lennart,1,19,Byggkonsulten i Herrljunga AB
Byggkonsulten i Herrljunga AB,5568623200,2,70,Dokka Hellstadius; Kari,1,2,Byggkonsulten i Herrljunga AB
GBG Måleridesign AB,5569174625,4,48,Magnander; Mats Gunnar,1,0,GBG Måleridesign AB
Skandinaviska Isoleringsprojekt - SKISPAB AB,5590324702,2,49,Larsson; Conny Robert,2,2,Inter Contera Aktiebolag|Skandinaviska Isoleringsprojekt - SKISPAB AB
Kent P Måleri & Byggnadsvård AB,5565451068,2,61,Pettersson Liljegren; Kent Thomas,2,8,ECOBLAST VÄST AB|Kent P Måleri & Byggnadsvård AB
Ge-Kå:s Gräv Aktiebolag,5562689553,2,69,Karlsson; Karl Gunnar,2,4,Pemimak AB|Ge-Kå:s Gräv Aktiebolag
Edvalls Elektriska AB,5569443582,2,42,Edvall; Ove Håkan,1,0,Edvalls Elektriska AB
Tjörns Trädgårds Service Aktiebolag,5563387132,2,58,Andersson; Mikael Severin Sven,2,3,Tjörns Trädgårds Service Aktiebolag|M.A. Idékonsult
ByggVolt Väst AB,5568183411,3,55,Borglin; Karl-Erik Bertil Andreas,1,2,ByggVolt Väst AB
Figura Arkitekter Aktiebolag,5561764761,2,65,Andrée Nilsson; Bo Kenneth Richard,2,0,Figura Arkitekter Aktiebolag|Figura Holding AB
Lindner Scandinavia AB,5591949275,3,47,Abrahamsson; Karl Stefan,2,0,Lindner Scandinavia AB|Riggarna Construction Sweden Aktiebolag
Healsafe interiör AB,5568866726,6,58,Hvittfeldt; Kjell Åke,2,2,Healsafe interiör AB|Hvittfeldt Invest AB
Erik Rydbergs Rör AB,5566487632,2,42,Rydberg; Erik Karl Mikael,1,0,Erik Rydbergs Rör AB
W Jansson bygg & entreprenad AB,5569834152,2,37,Jansson; Stig Mika William,2,1,W Jansson bygg & entreprenad AB|W jansson bygg & entreprenad
W Jansson bygg & entreprenad AB,5569834152,2,37,Jansson; Anna Maria,1,0,W Jansson bygg & entreprenad AB
Aleco Bygg & Entreprenad AB,5569387847,2,45,Wahlberg; Markus Jonatan,2,4,JW BUSINESS CONTROL AB|Aleco Bygg & Entreprenad AB
Orust Berghantering AB,5590068143,2,60,Lundqvist; Lars Jan Arne,1,1,Orust Berghantering AB
Orust Berghantering AB,5590068143,2,60,Lundqvist; Susanne Inga-Lill,1,0,Orust Berghantering AB
Gella Bygg Allservice AB,5569370173,2,42,Trikilewicz; Angelika Paulina,1,0,Gella Bygg Allservice AB
Surte Fastighetsservice AB,5568320872,2,38,Pitsinki; Jari Antero,2,6,Surte Fastighetsservice AB|Byggnadsfirma Alehus Aktiebolag
NLL Bygg & Entreprenad AB,5590559422,3,41,Lindholm; Dan Erik Michael,2,0,NLL Bygg & Entreprenad AB|Lindholm Mur & Betong AB
Spjärr Gård & Entreprenad AB,5590017421,2,34,Gerhardsson; John Henry Christopher,3,1,Mikaela Horses AB|Spjärr Gård & Entreprenad AB|Spjärr Gård
Hisingsmålarn AB,5569064222,1,42,Nobelius; Robert Kristoffer,3,4,Nobelius Måleri AB|Hisingsmålarn AB|Nobelius Måleri
Nitro entreprenad i Mariedal AB,5566515499,2,55,Lyon; Frans David Andreas,3,1,Stenkullen Företagslokaler AB|Bostadsrättsföreningen Folke 2|Nitro entreprenad i Mariedal AB
Nordisk Broinspektion AB,5591341770,4,45,Johansson; Jonas Torbjörn,2,1,Nordisk Broinspektion AB|T J Broinspektioner AB
Nordisk Broinspektion AB,5591341770,4,45,Olevik; Jens Fredrik,2,4,Oleviks Broinspektion AB|Nordisk Broinspektion AB
Vara Markkonsult AB,5565941902,2,63,Stensson; Finn Magnus,2,0,Vara Markkonsult Invest AB|Vara Markkonsult AB
Lysmasken Energi & Mätteknik AB,5569871774,4,43,Andersson; Per-Arne,2,5,Lysmasken Energi & Mätteknik AB|Energi & Mätteknik i Kinna AB
Spintso International AB,5566913728,4,50,König; Mikael,6,61,MedClair AB|Spintso International AB|Misu Konsulting AB|Spectra Medtech II AB|Bostadsrättsföreningen Olympen
HydroDip Industrial Coating & WTP AB,5569645186,4,48,Wallenstam; Mikael Jan Levi,3,5,HydroDip Holding AB|Dar Attsa Aktiebolag|HydroDip Industrial Coating & WTP AB
Vikra Bygg AB,5569717068,2,37,Kraniauskas; Vitalijus,2,2,VIKRA BYGG|Vikra Bygg AB
AART architects AB,5569618514,4,50,Tyrresstrup; Anders,1,1,AART architects AB
Berglund & Strömberg Bygg AB,5591488928,3,31,Berglund; Hans Joakim,4,0,Göteborgs Entreprenörsservice AB|Berglund & Strömberg Bygg AB|MABC Invest AB|MABC Personaluthyrning AB
Berglund & Strömberg Bygg AB,5591488928,3,31,Strömberg; Olle Lucas,1,2,Berglund & Strömberg Bygg AB
SH Ställningar AB,5568275365,4,42,Hansen; Kim Leo Mylius,5,7,Nobius Hyrställning AB|SH Logistics AB|SH Ställningar AB|Wileke Konsult AB|SSH Holding AB
AB Byggnadsbolaget Nödinge,5590793179,2,40,Joelsson; Lars Erik,1,0,AB Byggnadsbolaget Nödinge
Johansson & Löfquist Bygg AB,5590083316,4,36,Johansson; David Nils Arne,1,2,Johansson & Löfquist Bygg AB
Nembo AB,5590601265,2,38,Bosch; Chandler,2,5,Nembo AB|CBI Group AB
Nembo AB,5590601265,2,38,Bengtsson; Markus Håkan,2,2,Klamcon AB|Nembo AB
Almedals Bygg AB,5569209447,2,39,Ivanic; Bojan,3,1,Almedals i Göteborg AB|Bostadsrättsföreningen Hackspettsgatan 27|Almedals Bygg AB
Olofssons Marinteknik Smögen AB,5567997241,3,50,Olofsson; Mats Anders,2,2,Krook Fastighets AB|Olofssons Marinteknik Smögen AB
Skarps Stensättning AB,5568197866,5,47,Johansson; Stefan Joakim,13,5,Agnesbergs Grävtjänst i Kungälv Aktiebolag|Kungälvs Plastteknik Aktiebolag|Filaregatan Entreprenad Aktiebolag|Skarps Stensättning AB|Petulo Pipe AB|Rollsbo Modulsvets AB|Aqua Tech Europe AB|KC 3 Rollsbo AB|Agnesbergs Fastighetsaktiebolag|KD & ICJ Fastighets AB|Ostronsundet Invest AB|JJH i Sverige AB|Musselsundet Invest AB
Alexander Bengtsson Bygg AB,5590716832,2,46,Bengtsson; Jörgen Alexander,1,0,Alexander Bengtsson Bygg AB
ARKCON Byggkonsulter AB,5567109508,4,56,Carlsson; Lars Fredric,1,1,ARKCON Byggkonsulter AB
Kungälvs Lås Aktiebolag,5564373875,3,35,Westman; Karl Anders Linus,3,1,Kungälvs Lås Aktiebolag|SPIV Consulting AB|WEMA Säkerhetspartner i Väst AB
Modexa Bad AB,5591907521,3,55,Hellberg; Bo Torgny,6,5,Modexa Förvaltning AB|Modexa Aktiebolag|Modexa Bad AB|Modexa Kök AB|Modexa bostadsförädling AB|Modexa Österby 18:1 AB
RMW Tech Support AB,5568946742,1,41,Mellqvist; Richard Emil,3,2,Bostadsrättsföreningen BoKlok Älvdansen|RMW Tech Support AB|RMW Tech Support
Schaktcentralen i GBG AB,5569383507,2,50,Gimdal; Hans Peter,2,12,iDorado AB|Schaktcentralen i GBG AB
Panelstugan Inredningssnickeri AB,5568990815,2,42,Rundberg; Robert Christer Lennart,2,1,Panelstugan Inredningssnickeri AB|Takläggaren Göteborg AB
Jörnestens Hyveltjänst och Entreprenad AB,5569265290,2,31,Jörnesten; Christer Lars Göte,2,1,Jörnestens Lastbilstrafik Aktiebolag|Jörnestens Hyveltjänst och Entreprenad AB
Hönö Värmeservice AB,5566415898,2,52,Jokiranta; Johan Mikael,1,2,Hönö Värmeservice AB
Samster AB,5569428328,4,53,Samuelsson; Kent Roger,7,13,Samster AB|Nexion Enertech AB|Ennuwa ek. för.|Solsamt AB|Oskar Samuelsson AB|Kesacon AB|Samster Installation AB
Samster AB,5569428328,4,53,Strängberg; Gabriel Ingemar,2,7,Samster AB|IAS Husbilar AB
Thomas K Ventilation & Isolering AB,5568599384,2,48,Krauza; Tomasz,1,2,Thomas K Ventilation & Isolering AB
PapEx Sweden AB,5591316848,3,56,Sjösten; Mikael Christian,1,1,PapEx Sweden AB
LarmTech i Väst AB,5569242299,2,40,Hulin Erlingsson; Jan Eric,3,3,Xena Medical Aktiebolag|Krontec AB|LarmTech i Väst AB
NM Elteknik AB,5591421630,3,42,Lundqvist; Lars Mikael,1,0,NM Elteknik AB
NM Elteknik AB,5591421630,3,42,Fjordsten; Patrik Niclas,1,0,NM Elteknik AB
PL Parkettrenoveringar AB,5567072029,4,45,Ludvigsson; Per Urban,2,3,PL Parkettrenoveringar AB|Ludvigsson Parkettrenoveringar Aktiebolag
Emtotech AB,5590255237,3,41,Hallander; Tobias Inge,2,2,Emtotech AB|Hallander Wear
VMP Västsvenska Mur & Plattsättning AB,5568861347,2,46,Eriksson; Jonas Kristian,2,3,VMP Västsvenska Mur & Plattsättning AB|Spotless Home Torslanda AB
Tornstaden Projektutveckling AB,5566586565,3,60,Kilenstam; Magdalena Therese,19,34,AB Tornstaden|Tornstaden Holding AB|Byggnadsaktiebolaget Tornstaden|Tornstaden Projektutveckling AB|Tornstaden Invest AB|Bastiljen Prästlyckan Ekonomisk förening|Bostadsrättsföreningen Dykaren Rindö|Vaxholm Kv Dykaren Ekonomisk förening|Tornstaden Öckerö Centrum AB|Bostadsrättsföreningen Pärlugglan i Hovås|NLB-Partners Aktiebolag|Tornstaden Bråta 2 AB|Tornstaden Bråta AB|Tornstaden Rindö nr 3 AB|Tornstaden Rindö nr 2 AB|Tornstaden Projektutveckling Holding AB|Rindö Grenadsjärsbacken Ekonomisk förening|Bostadsrättsföreningen Sparvugglan i Hovås|Ögården Bygg och Fastighet AB
Elkontakten i Falköping AB,5566469705,2,47,Wallin; Tage Tommy,1,0,Elkontakten i Falköping AB
PL Styrteknik AB,5568411721,3,40,Larsson; Jan Patrik Michael,2,2,PL Styrteknik AB|Patrik Larsson Styrteknik
Roolfs El i Trestad AB,5569568842,3,44,Roolf; Lars Henrik,2,4,HOARS Förvaltning AB|Roolfs El i Trestad AB
A M B Entreprenad AB,5569524878,2,45,Borg; Anders Mikael,1,1,A M B Entreprenad AB
A M B Entreprenad AB,5569524878,2,45,Borg; Lina Veronica,1,0,A M B Entreprenad AB
Trollhättans Mur & Puts AB,5591235857,3,29,Ahonen; Pekka Mattias,2,0,Trollhättans Mur & Puts AB|Svantessons Mureri AB
Bergmex AB,5591141741,3,43,Neubronner; Annette,3,5,Bergmex AB|Bergmex Göteborg AB|Neubronn AB
Trekantens Handelsområde i Hjärup AB,5569927782,2,54,Mårtensson; Mårten Fredrik,35,25,Byggsystem Öresund AB|MIMS Invest Aktiebolag|Handla i Eslöv AB|Hedvägens Handelsområde i Trelleborg AB|Landskrona Bromsregulatorn AB|Infartens Handelsområde i Landskrona AB|Padel of Sweden AB|Skånsk Trädgård och Markanläggning AB|Meteorvägens Handelsområde AB|Eslöv Stenbocken 14 AB|Skurup Gåskarlen 3 AB|Trädgårdshallen i Oxie AB|Brandposten 1 AB|ESMS General Aviation AB|Sjöbo Tryckaren 6 AB|Fastighets AB Trävaran 12|Skurup Tummetott 2 AB|Landskrona Betfröet 1 AB|Trädgårdshallen i Oxie Holding AB|Sjöbo Padel & Gym Fastighets AB|Simrishamn Tisteln 2 AB|Hemmestorps Handelsområde AB|Hemmestorps Handelsområde Holding AB|Västervik Husvagnen 2 AB|Trädgårdshallen i Oxie 1 AB|Simrishamn Padel Fastighets AB|Rondellens Handelsområde i Staffanstorp AB|Trädgårdshallen i Oxie 2 AB|Hjärup Trekanten Holding AB|Västervik Husvagnen 2 Holding AB|Simrishamn Tisteln 2 Holding AB|Sollefteå Hågesta 3:122 Holding AB|Trädgårdshallen i Oxie 3 AB|Sjöbo Såggatan 6 Holding AB|Trekantens Handelsområde i Hjärup AB
Ortem AB,5565668406,4,52,Janson; Claes Ragnar,2,5,C R Janson Arkitektur Aktiebolag|Ortem AB
SSP-Entreprenad Sverige AB,5591290068,2,51,Strid; Ulf Mikael,2,3,SSP-Entreprenad Sverige AB|SSP Sydentreprenad AB
Bygg-Bra Konsult och Service Aktiebolag,5562519354,4,60,Pölönen; Asko,4,5,nan
Animigroup AB,5566593710,2,38,Salomonsson; Gustav Henrik,2,3,Animigroup AB|Bostadsrättsföreningen Tornet Västra
Animigroup AB,5566593710,2,38,Salomonsson; Vera Maja Helena,1,9,Animigroup AB
Golv & Kakel i Malmö AB,5565720280,2,52,Löfqvist; Sven Patrik,5,17,Golv & Kakel Bernt Lövkvist Aktiebolag|Habo Golf Aktiebolag|Golv & Kakel Bernt Lövkvist Fastighetsaktiebolag|Golv & Kakel i Malmö AB|PIHL Konsult & Invest AB
EDD Bygg AB,5569284762,2,21,Dzafic Ferhatovic; Edy Edin Almedin,1,0,EDD Bygg AB
Balgripen 2 i Helsingborg AB,5591941454,4,54,Arnekull; Per Henrik,4,0,Styrteknik Europe AB|Berga Real Estate in Helsingborg AB|Judgestone AB|Balgripen 2 i Helsingborg AB
Balgripen 2 i Helsingborg AB,5591941454,4,54,Hedlund; Anders,6,3,Anders Hedlund Byggnads AB|Anders Hedlund Fastigheter AB|Anders Hedlund Holding AB|Anders Hedlund Maskin & Entreprenad AB|Anders Hedlund Elektriska AB|Balgripen 2 i Helsingborg AB
TNX PANEL SYSTEMS AB,5591742647,3,45,Kurma; Roberts,1,0,TNX PANEL SYSTEMS AB
Skåne Glas Aktiebolag,5563614279,2,79,Mårtensson; Kjell Bruno Berdin,2,5,Aronata AB|Skåne Glas Aktiebolag
Byggkonsulter Syd AB,5590930813,2,46,Dziwenka; Tomasz Jan,2,4,Byggkonsulter Syd AB|Byggkonsulter SYD Kommanditbolag
Landskrona Express och Bärarelaget AB,5568019490,2,64,Ohlsson; Christer Jörgen Vallentin,19,13,Ohlssons Invest i Landskrona AB|Ohlssons i Landskrona AB|Puls - Planerad Underhållsservice Aktiebolag|Örestads Markentreprenad Aktiebolag|Exellent Syd AB|Bensinteknik i Helsingborg AB|NSR Återvinning Aktiebolag|Helsingborg Plantehagen Fastighets AB|Lampirorus Förvaltning AB|Staffanstorps Industrifastigheter AB|Fastighets AB Slipstenen 1|Sliperigatan Fastighets AB|Vetlanda Svetsaren Fastighets AB|Sjöbo Betonggjutaren Fastighets AB|Landskrona Express & Bärarelaget Invest AB|Tintorella Fastigheter AB|Ohlssons Recycling AB|Landskrona Express och Bärarelaget AB|Landskrona Batteriet Fastighets AB
Lysing Mark & Maskin AB,5591914683,4,58,Ahlkvist; Peter Mikael Joakim,2,3,Lysing Mark & Maskin AB|Ahlkvist & Joakim Montage AB
LIDÉNdesign AB,5569040321,2,54,Lid‚n; Kerstin Eva Marianne,1,1,LIDÉNdesign AB
LIDÉNdesign AB,5569040321,2,54,Lid‚n; Eva Marie,2,4,MT EMPIRES|LIDÉNdesign AB
LAVABRUSH AB,5592033509,3,56,Tuneld; John Erik,1,1,LAVABRUSH AB
KJEC Fastighetsutveckling AB,5590252168,3,49,Johansson; Klas Martin Heribert,2,3,KJEC Fastighetsutveckling AB|KJ Property Development AB
Arti Byggservice AB,5591162325,2,35,Beqiri; Hamdi,1,0,Arti Byggservice AB
Arti Byggservice AB,5591162325,2,35,Beqiri; Valmir,1,0,Arti Byggservice AB
Fortecon Invest AB,5590209531,2,60,Persson; Lars Henrik,7,18,STARKA AB|STARKA Betongelement AB|STARKA Fastigheter AB|Granu AB|STARKA Betongprodukter AB|Fortecon Invest AB|MP Retiro AB
Planeternas Tomt AB,5591374847,5,49,Andersson; Bengt Stefan,20,8,FASAB Mark AB|FASAB Invest AB|FASAB Fastighetsskötsel AB|Åhus Äspet Tomt AB|FASAB Fastighets AB|FASAB Olshus AB|Forumbostäder Sverige AB|Forumbostäder Södra Äspet AB|FASAB Bygg AB|Hässleholm Stadsutveckling AB|Bostadsrättsföreningen Ocean i Åhus|TMA Invest i Hässleholm AB|Bomero Fastigheter AB|FASAB Consulting AB|Planeternas Tomt AB|ÅHAV Fastighets AB|Hav Development AB|FASAB Nyahus AB|FASAB Mekanikern 7 AB|Bostadsrättsföreningen Vikingsskog
SUL AB,5591999627,2,39,Sulaev; Alihan,2,1,Wayn Bygg AB|SUL AB
AB Solutveckling i Sverige,5568730856,3,55,Buyukli; Gennady Aleksandrovich,1,2,AB Solutveckling i Sverige
BiMaNi AB,5561513226,2,71,Nilsson; Nils Hugo Martin,1,0,BiMaNi AB
Servicerondellen i Hörby AB,5568191562,2,52,Persson; Lars Joachim,2,2,Servicerondellen i Hörby AB|startech
Oneinamillion Horses AB,5569278558,3,56,Pennanen; Sara C L,1,2,Oneinamillion Horses AB
TNM Dyk&Bygg AB,5590989041,2,34,Melin; Nils Tobias,1,1,TNM Dyk&Bygg AB
Mats Mörnhed Arkitektkontor AB,5566875406,2,56,Mörnhed; Mats Henning,1,5,Mats Mörnhed Arkitektkontor AB
Baba Books Förlag i Malmö AB,5568666076,2,45,Maldaner; Nina Vera Vesna,2,4,Baba Books Förlag i Malmö AB|Mediebyrån XLNT Productions Handelsbolag
Arkitekt Göran Skoog Aktiebolag,5562886779,2,65,Skoog; Mats Göran Ingemar,2,1,Arkitekt Göran Skoog|Arkitekt Göran Skoog Aktiebolag
Inredningsform Sweden AB,5566769294,2,73,Ottosson; Karin Margareta,1,3,Inredningsform Sweden AB
Påarps Industrifastighet AB,5566464169,3,65,Barnholdt; Nis,6,10,Fastighetsaktiebolaget Mixtura|Påarps Fastighets Aktiebolag|Fastighets AB Rååmix|Vikingbäcken Aktiebolag|Påarps Industrifastighet AB|Fastmix AB
Bertil Hägg Byggkonsult AB,5567899744,2,74,Hägg; Bertil Christer,2,9,Bertil Hägg Byggkonsult AB|Fastighetsbolaget Stenöre AB
The Underdog Media AB,5565258307,4,42,Becker; Rasmus Jonathan,10,11,Åstorps Rör AB|Pipeline i Helsingborg AB|Valf-Teknik AB|Pipeline i Ängelholm AB|Relationsbyggaren i Väst Aktiebolag|Capernum Sverige AB|The Underdog Media AB|Vattenmontage i Sverige AB|Pipeline i Sverige AB|Lagadals Gård
Electus AB,5568971955,2,41,Rydén Groth; Rickard Franz Wilhelm,4,6,re-new AB|Enovision AB|Electus AB|Wener i Malmö AB
A 20SEX AB,5568572233,2,40,Bakos; André Pierre,2,1,A 20SEX AB|André Bakos
FASADO AB,5569267502,2,53,Larsen; Nelly Nijole Nicole,1,1,FASADO AB
PN Security Invest AB,5567649719,2,59,Nilsson; Anders Peter,2,5,PN Security Invest AB|TREX AB
Majzproduction AB,5568161292,2,42,Andersson; Marie Viktoria,1,2,Majzproduction AB
Majzproduction AB,5568161292,2,42,Romland; Istvan Christoffer,3,4,Majzproduction AB|Romlands Gård Handelsbolag|Romland Bemanning AB
Larry Servin AB,5566075940,3,55,Servin; Larry Christer,1,3,Larry Servin AB
EX GRUPPEN AB,5569369829,3,50,Freij; Ulf Gary,1,0,EX GRUPPEN AB
EX GRUPPEN AB,5569369829,3,50,Silic; Mario,1,0,EX GRUPPEN AB
KN Bygg AB,5590473129,2,53,Csigo; Barbara,2,2,KN Bygg AB|Barb Bygg & Sanering
Ola Landqvist Bygg AB,5567015994,2,41,Landqvist; Per Ola Jonas,3,3,Bostadsföreningen Knutsgården u p a|Ola Landqvist Bygg AB|Bostadsrättsföreningen Liljan i Malmö
SEZ Byggkonsult AB,5591329270,2,30,El-Zoubi; Sulaiman,1,1,SEZ Byggkonsult AB
Lydén Cyril Bygg AB,5569615056,2,34,Lydén; Martin Cyril Anders,3,7,Lydén Cyril Bygg AB|Martin Lydén AB|Martin Lydén Bostad AB
Androlo AB,5568428253,3,58,Enckell; Andrea Elisabeth,1,2,Androlo AB
Androlo AB,5568428253,3,58,Mattsson; Olof Gunnar,3,2,Service Well AB|Androlo AB|MatOlo Data
Torekov Fastighetsutveckling AB,5569975427,2,71,Högfeldt; Ove Einar,3,22,Idiosync AB|Bostadsrättsföreningen Norrvikens Kust 3|Torekov Fastighetsutveckling AB
Europa consulting construction AB,5569060782,2,45,Fast Nielsen; Kim Johan Fredrik M,1,2,Europa consulting construction AB
Jidoka Innovation AB,5566989645,2,62,Lindmark; Lars Leopold,1,4,Jidoka Innovation AB
Wayroute AB,5569998320,2,51,Bruno Picasso Wejrot; Luz Marina,1,0,Wayroute AB
Wayroute AB,5569998320,2,51,Wejrot; Markus,1,2,Wayroute AB
Rävstad Entreprenad Aktiebolag,5564403037,2,59,Ericsson; Hans Magnus,15,38,Börringe Kloster Aktiebolag|Stäringe Säteri Aktiebolag|Sturup Park Aktiebolag|Stäringe Lantliv AB|Borravallen AB|Rävstad Entreprenad Aktiebolag|Hedman Ericsson Patent AB|Gnostic Motor Corporation AB|Bio ART AB|Ebbesjö AB|Aktiebolaget Gnostic|GenostiX AB|Börringe Kloster Energi AB|Aktiebolaget Lappverket|Börringe Godsförvaltning Aktiebolag
Egonato AB,5569056350,2,49,Rosvall; Leif Stefan,1,1,Egonato AB
Egonato AB,5569056350,2,49,Rosvall; Susanne Victoria Louise,1,0,Egonato AB
Sätofta Invest AB,5569610669,3,53,Pålsson; Karl Niklas,4,0,Hörby Padel AB|Sätofta Invest AB|Padel Support Sweden AB
Sätofta Invest AB,5569610669,3,53,Cronholm; Ruth Anna Sophie,4,0,Hörby Padel AB|Sätofta Invest AB|Padel Support Sweden AB
Ljungskogens Måleri AB,5567270037,2,59,Swartz; Magnus Johan,2,0,Ljungskogens Måleri AB|Ljungskogens Målerimaskiner
Dalby Nova Aktiebolag,5564643152,2,79,Larsson; Sture Hjalmar,1,2,Dalby Nova Aktiebolag
BYSK - Bygg i Skåne AB,5590446315,3,43,Asgeirsson; Hakon Orri,5,11,Insperium Foods AB|BYSK - Bygg i Skåne AB|Turning minds AB|Cammiero AB|L.A. Sweden AB
BYSK - Bygg i Skåne AB,5590446315,3,43,Cebula; Krzysztof Sylwester,3,0,ID: Interiör & Design AB|BYSK - Bygg i Skåne AB|Polconstruction
Bo Wendt Inredningar Aktiebolag,5562624766,2,72,Vendt; Bo Göran,1,2,Bo Wendt Inredningar Aktiebolag
Betongsystem BS AB,5590308390,3,52,Palmqvist; Hans Eric Mikael,7,45,Cetona Consulting AB|Betongsystem BS AB|Incapo Holding AB|Incapo Invest AB|Granitberget Invest AB|Projekt Veberöd AB|Projekt Räng Sand AB
ICL Bygg & Entreprenad AB,5569234288,2,46,Sahlin; Lars Patrik,1,2,ICL Bygg & Entreprenad AB
DesignTeknik Syd AB,5591129555,2,41,Kihl; Björn Johan,1,4,DesignTeknik Syd AB
DesignTeknik Syd AB,5591129555,2,41,Nilsson; Lars Henrik Ingemar,1,1,DesignTeknik Syd AB
Göran Sjögren AB,5564841798,2,78,Sjögren; Bert Göran,1,5,Göran Sjögren AB
Giedrius Razminas Byggservice AB,5590682349,2,36,Razminas; Giedrius,1,0,Giedrius Razminas Byggservice AB
RAMROD AB,5569844391,2,54,Nilsson; Kristina Elisabeth,2,3,Reslow grafiska AB|RAMROD AB
RAMROD AB,5569844391,2,54,Nilsson; John Robert Niklas,3,5,BLIXT HOLISTIC HEALTH AB|Reslow grafiska AB|RAMROD AB
Likrell Fastighet AB,5565934063,2,70,Krabbe; Jan Olle Albert,2,2,Höörs Fastighetsaktiebolag|Likrell Fastighet AB
M & H Bygg i Malmö AB,5591424600,2,44,Saado; Hikmet,6,13,Döner & Grill House i Skandinavien AB|HEM VVS & Måleri Svenska AB|Redstone Invest AB|Saado Holding AB|M & H Bygg i Malmö AB
ERON Byggkonsult AB,5568907439,2,55,Jönsson; Kim Alexander,1,0,ERON Byggkonsult AB
Skifte Sweden AB,5568472145,2,45,Ekstrand; Simon Daniel,2,6,Pastille AB|Skifte Sweden AB
Scandinavian Property Development                 Invest Aktiebolag,5590294269,3,57,Holmboe; Stig,5,30,Scandinavian Property Development Aktiebolag|Scandinavian Property Development                 Invest Aktiebolag|JHCS Fastigheter AB|Property Development Scandinavia Holding AB|SP Development Holding AB
Vellinge Byggkonsult AB,5566600838,2,68,Ek; Lennart Valdemar,1,3,Vellinge Byggkonsult AB
Palmens Totalbygg AB,5591251417,2,27,Zekaj; Adde,2,2,Palmens Totalbygg AB|Skruvens Byggservice i Syd
Palmens Totalbygg AB,5591251417,2,27,Zekaj; Azdren,1,0,Palmens Totalbygg AB
BYKAB; Bygg & Konsult AB,5565410452,2,57,Andersson; Leif Peter Rickard,1,1,BYKAB; Bygg & Konsult AB
Burman Design AB,5591531875,4,47,Rusz Burman; Reka,2,1,invitstud AB|Burman Design AB
